cycle,cycle_begin_year,laboratory_title,doc_url,data_url,data_file,environmental_domain,catalog_source
2003-2004,2003,Cytomegalovirus Genotypes - Urine (Surplus),https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/1999/DataFiles/SSCMVG_A.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/1999/DataFiles/SSCMVG_A.xpt,SSCMVG_A.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Cytomegalovirus shedding - Urine (Surplus),https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/1999/DataFiles/SSUCSH_A.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/1999/DataFiles/SSUCSH_A.xpt,SSUCSH_A.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,"Dioxins, Furans, & Coplanar PCBs",https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L28DFP_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L28DFP_C.xpt,L28DFP_C.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Environmental Phenols,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L24EPH_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L24EPH_C.xpt,L24EPH_C.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Epstein-Barr Virus (VCA IgG) - Serum (Surplus),https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/SSEBV_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/SSEBV_C.xpt,SSEBV_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Erythrocyte Protoporphyrin & Selenium,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L39EPP_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L39EPP_C.xpt,L39EPP_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Fasting Questionnaire,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/PH_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/PH_C.xpt,PH_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Fatty Acids - Plasma (Surplus),https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/SSFA_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/SSFA_C.xpt,SSFA_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Ferritin & Transferrin Receptor,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L06TFR_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L06TFR_C.xpt,L06TFR_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,"Folate - RBC & Serum, and Vitamin B12",https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L06NB_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L06NB_C.xpt,L06NB_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,"Glycated albumin, Beta-2 Microglobulin, Cystatin C (Surplus)",https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/1999/DataFiles/SSCARD_A.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/1999/DataFiles/SSCARD_A.xpt,SSCARD_A.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Glycohemoglobin,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L10_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L10_C.xpt,L10_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,"HIV Antibody Test, CD4+ T Lymphocytes & CD8+ T Cells",https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L03_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L03_C.xpt,L03_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Hepatitis A Antibody,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L02HPA_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L02HPA_C.xpt,L02HPA_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Hepatitis B Surface Antibody,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L02HBS_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L02HBS_C.xpt,L02HBS_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Hepatitis B: Core Antibody & Surface Antigen; Hepatitis C: Confirmed Antibody & RNA (HCV-RNA); Hepatitis D Antibody,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L02_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L02_C.xpt,L02_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Hepatitis C RNA (HCV-RNA) & HCV Genotype (Surplus),https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/SSHCVR_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/SSHCVR_C.xpt,SSHCVR_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Herpes Simplex Virus Type-1 & Type-2,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L09_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L09_C.xpt,L09_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,High-sensitivity cardiac troponins (Surplus),https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/1999/DataFiles/SSTROP_A.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/1999/DataFiles/SSTROP_A.xpt,SSTROP_A.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,"Human Papillomavirus (HPV) - 6, 11, 16 & 18 Antibody - Serum: 4-plex CLIA",https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L52SER_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L52SER_C.xpt,L52SER_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Human Papillomavirus (HPV) DNA - Vaginal Swab: Digene Hybrid Capture & Prototype Line Blot Assay,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L37SWA_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L37SWA_C.xpt,L37SWA_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Human Papillomavirus (HPV) DNA - Vaginal Swab: Roche Linear Array,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L37SWR_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L37SWR_C.xpt,L37SWR_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Iodine - Urine,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L06UIO_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L06UIO_C.xpt,L06UIO_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,"Iron, Total Iron Binding Capacity (TIBC), & Transferrin Saturation",https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L40FE_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L40FE_C.xpt,L40FE_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Lead - Dust,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L20_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L20_C.xpt,L20_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,"Measles, Rubella, & Varicella",https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L19_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L19_C.xpt,L19_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Melamine - Urine (Surplus),https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/SSMEL_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/SSMEL_C.xpt,SSMEL_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Mercury: Inorganic - Urine,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L06UHG_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L06UHG_C.xpt,L06UHG_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Metals - Urine,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L06HM_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L06HM_C.xpt,L06HM_C.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Methicillin - Resistant Staphylococcus aureus (MRSA),https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L35_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L35_C.xpt,L35_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Methylmalonic acid & Homocysteine,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L06MH_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L06MH_C.xpt,L06MH_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Monoclonal gammopathy of undetermined significance (MGUS) (Surplus),https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/SSOL_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/SSOL_C.xpt,SSOL_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Mumps Antibody - Serum (Surplus),https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/SSMUMP_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/SSMUMP_C.xpt,SSMUMP_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,N-terminal Pro-BNP (Surplus),https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/1999/DataFiles/SSBNP_A.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/1999/DataFiles/SSBNP_A.xpt,SSBNP_A.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Non-dioxin-like Polychlorinated Biphenyls,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L28NPB_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L28NPB_C.xpt,L28NPB_C.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Norovirus antibody - Serum,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/SSNORO_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/SSNORO_C.xpt,SSNORO_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Organophosphate Insecticides - Diakyl Phosphate Metabolites - Urine,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L26OPD_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L26OPD_C.xpt,L26OPD_C.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Perchlorate - Urine,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L04PER_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L04PER_C.xpt,L04PER_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,"Pesticides - Current Use - Urine (Formerly Priority Pesticides, Non-persistent Pesticide Metabolites)",https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L26UPP_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L26UPP_C.xpt,L26UPP_C.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Pesticides - Environmental - Urine,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L24PP_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L24PP_C.xpt,L24PP_C.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Pesticides - Organochlorine Metabolites - Serum (Surplus),https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L28OCP_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L28OCP_C.xpt,L28OCP_C.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Phthalates - Urine,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L24PH_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L24PH_C.xpt,L24PH_C.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Phytoestrogens - Urine,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L06PHY_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L06PHY_C.xpt,L06PHY_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,"Plasma Fasting Glucose, Serum C-peptide & Insulin",https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L10AM_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L10AM_C.xpt,L10AM_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Polyaromatic Hydrocarbons (PAHs) - Urine,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L31PAH_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L31PAH_C.xpt,L31PAH_C.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Polyfluoroalkyl Chemicals,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L24PFC_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L24PFC_C.xpt,L24PFC_C.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Pregnancy Test - Urine,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/UC_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/UC_C.xpt,UC_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Prostate Specific Antigen (PSA),https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L11PSA_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L11PSA_C.xpt,L11PSA_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Sex Steroid Hormone - Men (Surplus),https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/SSCHL_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/SSCHL_C.xpt,SSCHL_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Standard Biochemistry Profile,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L40_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L40_C.xpt,L40_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,"Syphilis-IgG, Syphilis Rapid Plasma Reagin (RPR) & Treponema pallidum Particle Agglutination (TP-PA)",https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L36_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L36_C.xpt,L36_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Toxoplasma (IgG) & Toxoplasma (IgM),https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L17_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L17_C.xpt,L17_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Varicella-Zoster Virus Antibody (Surplus),https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/SSVARI_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/SSVARI_C.xpt,SSVARI_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,"Vitamin A, Vitamin E & Carotenoids",https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L45VIT_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L45VIT_C.xpt,L45VIT_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Vitamin B6,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L43_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L43_C.xpt,L43_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Vitamin C,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L06VIT_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L06VIT_C.xpt,L06VIT_C.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,Vitamin D,https://wwwn.cdc.gov../vitamind/analyticalnote.aspx?b=2003&d=VID_C&x=htm,,,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2003-2004,2003,"Volatile Organic Compounds - Blood, Water, & Related Questionnaire Items",https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L04VOC_C.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L04VOC_C.xpt,L04VOC_C.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2003.html
2005-2006,2005,Acrylamide & Glycidamide,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/AMDGYD_D.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/AMDGYD_D.xpt,AMDGYD_D.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2005.html
2005-2006,2005,Albumin & Creatinine - Urine,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/ALB_CR_D.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/ALB_CR_D.xpt,ALB_CR_D.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2005.html
2005-2006,2005,Allergen Specific IgE(s) & Total IgE - Serum,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/AL_IGE_D.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/AL_IGE_D.xpt,AL_IGE_D.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2005.html
2005-2006,2005,Allergens - Household Dust,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/ALDUST_D.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/ALDUST_D.xpt,ALDUST_D.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2005.html
2005-2006,2005,Arsenics - Total & Speciated - Urine,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/UAS_D.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/UAS_D.xpt,UAS_D.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2005.html
2005-2006,2005,Brominated Flame Retardants (BFRs) - Pooled Samples,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/BFRPOL_D.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/BFRPOL_D.xpt,BFRPOL_D.xpt,True,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2005.html
2005-2006,2005,C-Reactive Protein (CRP),https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/CRP_D.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/CRP_D.xpt,CRP_D.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2005.html
2005-2006,2005,"Cadmium, Lead, & Total Mercury - Blood",https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PBCD_D.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PBCD_D.xpt,PBCD_D.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2005.html
2005-2006,2005,Chlamydia & Gonorrhea - Urine,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/CHLMDA_D.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/CHLMDA_D.xpt,CHLMDA_D.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2005.html
2005-2006,2005,Cholesterol - HDL,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HDL_D.htm,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/HDL_D.xpt,HDL_D.xpt,False,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\catalogs\lab_2005.html
