modality,gene,k,right_high_cohorts,left_high_cohorts,same_direction,pooled_hedges_g,se,ci_low,ci_high,meta_p,tau2,i2_percent,nominal_welch_p_lt_0.05,meta_fdr,stable_right_high,stable_left_high
bulk,CDX2,4,0,4,True,-0.49000458487346893,0.059624183018127094,-0.6068679835889981,-0.37314118615793984,2.0654778983500669e-16,0.0,0.0,4,4.3426672812810153e-13,False,True
bulk,ETV5,4,4,0,True,0.4883668842639152,0.0596237517911763,0.37150433075320966,0.6052294377746208,2.5947169421649e-16,0.0,0.0,3,5.091699546174922e-13,True,False
bulk,VANGL2,3,0,3,True,-0.5477030133745321,0.06696460384080653,-0.6789536369025129,-0.4164523898465513,2.8622618394397307e-16,0.0,0.0,3,5.26566732774428e-13,False,True
bulk,ANXA2P1,3,3,0,True,0.5136983985502266,0.06291817611650669,0.3903787733618735,0.6370180237385796,3.2264401145976464e-16,0.0,0.0,3,5.586486163128337e-13,True,False
bulk,ISG20,4,4,0,True,0.5452012523796913,0.0669881256677439,0.41390452607091327,0.6764979786884693,3.992987101576314e-16,0.0028786437886221105,15.25619180596578,4,6.529643074161045e-13,True,False
bulk,MIR3185,1,0,1,True,-0.7041244935436834,0.08709775159386277,-0.8748360866676544,-0.5334129004197125,6.252143006053072e-16,0.0,0.0,1,9.685885757009061e-13,False,False
bulk,SLC13A3,4,0,4,True,-0.5312512648534282,0.06593923633727496,-0.6604921680744871,-0.4020103616323693,7.839512274568036e-16,0.002437486592588596,13.226932880945075,3,1.1537802190095506e-12,False,True
bulk,CDR2L,4,4,0,True,0.4785295642077603,0.05959755396155635,0.36171835844310984,0.5953407699724108,9.799118333397506e-16,0.0,0.0,3,1.3735097530645504e-12,True,False
bulk,RPS21,4,0,4,True,-0.4766283496780974,0.05959572615172943,-0.5934359729354871,-0.3598207264207077,1.2677149156593376e-15,0.0,0.0,3,1.6961449337469363e-12,False,True
bulk,C1QTNF3-AMACR,2,0,2,True,-0.7111018596767673,0.0894611556521214,-0.8864457247549252,-0.5357579945986094,1.884453381794993e-15,0.004722806728260719,27.013410015322194,2,2.41169066491894e-12,False,False
bulk,CBFA2T2,4,0,4,True,-0.47282806381302656,0.05956355268928036,-0.589572627084016,-0.3560835005420371,2.051177834789516e-15,0.0,0.0,3,2.5156841486262255e-12,False,True
bulk,MYL12B,4,4,0,True,0.4787142154401905,0.06073116608402383,0.35968112991550377,0.5977473009648772,3.208612284577426e-15,0.00041408559502156134,2.5424483636834037,3,3.7778201038614615e-12,True,False
bulk,NUAK2,4,0,4,True,-0.4688286191956251,0.05955008930308995,-0.5855467942296814,-0.3521104441615688,3.4666621435915632e-15,0.0,0.0,4,3.924661546023756e-12,False,True
bulk,BLVRB,4,4,0,True,0.4664023014354912,0.0595551802330257,0.34967414817876086,0.5831304546922216,4.823469661996029e-15,0.0,0.0,4,5.092588447933119e-12,True,False
bulk,USP12,4,0,4,True,-0.46640431412148536,0.05955956037947295,-0.5831410524652524,-0.3496675757777184,4.8443171918507666e-15,0.0,0.0,3,5.092588447933119e-12,False,True
bulk,GJB5,4,4,0,True,0.46450643179865375,0.05953035450652508,0.3478269369658646,0.5811859266314429,6.05244340545022e-15,0.0,0.0,3,6.1432300565319726e-12,True,False
bulk,SLC25A37,4,4,0,True,0.4846785092324128,0.06224238110370394,0.36268344226915306,0.6066735761956725,6.864435900102551e-15,0.000986736307968511,5.86002842563497,3,6.73515569065062e-12,True,False
bulk,GDPD5,4,0,4,True,-0.4626511770394653,0.059547600422145755,-0.579364473866871,-0.3459378802120596,7.88373397414198e-15,0.0,0.0,3,7.485732565447394e-12,False,True
bulk,ETNK1,4,4,0,True,0.4599539010018618,0.05953702494907183,0.34326133210168097,0.5766464699020426,1.1140610985981622e-14,0.0,0.0,3,1.0247621386636532e-11,True,False
bulk,SS18,4,4,0,True,0.455074971655036,0.05950905564426006,0.3384372225922863,0.5717127207177858,2.0547461565751845e-14,0.0,0.0,3,1.832771306630017e-11,True,False
bulk,HDAC5,4,0,4,True,-0.4517653393458186,0.05949465157700404,-0.5683748564367465,-0.33515582225489066,3.116732103898088e-14,0.0,0.0,4,2.6982649846541238e-11,False,True
bulk,CIB1,4,4,0,True,0.4511005074283428,0.059490789231857764,0.3344985605339016,0.567702454322784,3.384499590356438e-14,0.0,0.0,3,2.846364155489764e-11,True,False
bulk,F3,4,4,0,True,0.4502642728127761,0.05949597076961957,0.33365217010432174,0.5668763755212305,3.790744909046892e-14,0.0,0.0,3,3.099460455494313e-11,True,False
bulk,CELP,3,0,3,True,-0.4925857610378884,0.06528437738906231,-0.6205431407204506,-0.36462838135532627,4.5148370028671685e-14,0.0008043629637469181,5.824607971976741,3,3.5917358697133814e-11,False,True
bulk,ANXA2P2,4,4,0,True,0.56707478049047,0.07581262164925769,0.41848204205792494,0.7156675189230151,7.434969084730251e-14,0.007134331106819528,30.769573055237583,4,5.759166184448287e-11,True,False
bulk,WDR72,3,3,0,True,0.4981664069335185,0.06676992427095921,0.36729735536243846,0.6290354585045985,8.590728798428751e-14,0.0,0.0,3,6.48379749183975e-11,True,False
bulk,ACTR5,4,0,4,True,-0.44275597456827426,0.059481476989030224,-0.5593396694667735,-0.326172279669775,9.798220731028203e-14,0.0,0.0,4,7.210265680445378e-11,False,True
bulk,ABHD3,4,4,0,True,0.44176062376835284,0.05947258157733865,0.3251943638767691,0.5583268836599367,1.102759515450378e-13,0.0,0.0,3,7.917006423727286e-11,True,False
bulk,LPIN1,4,4,0,True,0.49588704201807815,0.06685306334055649,0.36485503787058743,0.6269190461655689,1.1929181125368944e-13,0.0028895831134030255,15.38282232680101,3,8.360367772029401e-11,True,False
bulk,TRIM7,3,3,0,True,0.5795008238319659,0.07830620257557268,0.4260206667838434,0.7329809808800883,1.3572785347371715e-13,0.0037780327865740452,18.627920200714076,2,9.291045039532243e-11,True,False
bulk,NOX1,4,0,4,True,-0.43917769753930513,0.059478860423433436,-0.5557562639692346,-0.3225991311093756,1.538794212460608e-13,0.0,0.0,3,1.029418355540409e-10,False,True
bulk,SRPK1,4,0,4,True,-0.4385087168839526,0.05945679423956063,-0.5550440335934914,-0.3219734001744138,1.6403704233639444e-13,0.0,0.0,4,1.0729845202603934e-10,False,True
bulk,ADNP,4,0,4,True,-0.5743747860446676,0.07816647648796825,-0.7275810799610853,-0.42116849212824986,2.0104984023791993e-13,0.008419288333500776,34.375816593022364,3,1.2865004450876464e-10,False,True
bulk,NCOA6,4,0,4,True,-0.5196639423628371,0.07106205617511563,-0.6589455724660638,-0.38038231225961044,2.615956221441933e-13,0.004796939382451452,23.09338209068457,3,1.6383121569817722e-10,False,True
bulk,NORAD,1,0,1,True,-0.6315520508342447,0.08661754418919895,-0.8013224374450747,-0.46178166422341477,3.070427865627442e-13,0.0,0.0,1,1.8444498821376275e-10,False,False
bulk,PRPF6,4,0,4,True,-0.5737950290508966,0.07867375337157789,-0.7279955856591893,-0.41959447244260395,3.023467260075397e-13,0.008683372542459534,35.02358490024156,3,1.8444498821376275e-10,False,True
bulk,TVP23C-CDRT4,1,1,0,True,0.6312511518633854,0.08661565654942667,0.4614844650265092,0.8010178387002617,3.146911394585886e-13,0.0,0.0,1,1.852586737992711e-10,False,False
bulk,ADGRG6,3,3,0,True,0.4854954736379208,0.06736139210894648,0.3534671451043857,0.6175238021714559,5.706152559919436e-13,0.0,0.0,3,3.293345109828012e-10,True,False
bulk,AS3MT,3,0,3,True,-0.5530293220706465,0.07694989019289646,-0.7038511068487235,-0.4022075372925694,6.629054417597214e-13,0.0033010692375832324,16.674900106826012,3,3.689883678543254e-10,False,True
bulk,LMF2,4,4,0,True,0.4271024268926411,0.05943063586010535,0.3106183806068346,0.5435864731784475,6.643921690599371e-13,0.0,0.0,3,3.689883678543254e-10,True,False
bulk,FANCF,4,0,4,True,-0.42455910800325625,0.05941432820297008,-0.5410111912810776,-0.3081070247254349,8.95149092505216e-13,0.0,0.0,4,4.879391395905747e-10,False,True
bulk,MIR7703,2,2,0,True,0.5131201441134363,0.07217951461154846,0.3716482954748013,0.6545919927520714,1.1693398029315316e-12,0.0,0.0,2,6.258094018052661e-10,False,False
bulk,KCTD1,3,3,0,True,0.4736094270712588,0.06668646733373233,0.34290395109714344,0.6043149030453742,1.2293572687547993e-12,0.0,0.0,2,6.461809143892413e-10,True,False
bulk,DGKA,4,4,0,True,0.420152995782817,0.05940031804509403,0.30372837241443273,0.5365776191512013,1.5135204543641523e-12,0.0,0.0,3,7.72535075867618e-10,True,False
bulk,LMO4,4,4,0,True,0.42010523709361985,0.05940025529814175,0.303680736709262,0.5365297374779777,1.522236602694814e-12,0.0,0.0,3,7.72535075867618e-10,True,False
bulk,SLC35D3,3,0,3,True,-0.471114817294699,0.0666689080023276,-0.6017858769792611,-0.3404437576101369,1.5890770234444911e-12,0.0,0.0,2,7.927878336455695e-10,False,True
bulk,UCKL1,4,0,4,True,-0.46722063756123433,0.06614098816242531,-0.596856974359588,-0.3375843007628807,1.6176446588382177e-12,0.002600012241648051,14.025374846675149,4,7.935895088817156e-10,False,True
bulk,ZFYVE19,3,3,0,True,0.4681498733223549,0.06664903374216236,0.3375177671877167,0.5987819794569931,2.1544131148220613e-12,0.0,0.0,2,1.0395926235211044e-09,True,False
bulk,DNAJC6,4,0,4,True,-0.412708712926697,0.05938484925793843,-0.5291030174722563,-0.29631440838113765,3.659840410558094e-12,0.0,0.0,3,1.7069023996978922e-09,False,True
bulk,FUT8,4,4,0,True,0.4904663908034168,0.07054899797131764,0.35219035477963423,0.6287424268271994,3.5979041597585916e-12,0.004593551548526428,22.40617507952368,4,1.7069023996978922e-09,True,False
bulk,TPX2,4,0,4,True,-0.4126278446321216,0.05939004503562501,-0.5290323329019466,-0.2962233563622966,3.711287704456093e-12,0.0,0.0,3,1.7069023996978922e-09,False,True
bulk,TC2N,3,3,0,True,0.4626897072165281,0.06663192919929949,0.33209112598590107,0.5932882884471551,3.812481164813075e-12,0.0,0.0,3,1.7264674320965055e-09,True,False
bulk,GPSM2,4,0,4,True,-0.5553301952936798,0.08010087981043243,-0.7123279197221273,-0.3983324708652322,4.12343145601699e-12,0.009533130624860893,37.245300055163796,3,1.8389879531493953e-09,False,True
bulk,XPNPEP1,4,4,0,True,0.41073930485009164,0.059367999453271515,0.2943780259216795,0.5271005837785038,4.5635309746358396e-12,0.0,0.0,4,2.0048885707224766e-09,True,False
bulk,SPACA3,3,0,3,True,-0.49986745840042857,0.07238720434941834,-0.6417463789252885,-0.3579885378755686,5.0038503378805836e-12,0.0017564050444308647,9.649445888593618,3,2.1660049219928673e-09,False,True
bulk,MMP24-AS1,3,0,3,True,-0.46394540087417246,0.06726608852219722,-0.595786934377679,-0.3321038673706659,5.305005692183358e-12,0.0,0.0,3,2.263084674629234e-09,False,True
bulk,RER1,4,4,0,True,0.4078774881026709,0.05935779062480919,0.2915362184780449,0.5242187577272969,6.3527066312121195e-12,0.0,0.0,4,2.6713131384246964e-09,True,False
bulk,SAR1A,4,4,0,True,0.40711312575539915,0.05937715786682057,0.2907338963364309,0.5234923551743674,7.062096248581692e-12,0.0,0.0,2,2.9277859588310156e-09,True,False
bulk,DDIT4,4,4,0,True,0.4301226958391133,0.06282192298618065,0.3069917267861992,0.5532536648920273,7.557434698994383e-12,0.0012782168452391569,7.490895955842798,4,3.0896262550680507e-09,True,False
bulk,TINF2,4,4,0,True,0.406195419215326,0.05935300502241613,0.28986352937139037,0.5225273090592616,7.716202260601766e-12,0.0,0.0,4,3.111320733435794e-09,True,False
bulk,DUSP6,4,4,0,True,0.4054161854070421,0.059351729395646965,0.28908679579157404,0.5217455750225102,8.447818273265965e-12,0.0,0.0,4,3.3602909577511308e-09,True,False
bulk,PCCB,4,4,0,True,0.41187769208968517,0.060697646361326865,0.29291030522148453,0.5308450789578858,1.1550292988669585e-11,0.0004788167687576939,2.9486449520224185,2,4.533104988286523e-09,True,False
bulk,CASP6,4,0,4,True,-0.40245491327056643,0.05935041451025155,-0.5187817257106595,-0.28612810083047335,1.1935032307112468e-11,0.0,0.0,3,4.622469420524414e-09,False,True
bulk,MTA2,4,4,0,True,0.401425149281977,0.05937153914364157,0.2850569325604395,0.5177933660035144,1.3681687514412792e-11,0.0,0.0,3,5.230135999827799e-09,True,False
bulk,SPATA18,3,3,0,True,0.5094871323755475,0.07553475794011441,0.3614390068129233,0.6575352579381718,1.529546229429435e-11,0.0028511255084213154,14.868635475720257,2,5.77207605939172e-09,True,False
bulk,ZFP30,4,0,4,True,-0.4001989948712566,0.05936596207235591,-0.5165562805330741,-0.283841709209439,1.5706246653989773e-11,0.0,0.0,4,5.852067977977075e-09,False,True
bulk,LEPROTL1,4,4,0,True,0.39954241330708995,0.05935674274011058,0.2832031975364732,0.5158816290777066,1.6826350591473744e-11,0.0,0.0,3,6.19104537075037e-09,True,False
bulk,RELL1,3,3,0,True,0.4479150560140408,0.06659191044484722,0.3173949115421403,0.5784352004859413,1.7406947652374356e-11,0.0,0.0,3,6.325598816637521e-09,True,False
bulk,AREG,4,0,4,True,-0.3987863828619755,0.059337409238964814,-0.5150877049703465,-0.28248506075360447,1.8090682191553573e-11,0.0,0.0,3,6.493893052541213e-09,False,True
bulk,FTX,2,0,2,True,-0.5254717784574306,0.07834842638668099,-0.6790346941753254,-0.37190886273953594,1.9885945887109764e-11,0.0,0.0,2,7.052323098639469e-09,False,False
bulk,CHD6,3,0,3,True,-0.47233313712860664,0.0704518957149774,-0.6104188527299623,-0.33424742152725095,2.0232509486730758e-11,0.0011607254465641125,6.671220078181184,2,7.089808532641903e-09,False,True
bulk,CD69,4,4,0,True,0.39604023515156944,0.059325522886427014,0.2797622102941725,0.5123182600089664,2.4603103552851318e-11,0.0,0.0,4,8.519910036213865e-09,True,False
bulk,LAP3,4,4,0,True,0.39577447873323646,0.05933801325013053,0.27947197276298064,0.5120769847034923,2.5609937948568952e-11,0.0,0.0,3,8.765447947861944e-09,True,False
bulk,DEGS2,3,3,0,True,0.4430290958374592,0.06655136902536048,0.31258841254775266,0.5734697791271657,2.795693883186521e-11,0.0,0.0,3,9.458764304781062e-09,True,False
bulk,ROMO1,3,0,3,True,-0.5318516479768971,0.08003020465645375,-0.6887108491035464,-0.3749924468502478,3.0190954671963036e-11,0.004527964844528762,21.728687964343578,2,1.0098531258741273e-08,False,True
bulk,BNIP3L,4,4,0,True,0.4687468758234767,0.07079051311937679,0.3299974701094982,0.6074962815374552,3.553174455308338e-11,0.004747629910148148,23.0477938779082,3,1.1751425853033814e-08,True,False
bulk,IFI30,4,4,0,True,0.39249081569408995,0.05931353107570319,0.2762362947857117,0.5087453366024682,3.6601109813121756e-11,0.0,0.0,4,1.1970596303880432e-08,True,False
bulk,KPNA3,4,0,4,True,-0.3914455670618402,0.0593166343551692,-0.5077061703979718,-0.27518496372570855,4.13230375556262e-11,0.0,0.0,4,1.3366413301646782e-08,False,True
bulk,ANKMY2,4,4,0,True,0.39143138215568307,0.05933356428351089,0.2751375961600017,0.5077251681513644,4.191862597576922e-11,0.0,0.0,3,1.3411682126051816e-08,True,False
bulk,SERPINB9,4,4,0,True,0.38858941495875654,0.05930718560907918,0.27234733116496135,0.5048314987525517,5.6715562479159585e-11,0.0,0.0,3,1.795078044703293e-08,True,False
bulk,PSMD9,4,4,0,True,0.38856859171426966,0.05932138768869923,0.27229867184441914,0.5048385115841202,5.7449453026445475e-11,0.0,0.0,3,1.7989623934398112e-08,True,False
bulk,C19orf46,1,0,1,True,-0.8616371189451619,0.1316589248981618,-1.1196886117455591,-0.6035856261447647,5.97090701480808e-11,0.0,100.0,1,1.850038399798693e-08,False,False
bulk,ETFA,4,4,0,True,0.3876997678388147,0.059296118405053035,0.27147937576491077,0.5039201599127187,6.219426946789931e-11,0.0,0.0,3,1.9069670018621002e-08,True,False
bulk,ERO1A,3,3,0,True,0.438931941798585,0.06717773120885562,0.307263588629228,0.5706002949679421,6.40827926097917e-11,0.0,0.0,2,1.9446154644012564e-08,True,False
bulk,KLRC2,3,3,0,True,0.407598283013483,0.06253873881372729,0.2850223549385775,0.5301742110883885,7.147318415544126e-11,0.0,0.0,3,2.146748138383075e-08,True,False
bulk,TNFRSF10A,3,3,0,True,0.4329019367230513,0.06652697573353156,0.3025090642853294,0.5632948091607731,7.658282902667685e-11,0.0,0.0,3,2.2769854266669025e-08,True,False
bulk,METTL4,4,4,0,True,0.3857306923738064,0.05931204991760932,0.2694790745352922,0.5019823102123206,7.851840440122008e-11,0.0,0.0,3,2.311189233549913e-08,True,False
bulk,TMOD3,4,4,0,True,0.38468399452137236,0.05930617996026967,0.26844388179924383,0.5009241072435009,8.790775760014478e-11,0.0,0.0,4,2.561945391049764e-08,True,False
bulk,ARFGAP1,4,0,4,True,-0.4275263136525574,0.06600724784378303,-0.5569005194263721,-0.29815210787874263,9.358889922573349e-11,0.0025960724138190017,14.077640671712373,3,2.700773773244574e-08,False,True
bulk,ZNF254,4,0,4,True,-0.3835357104430997,0.05929896701190608,-0.4997616857864356,-0.2673097350997638,9.941944767781686e-11,0.0,0.0,3,2.841176157666543e-08,False,True
bulk,MLPH,4,4,0,True,0.3991941306361697,0.061768211857424725,0.27812843539561727,0.5202598258767221,1.0279926270701435e-10,0.0008996474052873019,5.4073987519641475,3,2.909515670943238e-08,True,False
bulk,EZR,4,4,0,True,0.3823694815041147,0.05929794753721346,0.26614550433117634,0.49859345867705307,1.131302440034572e-10,0.0,0.0,4,3.17141784023025e-08,True,False
bulk,GALNT1,4,4,0,True,0.4418802741726932,0.06857945936915792,0.3074645338091437,0.5762960145362428,1.168780830873766e-10,0.0037337047263580536,19.091499769236748,2,3.2455720525254064e-08,True,False
bulk,LARS2,4,0,4,True,-0.38069728073535736,0.05928392292725693,-0.4968937696727809,-0.2645007917979338,1.3485474344048527e-10,0.0,0.0,4,3.709765769318396e-08,False,True
bulk,LINC01116,2,2,0,True,0.5011312688045398,0.07823513206693013,0.3477904099533568,0.6544721276557228,1.499259852437918e-10,0.0,0.0,2,4.086177199676863e-08,False,False
bulk,ZNF232,4,4,0,True,0.37923211165014137,0.059298448670049964,0.26300715225684346,0.4954570710434393,1.6021930917256787e-10,0.0,0.0,2,4.3266562986188396e-08,True,False
bulk,PIK3R3,4,4,0,True,0.379034688605732,0.05930538768742849,0.2627961287383721,0.49527324847309184,1.645509139489353e-10,0.0,0.0,3,4.363564100979199e-08,True,False
bulk,TMEM150A,3,0,3,True,-0.4250988416319693,0.06651163215655478,-0.5554616406588166,-0.29473604260512193,1.6443203606407835e-10,0.0,0.0,2,4.363564100979199e-08,False,True
bulk,BCL9,4,0,4,True,-0.3787702498153853,0.05930457933973804,-0.4950072253212719,-0.26253327430949874,1.693227116006466e-10,0.0,0.0,3,4.450012514254493e-08,False,True
bulk,CGREF1,4,0,4,True,-0.37838084304893654,0.05928572086285861,-0.49458085594013945,-0.26218083015773364,1.744172872579877e-10,0.0,0.0,3,4.504900165470221e-08,False,True
bulk,OXA1L,4,4,0,True,0.37831673327425297,0.05927612270897363,0.26213553276466467,0.49449793378384127,1.7447209745663504e-10,0.0,0.0,3,4.504900165470221e-08,True,False
bulk,PARP14,3,3,0,True,0.4242414207152571,0.06650932017915728,0.29388315316410885,0.5545996882664054,1.786251984628187e-10,0.0,0.0,2,4.557263678190161e-08,True,False
bulk,UPF3A,4,0,4,True,-0.3781651410084382,0.059293556612872986,-0.49438051196966926,-0.2619497700472071,1.7959659815527728e-10,0.0,0.0,3,4.557263678190161e-08,False,True
bulk,MED11,3,3,0,True,0.4239047492597677,0.06649444691250281,0.2935756333112622,0.5542338652082732,1.8291537683034426e-10,0.0,0.0,3,4.6018069376078494e-08,True,False
bulk,MEP1B,4,4,0,True,0.3768504680519017,0.05928158859854646,0.26065855439875063,0.49304238170505277,2.0579050674105164e-10,0.0,0.0,2,5.1334267507820807e-08,True,False
bulk,HLA-DMA,4,4,0,True,0.3764504980447788,0.059279203971459055,0.26026325826071905,0.4926377378288386,2.1466533151901235e-10,0.0,0.0,3,5.3098101119849814e-08,True,False
bulk,MYB,4,0,4,True,-0.3763499471156908,0.05929142513714351,-0.49256114038449206,-0.26013875384688956,2.1889892278256673e-10,0.0,0.0,3,5.3694081600873765e-08,False,True
bulk,NRBF2,4,4,0,True,0.37570180783085216,0.05929352370612277,0.25948650136685153,0.4919171142948528,2.3534180451646306e-10,0.0,0.0,4,5.7250297652413964e-08,True,False
bulk,PTPRK,4,0,4,True,-0.3751696733634628,0.05928191398898982,-0.49136222478188285,-0.25897712194504274,2.474454675439432e-10,0.0,0.0,4,5.97012896488194e-08,False,True
bulk,GMDS,4,4,0,True,0.3804855602753658,0.060148597825674346,0.2625943085370441,0.4983768120136875,2.519901364646792e-10,0.00030577608037106425,1.9052350377342337,3,6.030349322632384e-08,True,False
bulk,LOC101930388,2,2,0,True,0.45467895903527283,0.07193697283151802,0.3136824922854975,0.5956754257850482,2.6068731958226527e-10,0.0,0.0,2,6.188170364438692e-08,False,False
bulk,GNL3L,4,0,4,True,-0.3999466543401685,0.06329036865514738,-0.5239957769042574,-0.2758975317760797,2.628628581454721e-10,0.0014988532856740411,8.684323740688562,3,6.189894583609577e-08,False,True
bulk,NEK3,4,0,4,True,-0.45213913808938366,0.07156696156885467,-0.5924103827643388,-0.3118678934144285,2.654716672580807e-10,0.005146612234987821,24.541882968434397,4,6.20171311566794e-08,False,True
bulk,DSCR6,1,0,1,True,-0.8288397884017626,0.1312655089128199,-1.0861201858708895,-0.5715593909326356,2.7152093634929535e-10,0.0,0.0,1,6.293085638930321e-08,False,False
bulk,RAB32,4,0,4,True,-0.3958583751032638,0.06271398935317414,-0.5187777942354852,-0.2729389559710425,2.7523445176373597e-10,0.001273956314897489,7.490692206737217,3,6.329317255988725e-08,False,True
bulk,FDXR,4,4,0,True,0.37369567358084504,0.05928781419785898,0.25749155775304144,0.48989978940864864,2.917933404046715e-10,0.0,0.0,2,6.658090678148454e-08,True,False
bulk,DPEP1,4,0,4,True,-0.4090812850776027,0.0649324577563795,-0.5363489022801066,-0.28181366787509887,2.9744457435098403e-10,0.002161470187110408,12.04555871438544,3,6.702759688150311e-08,False,True
bulk,PRF1,4,4,0,True,0.3734764963653005,0.059285212476673066,0.2572774799110213,0.4896755128195797,2.983052553584817e-10,0.0,0.0,2,6.702759688150311e-08,True,False
bulk,EIF2S2,4,0,4,True,-0.5465847932123387,0.08694270783121318,-0.7169925005615165,-0.37617708586316084,3.242354143097003e-10,0.013712808382846432,46.08954554273946,4,7.230204106216688e-08,False,True
bulk,REEP4,4,4,0,True,0.3722601253167374,0.05925918022562642,0.2561121320745096,0.4884081185589652,3.344642867218454e-10,0.0,0.0,3,7.40222276665979e-08,True,False
bulk,IFI16,4,4,0,True,0.3715595069140555,0.05926619929639805,0.2553977562931153,0.4877212575349957,3.6259920621631377e-10,0.0,0.0,4,7.965005697744176e-08,True,False
bulk,ARHGAP32,4,4,0,True,0.37096167198003405,0.05925703921806337,0.2548178751126299,0.4871054688474382,3.844526342598203e-10,0.0,0.0,3,8.382491325509489e-08,True,False
bulk,ZNF563,3,0,3,True,-0.4151517081625438,0.06647462996676284,-0.545441982897399,-0.28486143342768866,4.2308104083349953e-10,0.0,0.0,2,9.15690473303975e-08,False,True
bulk,FAS,4,4,0,True,0.36940932381966013,0.05926397490093164,0.2532519330138341,0.4855667146254862,4.567502487559311e-10,0.0,0.0,3,9.813462461409367e-08,True,False
bulk,PPCDC,4,4,0,True,0.3680950633772354,0.05926882199337294,0.25192817227022446,0.48426195448424636,5.278200831433868e-10,0.0,0.0,3,1.1258249382119993e-07,True,False
bulk,NECAP1,4,4,0,True,0.36794504343517964,0.05927887835889478,0.2517584418517459,0.4841316450186134,5.399954044822268e-10,0.0,0.0,3,1.1435082540240537e-07,True,False
bulk,CISH,4,0,4,True,-0.3673042077143568,0.05926197678005221,-0.48345768220325913,-0.25115073322545445,5.719448485205385e-10,0.0,0.0,3,1.202514044014432e-07,False,True
bulk,SDC4,4,0,4,True,-0.3672173311594872,0.05927001602646136,-0.48338656257135143,-0.25104809974762293,5.803841430867678e-10,0.0,0.0,2,1.2116033511885824e-07,False,True
bulk,AKR7A2,4,4,0,True,0.36701616345747085,0.05925803424033282,0.25087041634641855,0.48316191056852315,5.883305604603313e-10,0.0,0.0,3,1.219542961066891e-07,True,False
bulk,AEN,4,4,0,True,0.36670472096379747,0.05924538103133276,0.25058377414238525,0.4828256677852097,6.032023929785409e-10,0.0,0.0,4,1.241626743868766e-07,True,False
bulk,MIR31HG,2,2,0,True,0.4834256656012076,0.07814308605730164,0.3302652169288964,0.6365861142735187,6.154731814362384e-10,0.0,0.0,2,1.2580870205260886e-07,False,False
bulk,ZNF738,3,0,3,True,-0.41050774014544317,0.06645181726510961,-0.540753301985058,-0.28026217830582834,6.511440581899835e-10,0.0,0.0,2,1.3218224381256664e-07,False,True
bulk,LOC729680,2,0,2,True,-0.4826018388542797,0.07815060856048521,-0.6357770316328307,-0.3294266460757287,6.604658896309351e-10,0.0,0.0,1,1.331562565841546e-07,False,False
