donor_id,condition,analysis_group,n_cells,PGE2_synthesis_mean,PGE2_synthesis_median,PGE2_synthesis_high_fraction,PLA2G4A_mean,PLA2G4A_detection_fraction,PTGS1_mean,PTGS1_detection_fraction,PTGS2_mean,PTGS2_detection_fraction,PTGES_mean,PTGES_detection_fraction,PTGES2_mean,PTGES2_detection_fraction,PTGES3_mean,PTGES3_detection_fraction
KUL21,normal,FCN1_inflammatory_monocyte_like,30,0.08574944888832686,-0.3797972811438783,0.36666666666666664,0.039316791771239465,0.03333333333333333,0.17581327142565153,0.13333333333333333,0.32254836848807944,0.16666666666666666,0.0,0.0,0.07069312773855413,0.06666666666666667,0.47051709173309864,0.3333333333333333
KUL21,normal,T_cells,507,-0.15331612062416178,-0.1191720078303146,0.08284023668639054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088556648799378,0.05325443786982249,0.9288839219144459,0.49506903353057197
KUL21,normal,endothelial_like,12,-0.1966696232026595,-0.2520821041191768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8954735611857685,0.5
KUL21,normal,enteric_glial_like,5,-0.2333049746277392,-0.3797972811438783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7163308310557385,0.4
KUL21,normal,fibroblast_like,123,0.2471635338914004,-0.026561592171665833,0.37398373983739835,0.1195374237789864,0.0975609756097561,0.04768745179768016,0.032520325203252036,0.007790064088139684,0.008130081300813009,0.32313128059918705,0.23577235772357724,0.10726208274814863,0.08943089430894309,0.9413170000662894,0.5691056910569106
KUL21,normal,mast_cells,2,1.298493596292421,1.298493596292421,1.0,0.5687711317330996,0.5,0.5687711317330996,0.5,0.8039199148963772,0.5,0.0,0.0,0.0,0.0,0.8279876329762791,0.5
KUL21,normal,normal_epithelial,249,-0.05066834813526176,-0.041878589397728226,0.21686746987951808,0.0011231784546953544,0.004016064257028112,0.028303648998991533,0.012048192771084338,0.0,0.0,0.010342806030805446,0.008032128514056224,0.23376805860643737,0.24497991967871485,1.00726518362413,0.5983935742971888
KUL21,normal,other_myeloid,15,-0.001459862497677348,-0.09318064275554289,0.26666666666666666,0.0,0.0,0.09219028320284031,0.06666666666666667,0.09568855887476105,0.06666666666666667,0.0,0.0,0.20567307679549968,0.26666666666666666,0.8822004598016988,0.7333333333333333
KUL21,normal,pericyte_like,7,-0.09863349808277633,-0.012092068501448209,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3748591388363833,0.5714285714285714
KUL21,normal,resident_like,30,0.05407312005794376,-0.05132281659606947,0.3333333333333333,0.0,0.0,0.18417201825726676,0.13333333333333333,0.09145811398828375,0.06666666666666667,0.0,0.0,0.09246285386017217,0.06666666666666667,1.0963749243725447,0.6666666666666666
KUL21,normal,smooth_muscle_like,13,0.27012255969912347,0.06637484756686263,0.38461538461538464,0.0,0.0,0.3027679870837421,0.23076923076923078,0.08129444239091603,0.07692307692307693,0.0,0.0,0.4443087440121292,0.3076923076923077,1.0875367663962414,0.6153846153846154
KUL21,tumor,B_cells,104,-0.21560765487377953,-0.2626585304783028,0.038461538461538464,0.0,0.0,0.007244879992869596,0.009615384615384616,0.0,0.0,0.0,0.0,0.12720400936769335,0.18269230769230768,0.522958602773764,0.5673076923076923
KUL21,tumor,C1QC_like_TAM,2,0.5854854419076192,0.5854854419076192,0.5,0.0,0.0,0.7038054725922377,0.5,0.0,0.0,0.0,0.0,0.28592613803432404,0.5,1.8712521407055895,1.0
KUL21,tumor,FCN1_inflammatory_monocyte_like,139,-0.04644979883905022,-0.07264456302197224,0.17266187050359713,0.0,0.0,0.05513569844228815,0.050359712230215826,0.07979139716825212,0.03597122302158273,0.0,0.0,0.11303593245819224,0.09352517985611511,1.0110844287091734,0.5683453237410072
KUL21,tumor,SPP1_like_TAM,9,0.21847049606014088,-0.019139710010285693,0.3333333333333333,0.060547295923607684,0.1111111111111111,0.23806973942546802,0.2222222222222222,0.44311767708856087,0.1111111111111111,0.0,0.0,0.0,0.0,0.6124509596070413,0.3333333333333333
KUL21,tumor,T_cells,226,-0.1449545013413148,-0.11796088882904474,0.08849557522123894,0.0,0.0,0.005138304158728202,0.004424778761061947,0.0,0.0,0.0,0.0,0.10043143048631054,0.05752212389380531,0.9292353243780788,0.49557522123893805
KUL21,tumor,endothelial_like,99,-0.06821076143792192,-0.11410893045187827,0.1717171717171717,0.0,0.0,0.008414936612668093,0.010101010101010102,0.031241306227397073,0.030303030303030304,0.012200607312421076,0.010101010101010102,0.20310337718234078,0.24242424242424243,0.9649864406415218,0.696969696969697
KUL21,tumor,fibroblast_like,613,0.26252453643948037,0.10723472038647434,0.4796084828711256,0.02445651114692092,0.048939641109298535,0.057328411624104264,0.0701468189233279,0.0980067839825801,0.12071778140293637,0.39980438078590336,0.35073409461663946,0.15174254193944664,0.2495921696574225,0.980637087276528,0.800978792822186
KUL21,tumor,mast_cells,27,0.7150332853396905,0.8031196432129963,0.7407407407407407,0.0,0.0,0.7870703751623839,0.48148148148148145,0.6575602923710434,0.37037037037037035,0.0,0.0,0.0,0.0,1.0572484504443531,0.6296296296296297
KUL21,tumor,other_myeloid,10,0.05425680154049496,0.08269807180627631,0.4,0.0,0.0,0.07684728352636631,0.1,0.0,0.0,0.0,0.0,0.4695146529124846,0.5,0.9275465635046677,0.6
KUL21,tumor,pericyte_like,51,0.06314054930536002,0.0060488309506205136,0.39215686274509803,0.0,0.0,0.0174162912057357,0.0392156862745098,0.03304882063053361,0.0784313725490196,0.10375679267414388,0.09803921568627451,0.24788520153662094,0.35294117647058826,1.1942004555567862,0.8627450980392157
KUL21,tumor,resident_like,84,0.1117403960516888,-0.06781228118932317,0.38095238095238093,0.010425025438311199,0.011904761904761904,0.29693538860402585,0.27380952380952384,0.03666212139854838,0.03571428571428571,0.013364809875692552,0.011904761904761904,0.16415258207573163,0.16666666666666666,0.911575636071945,0.5952380952380952
KUL21,tumor,smooth_muscle_like,26,0.046432183717314626,-0.020626145712559996,0.2692307692307692,0.0,0.0,0.07802452530518064,0.07692307692307693,0.02882927960923218,0.038461538461538464,0.0,0.0,0.13581752721672324,0.15384615384615385,1.4814628867895983,0.8846153846153846
KUL21,tumor,tumor_epithelial,759,0.06775011144260383,0.008063043085786573,0.3557312252964427,0.017633308983980668,0.02766798418972332,0.005761931488662216,0.007905138339920948,0.011305636558152357,0.015810276679841896,0.11777519802035417,0.1541501976284585,0.332159706228226,0.39789196310935443,0.9929298004242146,0.7602108036890646
KUL28,border,B_cells,121,-0.24429096336497824,-0.3797972811438783,0.04132231404958678,0.0,0.0,0.0,0.0,0.017730456499526755,0.01652892561983471,0.0,0.0,0.09644241662403126,0.11570247933884298,0.42079616650636864,0.4297520661157025
KUL28,border,C1QC_like_TAM,22,0.28404632315824724,0.0445537765679229,0.45454545454545453,0.0,0.0,0.4818366396433616,0.36363636363636365,0.25119789869598536,0.18181818181818182,0.0,0.0,0.08428844940612418,0.09090909090909091,0.8499769756923935,0.5454545454545454
KUL28,border,FCN1_inflammatory_monocyte_like,11,0.2627575516981349,0.287652483988634,0.5454545454545454,0.0,0.0,0.07016702249698542,0.09090909090909091,1.0210036534524967,0.45454545454545453,0.0,0.0,0.0,0.0,0.19007723650030986,0.18181818181818182
KUL28,border,SPP1_like_TAM,1,0.026893720040634356,0.026893720040634356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9886730558733938,1.0
KUL28,border,T_cells,19,-0.28810101564954094,-0.3797972811438783,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07554359911165345,0.05263157894736842,0.2960431312331372,0.15789473684210525
KUL28,border,border_epithelial,17,0.037632226503747965,0.07253066503601374,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1799838635641405,0.29411764705882354,1.678227615785606,0.9411764705882353
KUL28,border,endothelial_like,70,-0.11097032002699707,-0.20071314204149276,0.17142857142857143,0.0,0.0,0.11610762059151333,0.1,0.0,0.0,0.022445740655514114,0.014285714285714285,0.05593118245915331,0.02857142857142857,0.7560604416901808,0.4714285714285714
KUL28,border,enteric_glial_like,3,0.18089148654957113,0.21456099697073858,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0207561873910416,0.6666666666666666,0.6832474457200536,0.3333333333333333
KUL28,border,fibroblast_like,75,0.15368832595209406,-0.009796208774098925,0.38666666666666666,0.03965353279866217,0.04,0.17379257678210225,0.14666666666666667,0.10645946037584213,0.09333333333333334,0.1246726997189753,0.10666666666666667,0.1271633820216609,0.13333333333333333,0.8768025008334759,0.64
KUL28,border,mast_cells,12,1.1774995984419778,1.1338163300051607,0.8333333333333334,0.0,0.0,0.5338721948638477,0.25,1.9937701634440559,0.75,0.0,0.0,0.0,0.0,0.5693221264336641,0.3333333333333333
KUL28,border,pericyte_like,53,-0.08997383633158325,-0.08642931853368742,0.1320754716981132,0.022864584657274988,0.018867924528301886,0.0,0.0,0.055077558576980816,0.03773584905660377,0.0,0.0,0.08599532410767374,0.07547169811320754,0.9602288933504993,0.5849056603773585
KUL28,border,smooth_muscle_like,2,-0.3797972811438783,-0.3797972811438783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KUL28,normal,B_cells,271,-0.2234936865116682,-0.25835825553909064,0.05166051660516605,0.0,0.0,0.004647268117165165,0.0036900369003690036,0.0019903457200358896,0.0036900369003690036,0.0,0.0,0.10714292817500916,0.12177121771217712,0.5279255989236218,0.4833948339483395
KUL28,normal,C1QC_like_TAM,5,0.08382036499697551,0.09821473781721568,0.4,0.0,0.0,0.0,0.0,0.2164824052375057,0.2,0.0,0.0,0.32076060922654726,0.4,1.0423269142723,0.8
KUL28,normal,FCN1_inflammatory_monocyte_like,2,0.4262837221990857,0.4262837221990857,0.5,0.0,0.0,0.5435074499266404,0.5,0.0,0.0,0.0,0.0,0.5435074499266404,0.5,1.0908656548392244,0.5
KUL28,normal,T_cells,124,-0.24514445481288774,-0.3797972811438783,0.056451612903225805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06989323947719293,0.04032258064516129,0.5174903786010899,0.27419354838709675
KUL28,normal,endothelial_like,55,-0.17483490427561996,-0.20830941738029088,0.05454545454545454,0.0,0.0,0.026154679174577544,0.01818181818181818,0.0,0.0,0.007987771447757057,0.01818181818181818,0.049499685401561404,0.03636363636363636,0.7927763539707855,0.509090909090909
KUL28,normal,enteric_glial_like,78,-0.12741335179155547,-0.0587999244105542,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04480878453978291,0.02564102564102564,1.1437674942429608,0.5256410256410257
KUL28,normal,fibroblast_like,284,0.0640332128436769,-0.04488865883743404,0.23943661971830985,0.07037618837178801,0.04929577464788732,0.010078237419845724,0.007042253521126761,0.048878688815585165,0.03169014084507042,0.14011277558222798,0.09154929577464789,0.08682746407136749,0.05985915492957746,0.9698249547124246,0.5387323943661971
KUL28,normal,mast_cells,19,0.481616527531908,0.08098492329497542,0.47368421052631576,0.0,0.0,0.567777418475384,0.3157894736842105,0.5913975180563663,0.3157894736842105,0.0,0.0,0.0,0.0,0.8004765011424401,0.42105263157894735
KUL28,normal,normal_epithelial,20,-0.10095584571201474,-0.14423784429753314,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1719994290462403,0.2,1.0166490111003008,0.6
KUL28,normal,other_myeloid,2,0.2669153424905664,0.2669153424905664,1.0,0.0,0.0,0.0,0.0,1.1846944236386325,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KUL28,normal,pericyte_like,15,-0.18953612659452881,-0.3797972811438783,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15498964826555184,0.06666666666666667,0.6178033736448858,0.26666666666666666
KUL28,normal,resident_like,7,-0.2504695329830166,-0.3797972811438783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6323980796113068,0.42857142857142855
KUL28,normal,smooth_muscle_like,26,0.013199564212717393,-0.02328941018271045,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.045771588420653084,0.038461538461538464,0.19522162198972554,0.15384615384615385,1.3836038093787715,0.7307692307692307
KUL28,tumor,B_cells,4,-0.10536227869927428,-0.1988516448571066,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44607465099507976,0.25,0.4424018608886215,0.25
KUL28,tumor,C1QC_like_TAM,26,0.38024875781942186,0.059706765387467185,0.46153846153846156,0.1307324837267248,0.07692307692307693,0.49400268150743226,0.34615384615384615,0.11850618045373354,0.11538461538461539,0.0,0.0,0.18795272585455625,0.15384615384615385,0.6455967542957544,0.4230769230769231
KUL28,tumor,FCN1_inflammatory_monocyte_like,14,0.13028704745113243,-0.034563220974120595,0.35714285714285715,0.0,0.0,0.0,0.0,0.6425929930857814,0.35714285714285715,0.0,0.0,0.0,0.0,0.7789558581683143,0.5
KUL28,tumor,SPP1_like_TAM,12,2.1558604967730184,2.2897270262560596,1.0,0.0,0.0,0.0,0.0,4.317946348599012,1.0,0.0,0.0,0.0,0.0,0.8730151530631008,0.5
KUL28,tumor,T_cells,67,-0.152080908565064,-0.3797972811438783,0.11940298507462686,0.0,0.0,0.032594423943850176,0.014925373134328358,0.14900690346166345,0.05970149253731343,0.0,0.0,0.04664589210124764,0.029850746268656716,0.5164584025969016,0.23880597014925373
KUL28,tumor,endothelial_like,127,-0.016559681780487362,-0.08868794547287873,0.2047244094488189,0.0,0.0,0.03382268054409484,0.03937007874015748,0.1355827089638774,0.09448818897637795,0.027840856217506704,0.031496062992125984,0.15219248022318876,0.13385826771653545,0.9103190294810156,0.6141732283464567
KUL28,tumor,enteric_glial_like,14,-0.060053153785223114,-0.23007100579069742,0.07142857142857142,0.10294357990828609,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9487839995235718,0.5
KUL28,tumor,fibroblast_like,43,0.1319122452893135,-0.050136733692985914,0.37209302325581395,0.042285961872079274,0.046511627906976744,0.0201286817677749,0.023255813953488372,0.5283152323763485,0.3488372093023256,0.011970289084466628,0.023255813953488372,0.07559990069191543,0.09302325581395349,0.5842270247522061,0.4186046511627907
KUL28,tumor,mast_cells,10,1.5166377822999806,1.3195254442412492,0.9,0.0,0.0,1.1474695278382048,0.5,1.879990541821611,0.7,0.0,0.0,0.0,0.0,0.5503550677910954,0.3
KUL28,tumor,other_myeloid,3,0.8174069598551253,0.75736260377868,1.0,0.31039513450781375,0.3333333333333333,0.0,0.0,1.007485938167015,0.6666666666666666,0.0,0.0,0.4855562554429222,0.3333333333333333,0.3321707307234369,0.3333333333333333
KUL28,tumor,pericyte_like,56,-0.19441089439193332,-0.3797972811438783,0.08928571428571429,0.0,0.0,0.0,0.0,0.03909714949521618,0.017857142857142856,0.0,0.0,0.10760175996874619,0.08928571428571429,0.5851651749239272,0.39285714285714285
KUL28,tumor,resident_like,4,0.8746898196733066,0.6935259070292621,0.75,0.5077766429767396,0.25,0.0,0.0,0.9830950791131527,0.5,0.0,0.0,0.0,0.0,0.4778921039760411,0.25
KUL28,tumor,smooth_muscle_like,8,-0.1348237801578722,-0.28261499977295834,0.125,0.0,0.0,0.0,0.0,0.2361641324945572,0.125,0.0,0.0,0.0,0.0,0.5674904889781431,0.375
KUL28,tumor,tumor_epithelial,40,0.09827441997619436,0.13302885796714847,0.525,0.0,0.0,0.0053539298945040874,0.025,0.0671714363286526,0.1,0.10391625292343751,0.15,0.14700754565587806,0.225,1.5167870024136594,0.75
KUL30,border,B_cells,258,-0.25299339183661945,-0.27234131716489235,0.031007751937984496,0.0,0.0,0.0029317647252222875,0.003875968992248062,0.0,0.0,0.0,0.0,0.0813684130733826,0.09689922480620156,0.44650376905049294,0.49224806201550386
KUL30,border,C1QC_like_TAM,37,0.2197682462500633,0.05588139346354937,0.4594594594594595,0.0,0.0,0.27156194782881976,0.24324324324324326,0.2149814451414147,0.16216216216216217,0.0,0.0,0.12238596412732088,0.10810810810810811,1.2343937725926404,0.7837837837837838
KUL30,border,FCN1_inflammatory_monocyte_like,22,-0.034634266135431385,-0.25226318136417586,0.22727272727272727,0.0,0.0,0.14416615191264773,0.09090909090909091,0.2317115724848572,0.09090909090909091,0.0,0.0,0.05973705603175765,0.045454545454545456,0.48337759928755797,0.3181818181818182
KUL30,border,SPP1_like_TAM,11,0.4866187298556298,-0.01105688427206005,0.36363636363636365,0.0,0.0,0.0971116880104702,0.09090909090909091,0.8462294284100288,0.2727272727272727,0.3265791804457833,0.09090909090909091,0.0,0.0,0.6338224151979934,0.36363636363636365
KUL30,border,T_cells,33,-0.21370235248372493,-0.3797972811438783,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11404484110691185,0.06060606060606061,0.5822025716373396,0.2727272727272727
KUL30,border,border_epithelial,190,0.05314370422172493,0.017956542885652314,0.3263157894736842,0.007612144444879975,0.015789473684210527,0.0,0.0,0.0059030498890110215,0.010526315789473684,0.03523501668465556,0.08421052631578947,0.2779506596144931,0.42105263157894735,1.384127370664498,0.9263157894736842
KUL30,border,endothelial_like,63,-0.07185212757367476,-0.06972697917253912,0.12698412698412698,0.0,0.0,0.02019666619933443,0.015873015873015872,0.011785853283182752,0.015873015873015872,0.01838256354678931,0.015873015873015872,0.18431916378014251,0.1746031746031746,0.9794502760424871,0.6825396825396826
KUL30,border,enteric_glial_like,7,-0.14895401956348936,-0.015322619598360973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1287974730145944,0.5714285714285714
KUL30,border,fibroblast_like,113,0.06690200104033185,-0.04821822368775247,0.3274336283185841,0.013184298546588667,0.017699115044247787,0.0,0.0,0.14921909265838282,0.12389380530973451,0.1574395147326287,0.1415929203539823,0.18542618667400032,0.20353982300884957,0.8365654703480062,0.6106194690265486
KUL30,border,mast_cells,7,0.5114441765151536,0.8651903503412582,0.5714285714285714,0.0,0.0,0.4853185904596976,0.2857142857142857,0.8379268677784548,0.2857142857142857,0.0,0.0,0.0,0.0,0.5544824087110306,0.2857142857142857
KUL30,border,other_myeloid,2,0.350634115898074,0.350634115898074,0.5,0.0,0.0,0.0,0.0,1.0096533912197663,0.5,0.0,0.0,0.0,0.0,0.8766192953439448,0.5
KUL30,border,pericyte_like,9,-0.03800192324931927,-0.026172186308041856,0.3333333333333333,0.0,0.0,0.0,0.0,0.28355317301098615,0.2222222222222222,0.0,0.0,0.14669022795652475,0.2222222222222222,0.6186254260816213,0.5555555555555556
KUL30,border,resident_like,4,-0.28666955557540985,-0.3797972811438783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4553840582982576,0.25
KUL30,border,smooth_muscle_like,10,0.20431813723913264,0.04453151381243736,0.4,0.12484937148214952,0.1,0.0,0.0,0.13772135395080104,0.1,0.0,0.0,0.36473534066219176,0.2,1.0075686103899681,0.6
KUL30,normal,B_cells,692,-0.22787437372984756,-0.24207974912673993,0.03901734104046243,0.0009378231280769185,0.001445086705202312,0.0021346816123842204,0.002890173410404624,0.0058391491780711005,0.005780346820809248,0.001993722920579178,0.001445086705202312,0.07097587576111121,0.0838150289017341,0.5653862936360754,0.523121387283237
KUL30,normal,C1QC_like_TAM,2,0.4416475905168739,0.4416475905168739,0.5,0.0,0.0,0.3265502360545871,0.5,0.3265502360545871,0.5,0.0,0.0,0.3265502360545871,0.5,1.4322934234954354,1.0
KUL30,normal,FCN1_inflammatory_monocyte_like,29,0.3702431725961971,0.38433642371180077,0.5862068965517241,0.0,0.0,0.16554978475072973,0.13793103448275862,0.8852762773339472,0.4482758620689655,0.0,0.0,0.08375203566036792,0.06896551724137931,0.6011296384807653,0.3793103448275862
KUL30,normal,T_cells,28,-0.23750912453849776,-0.3797972811438783,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05512183394979996,0.03571428571428571,0.5846143028262766,0.2857142857142857
KUL30,normal,endothelial_like,246,0.020973984590956972,-0.0692330367897701,0.24390243902439024,0.029628239275366543,0.028455284552845527,0.13540596587071377,0.08536585365853659,0.07697406241258449,0.052845528455284556,0.050700392976104604,0.044715447154471545,0.07588365247936339,0.06910569105691057,0.8271646034934559,0.5
KUL30,normal,enteric_glial_like,170,-0.07451146480808382,-0.030774604634578685,0.18235294117647058,0.03138410650785532,0.01764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.11057867397868268,0.06470588235294118,1.082409642710549,0.48823529411764705
KUL30,normal,fibroblast_like,595,0.11940103887152924,-0.03669090816505275,0.28907563025210087,0.0605962704863408,0.043697478991596636,0.017858803354505657,0.011764705882352941,0.14174334878513015,0.08571428571428572,0.1414882751172612,0.09411764705882353,0.1182659436434506,0.08067226890756303,0.9582220389351572,0.561344537815126
KUL30,normal,mast_cells,18,0.034719943376940315,-0.3797972811438783,0.16666666666666666,0.0,0.0,0.23942699432786352,0.1111111111111111,0.2989796588829791,0.1111111111111111,0.0,0.0,0.0,0.0,0.45586166905559744,0.2222222222222222
KUL30,normal,normal_epithelial,150,-0.00022567731566500095,-0.04074611197779145,0.23333333333333334,0.01938503935453112,0.02,0.0039400312573087985,0.006666666666666667,0.0,0.0,0.0013978468435203821,0.006666666666666667,0.3477071927120553,0.5466666666666666,1.0219866513436753,0.8866666666666667
KUL30,normal,other_myeloid,8,0.19237847626021928,0.04528124802452131,0.5,0.0,0.0,0.15515946236775577,0.125,0.47259806415846695,0.375,0.0,0.0,0.1549847799185194,0.125,0.7228673586856401,0.5
KUL30,normal,pericyte_like,18,-0.2683581656434107,-0.3797972811438783,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5449246866064722,0.2777777777777778
KUL30,normal,resident_like,31,0.14779634334766287,-0.3797972811438783,0.3548387096774194,0.1561652598732805,0.0967741935483871,0.1694951608448893,0.0967741935483871,0.22545768492080628,0.12903225806451613,0.0,0.0,0.04892786725644844,0.03225806451612903,0.39961572867158063,0.1935483870967742
KUL30,normal,smooth_muscle_like,105,-0.0750110401539804,-0.06749527481243074,0.13333333333333333,0.014058640801523022,0.009523809523809525,0.04244835285620854,0.02857142857142857,0.014191574885823881,0.009523809523809525,0.01229163616020625,0.009523809523809525,0.0788061264627297,0.05714285714285714,1.0337860507601273,0.580952380952381
KUL30,tumor,B_cells,108,-0.28403599398207324,-0.3797972811438783,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03493029073998872,0.046296296296296294,0.3978214401963405,0.3888888888888889
KUL30,tumor,C1QC_like_TAM,30,0.20803805850323537,-0.02359606647402083,0.36666666666666664,0.06740426887323808,0.06666666666666667,0.09209023625834996,0.06666666666666667,0.33673959238855294,0.16666666666666666,0.0,0.0,0.11112342139580335,0.13333333333333333,1.051661150441291,0.6666666666666666
KUL30,tumor,FCN1_inflammatory_monocyte_like,31,0.40507621325379284,0.42887746204382426,0.5806451612903226,0.0,0.0,0.16772908083351928,0.0967741935483871,0.8864577006881862,0.4838709677419355,0.0,0.0,0.14020525276043705,0.0967741935483871,0.6474261038780462,0.41935483870967744
KUL30,tumor,T_cells,11,-0.04914492999845596,0.04107936861483193,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6168526465274793,0.7272727272727273
KUL30,tumor,endothelial_like,111,-0.07801683508388103,-0.12687797100169607,0.18018018018018017,0.004389157438095638,0.009009009009009009,0.054130337119533696,0.05405405405405406,0.051747688190317956,0.02702702702702703,0.022420635198469926,0.02702702702702703,0.10549646780658214,0.12612612612612611,0.8530799372509694,0.6306306306306306
KUL30,tumor,enteric_glial_like,1,0.019274516848264683,0.019274516848264683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9514160129298357,1.0
KUL30,tumor,fibroblast_like,126,0.3344883371139724,0.019827981327415332,0.42063492063492064,0.023588186723513715,0.023809523809523808,0.10643923109886971,0.07936507936507936,0.33576765512107865,0.1746031746031746,0.22844688661490664,0.18253968253968253,0.2641225495954915,0.25396825396825395,0.8585518835214658,0.626984126984127
KUL30,tumor,mast_cells,1,0.005215844029922219,0.005215844029922219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8826706909193962,1.0
KUL30,tumor,other_myeloid,5,0.45767024235036446,-0.15942491401678976,0.4,0.16756232464841933,0.2,0.0,0.0,0.7393507606876358,0.4,0.0,0.0,0.16756232464841933,0.2,0.7830369450703658,0.6
KUL30,tumor,pericyte_like,29,-0.12626676814472587,-0.1333558850096799,0.06896551724137931,0.0,0.0,0.0,0.0,0.058647973972646844,0.034482758620689655,0.0,0.0,0.037686607711072365,0.034482758620689655,1.0071853867915594,0.6896551724137931
KUL30,tumor,resident_like,1,1.9709430612310657,1.9709430612310657,1.0,1.9249492734632614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KUL30,tumor,smooth_muscle_like,30,-0.027880502857685705,-0.05368905585406092,0.2,0.0,0.0,0.09826159373694347,0.06666666666666667,0.04008194234460188,0.03333333333333333,0.0,0.0,0.09225566789571245,0.06666666666666667,1.1105554989806496,0.6
KUL30,tumor,tumor_epithelial,68,0.007169436005747195,0.015552365752599958,0.3235294117647059,0.015093583894857588,0.058823529411764705,0.0,0.0,0.006354065644016809,0.014705882352941176,0.01690072160703685,0.04411764705882353,0.291636849755149,0.5,1.1436893233792567,0.8382352941176471
KUL31,border,B_cells,105,-0.19482937252860305,-0.2706907954016385,0.047619047619047616,0.0,0.0,0.03104506203480282,0.0380952380952381,0.0,0.0,0.003387177353877373,0.009523809523809525,0.13029273071215755,0.21904761904761905,0.5308057059679767,0.6571428571428571
KUL31,border,C1QC_like_TAM,39,0.28575365179066764,0.2176752825189929,0.5641025641025641,0.03162089366705754,0.05128205128205128,0.3037650800372975,0.41025641025641024,0.13148255935258374,0.1282051282051282,0.0,0.0,0.3032574373831029,0.41025641025641024,1.1224023670632677,0.8205128205128205
KUL31,border,FCN1_inflammatory_monocyte_like,5,-0.030704447054416384,-0.03540596572254199,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22469675076035708,0.2,1.2539009770944662,0.8
KUL31,border,SPP1_like_TAM,16,-0.011996239727411762,-0.31462014594704935,0.1875,0.0,0.0,0.14987720758859896,0.125,0.22863833134343192,0.125,0.0,0.0,0.1724869786244272,0.25,0.35646854072632356,0.25
KUL31,border,T_cells,266,-0.1054677241525267,-0.08420180973034694,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14534359901118096,0.09398496240601503,1.0483405915762258,0.6015037593984962
KUL31,border,border_epithelial,545,0.02133326290597091,0.022159134203891345,0.3302752293577982,0.0019238637940989566,0.005504587155963303,0.0010850953289002164,0.003669724770642202,0.0014395500048616362,0.005504587155963303,0.04943398415569515,0.09724770642201835,0.3918716031365585,0.5155963302752293,0.9964220474846053,0.7853211009174312
KUL31,border,endothelial_like,38,-0.03268120842081028,-0.11545231075380172,0.2631578947368421,0.0,0.0,0.02887932575327289,0.05263157894736842,0.017758289347254163,0.02631578947368421,0.020965391157462553,0.02631578947368421,0.3822566290661407,0.3157894736842105,0.7197064490948036,0.6052631578947368
KUL31,border,enteric_glial_like,2,0.006986273816218157,0.006986273816218157,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8913278925861845,1.0
