frame,time_ps,protein_backbone_rmsd_A,ligand_heavy_rmsd_A,ligand_com_displacement_A,pocket_contact_retention,nearest_pocket_distance_A
5022,50230.00014975601,2.48097950684376,2.4157796148850403,1.3463529878677547,0.6818181818181818,3.029351446610557
5023,50240.000149785825,2.51755067457643,2.1604202185216552,0.8678013740408957,0.6363636363636364,3.0818647998523367
5024,50250.000149815634,2.3962392169581266,2.048605876346243,0.8524672876009934,0.7272727272727273,3.0369135736472335
5025,50260.00014984545,2.300006958081789,2.0436570814409345,0.8765004593432143,0.5909090909090909,2.887558482103659
5026,50270.00014987527,2.321525842962822,2.0721306678863134,0.920541732964817,0.7272727272727273,3.144908783572492
5027,50280.00014990508,2.4009424731699385,2.3432367313623264,1.3674318139309574,0.7272727272727273,3.2748777207751987
5028,50290.000149934895,2.3465616011583834,2.0330139920793027,1.2653452234667757,0.6818181818181818,3.0793331874277805
5029,50300.000149964704,2.4117321904475126,2.190349013943775,1.0449566283559952,0.6818181818181818,2.9150768977301036
5030,50310.00014999452,2.4153518545724006,2.2855148096691096,1.1620641848215572,0.6363636363636364,2.954629293732988
5031,50320.00015002434,2.4891504732267205,2.2768431594980165,1.2104707606746319,0.7272727272727273,3.173315195528237
5032,50330.00015005415,2.4970878282438775,2.239508754051401,0.9375522510948623,0.6818181818181818,2.8515026665752643
5033,50340.000150083964,2.591388615541666,2.356615442388078,1.1899628428938176,0.6363636363636364,3.2475698386637766
5034,50350.000150113774,2.3585287026532176,1.985429634729358,0.8028077956660742,0.6818181818181818,3.1328319068858836
5035,50360.00015014359,2.4008722839287167,2.412961618728529,1.4308050896887197,0.5454545454545454,3.2130034387652135
5036,50370.00015017341,2.4936312865348866,2.3421010783561758,1.2384461138622311,0.6363636363636364,2.854738752586336
5037,50380.00015020322,2.5217926161243818,2.047962708028076,0.9652230066021652,0.7727272727272727,2.978525538346473
5038,50390.000150233034,2.536605931391972,2.10349665480634,1.0076302431649684,0.6363636363636364,2.8883652331163754
5039,50400.000150262844,2.5806050305986146,2.3141161550092497,1.1721665730344664,0.6363636363636364,3.111862724881802
5040,50410.00015029266,2.3608487723501983,2.0009010760403396,1.0863177801814563,0.7272727272727273,2.818155754224149
5041,50420.00015032248,2.3847644301081328,2.186209414824397,1.103858647306949,0.7272727272727273,2.827450932735521
5042,50430.00015035229,2.35008965537838,2.1520285263175185,1.0945828895620155,0.7727272727272727,3.0670563694387214
5043,50440.000150382104,2.529124855214788,2.2804044064980946,0.9286146732356161,0.6818181818181818,3.097543370878346
5044,50450.00015041192,2.5141554022130124,2.34395263172282,1.290232918839211,0.7272727272727273,3.1017539537792165
5045,50460.00015044173,2.560048216888406,2.379497997418642,1.315882786902311,0.6363636363636364,2.9072692361232906
5046,50470.00015047155,2.6091856020294903,2.3103250141209775,1.2943275387000501,0.7272727272727273,3.0475368769096423
5047,50480.00015050136,2.367688906780517,2.254066500551634,1.0983354304143533,0.7272727272727273,3.0000308452754356
5048,50490.000150531174,2.452648021732223,2.2131891380486457,1.117390242391554,0.8181818181818182,3.0019232108325444
5049,50500.00015056099,2.5156509637482682,2.523494608907281,1.4313285381528376,0.6363636363636364,3.307747167996895
5050,50510.0001505908,2.557735100010646,2.1624057499844573,0.8123612539664045,0.6363636363636364,2.9383404546873906
5051,50520.00015062062,2.518574636460048,2.224237787631089,0.9576055778255796,0.6363636363636364,3.051920353002717
5052,50530.00015065043,2.488811699338296,2.3601018196582237,1.328618286681478,0.6818181818181818,2.775046893590938
5053,50540.000150680244,2.4057719969495834,2.1725824619487466,1.1846819152807817,0.7272727272727273,2.9846107488531213
5054,50550.00015071006,2.4120907098798483,2.3602440571882695,1.304848106913469,0.6818181818181818,3.216844632824693
5055,50560.00015073987,2.5347417504221057,2.462989517912687,1.3595212338115572,0.7272727272727273,3.038848122399763
5056,50570.00015076969,2.4441634359868636,2.4529720794807757,1.4026288024978173,0.5909090909090909,3.290368512049711
5057,50580.000150799504,2.467277614945088,2.3514157155515445,1.3081954870103603,0.6363636363636364,3.1831449896237194
5058,50590.00015082931,2.4397301139125145,2.145473249297375,1.1385809512324325,0.5909090909090909,3.2245093464875563
5059,50600.00015085913,2.496524576033984,2.146770359142251,1.079826303457685,0.6363636363636364,3.043969816882842
5060,50610.00015088894,2.4984340342729396,2.3361083316371296,1.3267502485153468,0.6818181818181818,3.197971770386806
5061,50620.00015091876,2.4816156625438364,2.365398491611563,1.3040515880918988,0.5454545454545454,3.1028536738663663
5062,50630.000150948574,2.3947337249819647,2.185962889870797,0.9310325951963028,0.6818181818181818,3.006710763784903
5063,50640.00015097838,2.4705802076230663,2.191494224900235,0.9601428729384637,0.7272727272727273,3.055604132347939
5064,50650.0001510082,2.33484333603277,2.15336549111887,1.143360047794172,0.6363636363636364,3.2293454921685405
5065,50660.00015103801,2.5074502031823336,2.276338232308151,0.7603802994934439,0.6363636363636364,3.2952344045461004
5066,50670.00015106783,2.405726614406884,2.367770226468883,1.1745867938629873,0.6363636363636364,2.898567563967323
5067,50680.00015109764,2.4482273800859686,1.848023946747714,0.7290540456346156,0.8181818181818182,2.9563608043993383
5068,50690.00015112745,2.510807034170113,1.9782381171126286,0.8921328117675932,0.5909090909090909,2.8910257075057144
5069,50700.00015115727,2.4655135345314476,2.350682195274634,1.3118828351031744,0.7272727272727273,3.1999795711090253
5070,50710.00015118708,2.5120073798098663,2.2966586579809967,1.2980982791832807,0.7272727272727273,3.1773546567140976
5071,50720.0001512169,2.5337119424422743,2.3903426097157667,1.4007079229387904,0.6818181818181818,2.9257892003787003
5072,50730.00015124671,2.5498722908091573,2.194111111063448,0.8389768106266671,0.7272727272727273,3.1516353611858765
5073,50740.00015127652,2.5830389902506057,2.0323238687260594,0.5877369941786112,0.7272727272727273,2.8994684586086676
5074,50750.00015130634,2.607795118736026,2.139403664536507,0.9607783468674886,0.6818181818181818,3.1211761563871243
5075,50760.00015133616,2.5552270136891155,2.0527231170321616,0.8371046787779122,0.5454545454545454,2.8382753690240135
5076,50770.000151365966,2.645347779673491,2.2829730612793817,0.9919067099710818,0.6363636363636364,3.2105464923681937
5077,50780.00015139578,2.579889048128606,2.3873999047677033,0.8325842054156654,0.6363636363636364,3.180022441498952
5078,50790.00015142559,2.6117273715579543,2.3223171710874193,0.88122131886017,0.6363636363636364,2.9512984248765313
5079,50800.00015145541,2.613470564541078,2.115704081507609,0.8891902984851865,0.5909090909090909,3.195704485120804
5080,50810.00015148523,2.7384531939599115,2.5071805336263786,1.3691692081605877,0.7272727272727273,2.8399658254907925
5081,50820.000151515036,2.5591004650659883,2.0682626867912175,0.8216544657471466,0.6818181818181818,2.922963364526348
5082,50830.00015154485,2.588882492940843,2.1480018962276075,0.8748647912406817,0.6363636363636364,3.056255203369627
5083,50840.00015157466,2.5086678161458025,2.324896221371072,0.9015780238805535,0.6363636363636364,3.262314524818192
5084,50850.00015160448,2.5600560259360634,2.3045112496810214,1.2567580230574273,0.7272727272727273,3.0893533124405352
5085,50860.000151634296,2.5197554794432033,2.054129255182958,0.5880491365412671,0.6363636363636364,2.7463496352212964
5086,50870.000151664106,2.436474394942932,2.356511890837994,1.1350057250802448,0.6818181818181818,3.14885951676631
5087,50880.00015169392,2.481824661228034,2.293848815561785,1.1668696831864744,0.7272727272727273,2.9927791678526714
5088,50890.00015172374,2.4358415143759227,2.320616208920528,1.045657370935437,0.6818181818181818,2.9461208159482317
5089,50900.00015175355,2.3930984781152715,2.098689109778712,0.6645329915692918,0.6363636363636364,3.3233369557760626
5090,50910.000151783366,2.2853758993937077,2.436700651194615,1.1911779047748465,0.6363636363636364,3.201080712132221
5091,50920.000151813176,2.4299201698445656,2.1859231093214637,0.7655721582548316,0.6818181818181818,3.297116241159983
5092,50930.00015184299,2.3691743353719237,2.5244263818869324,1.4517595780359633,0.5909090909090909,3.202861456516832
5093,50940.00015187281,2.412251336590406,2.4229235034540544,1.4986799927001186,0.6363636363636364,3.1862249385781474
5094,50950.00015190262,2.310469404754415,2.2848008307555356,1.1673560406648391,0.6363636363636364,2.989584721200399
5095,50960.000151932436,2.3941904326103525,2.2043766614350724,0.7637708920086695,0.5909090909090909,3.1147035471314366
5096,50970.000151962246,2.385597683353514,2.045606448724851,0.9186444035297298,0.5909090909090909,2.9888722129353473
5097,50980.00015199206,2.364308577494139,2.339577227983936,1.058942674628352,0.7727272727272727,3.102277389991859
5098,50990.00015202188,2.3107009523199906,2.412367442994905,1.2430852974860858,0.6818181818181818,3.0441062437838067
5099,51000.00015205169,2.249974961737756,2.257400899226937,1.1656237158657874,0.7272727272727273,3.0600698966501922
5100,51010.000152081506,2.283076068077624,2.334597051675909,1.1683056895968682,0.5454545454545454,3.2830841345014927
5101,51020.000152111315,2.327254736834145,2.1191622774136007,0.9588781005824463,0.6818181818181818,3.282461162941435
5102,51030.00015214113,2.300576758848935,2.1022729212926126,1.0661008996003547,0.7727272727272727,3.0069352373699565
5103,51040.00015217095,2.203315885318979,2.317782893555481,0.8699636619030509,0.6363636363636364,3.0862055008487457
5104,51050.00015220076,2.387331909060184,2.086810282702376,1.012650211467992,0.5909090909090909,2.946555753007412
5105,51060.000152230576,2.4045855334759954,1.955257222914674,0.5887639323797386,0.6818181818181818,2.881306329798874
5106,51070.00015226039,2.315474206426779,2.378297762918224,1.1747814026408157,0.6818181818181818,3.0876375887910466
5107,51080.0001522902,2.251738896218486,2.2926811317636915,1.3056322705434742,0.6363636363636364,2.918315409966877
5108,51090.00015232002,2.3618197577281057,1.9848847384903432,0.36303530033854703,0.6818181818181818,2.8921430345472996
5109,51100.00015234983,2.3368546795068172,2.2104340395949618,0.6826371568513928,0.5454545454545454,3.075781414586359
5110,51110.000152379645,2.3761466744764395,2.117313503944412,1.0201028226143538,0.6363636363636364,2.757887533773443
5111,51120.00015240946,2.257440134936661,2.1882861175581314,1.2235686314863903,0.7272727272727273,3.0795581953403195
5112,51130.00015243927,2.3730686963773824,2.4266565296118277,1.1386436529993098,0.6818181818181818,3.1364988494555344
5113,51140.00015246909,2.397718208287571,2.7402615524609795,1.6943216090643372,0.5454545454545454,3.2125598852694277
5114,51150.0001524989,2.369393764186156,2.397590206971317,1.1597505498558678,0.6363636363636364,3.0052902769153698
5115,51160.000152528715,2.326481180778523,2.453848542964707,0.9677253960179489,0.5909090909090909,3.1094219684942566
5116,51170.00015255853,2.3584682537072377,2.3434064846630864,0.7704454846778863,0.6363636363636364,3.3251257973955908
5117,51180.00015258834,2.4645384815415885,2.0750502694081185,0.6405941517724443,0.6363636363636364,3.2140008423052904
5118,51190.00015261816,2.3799442873447556,2.2638947038246062,1.056646976708666,0.6363636363636364,2.9878799888255956
5119,51200.000152647975,2.387794995141882,2.467145869738185,1.3816600936807466,0.6363636363636364,3.019146158415655
5120,51210.000152677785,2.3702952158091035,2.170623302685624,0.6645488842422133,0.6363636363636364,3.3534542125581623
5121,51220.0001527076,2.3534189891395028,2.1934573223229696,1.0163381809747325,0.6363636363636364,2.9329856863912367
5122,51230.00015273741,2.4124814281815503,2.249189512686707,1.1221985430369161,0.7272727272727273,2.852761365792989
5123,51240.00015276723,2.3296030753312866,2.2643339998049585,0.7384576398584753,0.6818181818181818,3.1484333169413232
5124,51250.000152797045,2.3966101098361623,2.5334988721284244,1.3048816619777233,0.5454545454545454,2.875480864394161
5125,51260.000152826855,2.454825418353434,2.4620570102767796,1.355284529178231,0.6818181818181818,3.2923835233138012
5126,51270.00015285667,2.5750310044956928,2.1822002885220786,1.0593307402404433,0.5909090909090909,2.966977991144136
5127,51280.00015288648,2.370098184993441,2.5276914169455194,1.276507769649363,0.6363636363636364,2.935420145602211
5128,51290.0001529163,2.4198774223395554,2.371725627258572,1.0464873807485784,0.5454545454545454,2.751463632685513
5129,51300.000152946115,2.4146534502444825,2.191584831158849,0.7896855632701583,0.7272727272727273,3.2444874341945917
5130,51310.000152975925,2.3524831740405587,2.3091851153546488,1.1450322875250778,0.6818181818181818,3.0787201660306724
5131,51320.00015300574,2.430799546148414,2.45244348385914,1.3908546362975833,0.6363636363636364,3.0224947037226646
5132,51330.00015303555,2.46828346928546,2.277895296611961,0.8815660248643283,0.5454545454545454,3.1255675028480794
5133,51340.00015306537,2.4851646027888954,2.3768384182180236,0.5506076561306612,0.6818181818181818,2.8992811784370196
5134,51350.000153095185,2.322244111655714,2.2778783003152157,1.124763571174698,0.6363636363636364,2.9051280552411867
5135,51360.000153124995,2.4265700739726457,2.2620666034757955,1.108900054589242,0.6363636363636364,3.1418347540386553
5136,51370.00015315481,2.4673769037715134,2.276364332373383,0.8499110655494816,0.7727272727272727,2.943037139990041
5137,51380.00015318463,2.3277609558868484,2.236408736882974,1.0264275653126742,0.6363636363636364,3.1628288151258217
5138,51390.00015321444,2.3924141528517753,2.394147615412759,0.9050984641959766,0.6818181818181818,3.117546344449308
5139,51400.000153244255,2.3954777871423216,2.3453777685696915,1.1545351592700925,0.7272727272727273,3.077862350154518
5140,51410.000153274064,2.3826367277057696,2.0793076505154047,0.801538186444982,0.6363636363636364,2.8819470172203063
5141,51420.00015330388,2.4617815658090376,2.1994625146329825,0.7757618152700445,0.7727272727272727,3.234674256275362
5142,51430.0001533337,2.3853980501413656,2.2234655551380778,0.8739481638467532,0.7727272727272727,3.013177205512274
5143,51440.00015336351,2.4238772926669743,2.156900566199674,0.7699063019088628,0.8181818181818182,3.0868143477555057
5144,51450.000153393325,2.340866894215601,2.3816934599795916,1.1403803129586743,0.6818181818181818,3.060158261349876
5145,51460.000153423134,2.3897411624094,2.2246203887400133,1.01122191827155,0.7727272727272727,2.8009233740506247
5146,51470.00015345295,2.2898990322703763,2.3490376631696037,0.8829454670601913,0.6818181818181818,2.7730453736365233
5147,51480.00015348277,2.3394045496283957,2.1509610879282675,0.6256162791557576,0.6818181818181818,2.909616619014979
5148,51490.00015351258,2.315222522386734,2.1240793021235596,0.35168280436391913,0.7727272727272727,2.971593068607205
5149,51500.000153542394,2.3886223429857085,2.163301883974668,0.5086456328479487,0.6363636363636364,2.9225130556130337
5150,51510.000153572204,2.2971611502971583,2.229298264078154,0.7341461160288335,0.7727272727272727,3.024940830306308
5151,51520.00015360202,2.400947081218898,2.284694567225354,0.9280744620767475,0.7272727272727273,3.0669803634026813
5152,51530.00015363184,2.306847543452559,2.344297545620563,0.9726528245127132,0.7272727272727273,3.0645704943910004
5153,51540.00015366165,2.3459734010778557,2.345135586614559,0.7986919914267094,0.8636363636363636,3.153776306167024
5154,51550.000153691464,2.4198686334671935,2.291992050340002,1.0878205219831525,0.6818181818181818,3.015872035459115
5155,51560.00015372128,2.34761434525395,2.492413961437887,1.4581266535763289,0.7272727272727273,3.3205112293680146
5156,51570.00015375109,2.3801582764767897,2.5753850637666527,1.3481846152445278,0.7272727272727273,2.8835378738765503
5157,51580.00015378091,2.4095155314662455,2.0168615728197277,0.9588135456465852,0.6818181818181818,2.98355221572681
5158,51590.00015381072,2.3114613377490794,2.322155775626372,0.7761645053069001,0.7272727272727273,2.949190205077316
5159,51600.000153840534,2.5326358843225876,2.276970127504199,1.0392477292304731,0.5909090909090909,2.9679139179284677
5160,51610.00015387035,2.509639736864014,2.3149223442645614,0.991750359197744,0.7272727272727273,3.025558366531723
5161,51620.00015390016,2.4501010110219443,2.2969362195829888,0.9923876132098057,0.6818181818181818,2.982696436079939
5162,51630.00015392998,2.5401122571217165,2.34001269267547,0.9952075192092271,0.5909090909090909,3.1990432763355665
5163,51640.00015395979,2.4814418944772507,2.423082600741236,1.0808110803643654,0.5909090909090909,3.2183986254019716
5164,51650.000153989604,2.547046834528001,2.3349759960364747,0.9158609891044601,0.5909090909090909,3.004875791553501
5165,51660.00015401942,2.5344121913414903,2.359548439685801,1.3074183253213518,0.6363636363636364,2.9722456494765312
5166,51670.00015404923,2.6070596754811715,2.391414768919423,1.1501106014267233,0.7272727272727273,2.9766156834894053
5167,51680.00015407905,2.647939367418676,2.161913494235456,0.42461665866082704,0.6363636363636364,3.0093229323695874
5168,51690.000154108864,2.5381599469127063,2.4160899813414702,0.9879470702338937,0.6363636363636364,3.1371131326803243
5169,51700.000154138674,2.4188142182193975,2.3929346696305855,0.9978129488662155,0.6363636363636364,2.9635767067701297
5170,51710.00015416849,2.3699496712750343,2.4704055023411,0.8966431172579672,0.6818181818181818,3.137425049140435
5171,51720.0001541983,2.4057897364506897,2.451833195017503,1.1546590298413213,0.5909090909090909,2.8772853062873485
5172,51730.00015422812,2.503281062795942,2.483217936735255,0.9135523858845765,0.6818181818181818,3.1951963716486826
5173,51740.000154257934,2.5645204723195274,2.3372351423903246,1.1510621689911837,0.6363636363636364,3.4432035728630486
5174,51750.00015428774,2.603917570108515,2.2064839975762944,0.9212710465662278,0.6363636363636364,2.955820801192685
5175,51760.00015431756,2.6100703546371364,2.4650187387993143,1.1553501994699606,0.5909090909090909,3.2447416880364273
5176,51770.00015434737,2.6321315826103677,2.36238632324039,1.2325084371547237,0.6363636363636364,3.02484349398863
5177,51780.00015437719,2.4723682990657614,2.1813506775826568,1.0921908784488066,0.5909090909090909,3.3185556515930643
5178,51790.000154407004,2.4510691667350533,2.2947210506903,0.7811959648612676,0.6363636363636364,3.0815552068419803
5179,51800.00015443681,2.4414530673901558,2.330188876569259,0.8533730523137621,0.7272727272727273,2.9139469538514304
5180,51810.00015446663,2.5851357840840934,2.3345886155228692,0.7458038969109921,0.6818181818181818,3.4602404433644884
5181,51820.00015449644,2.377916572868079,2.345613823193258,0.8730187741897927,0.5454545454545454,3.353795900500718
5182,51830.00015452626,2.342090351925404,2.1304279136041555,0.892712965586043,0.8181818181818182,3.1875265774737263
5183,51840.00015455607,2.3949306412961238,2.189584082602049,0.7091876145668591,0.5909090909090909,3.17897258127641
5184,51850.00015458588,2.4763920999679674,2.3922939348937935,1.223868000835213,0.5909090909090909,2.939474371443442
5185,51860.0001546157,2.498795777585716,2.5921910374850095,1.338096433576435,0.6818181818181818,3.0531105371351357
5186,51870.00015464552,2.4733209523857,2.253731576959758,1.1205961651214735,0.6818181818181818,2.9919474646195576
5187,51880.00015467533,2.371550382599257,2.142870828934204,0.8775415341244747,0.7272727272727273,2.9505108293500975
5188,51890.00015470514,2.4230165589602852,2.311118206764945,0.8751973540787523,0.5909090909090909,3.004392088645829
5189,51900.00015473495,2.481638210408109,2.1731944975550603,0.9840111233722509,0.7272727272727273,2.8114241231990524
5190,51910.00015476477,2.4180583589268894,2.5270784164128286,1.28056718638476,0.6818181818181818,2.872695831693907
5191,51920.00015479459,2.4016850150688263,2.3106420207582485,0.8328761663152892,0.7727272727272727,2.9127945920211125
5192,51930.000154824396,2.3313789773023474,2.185166665072383,0.6514804867315348,0.7272727272727273,3.0278733828808564
5193,51940.00015485421,2.450640605944631,2.421687504836918,1.3388244744327884,0.7727272727272727,3.0140673075009254
5194,51950.00015488402,2.461773369318863,2.375827247681684,0.975011454038954,0.7272727272727273,2.8286694846003653
5195,51960.00015491384,2.4886398193153783,2.2942565111023736,0.8969077005349805,0.6363636363636364,3.0675136350121224
5196,51970.00015494366,2.3948883206909715,2.407640100353664,1.034093504418794,0.7727272727272727,3.1419984556668266
5197,51980.000154973466,2.5585796881967022,2.282291975994402,0.9447291790781852,0.7727272727272727,2.953582274171872
5198,51990.00015500328,2.4734654881793334,2.0528445514056735,0.8832625780035114,0.7727272727272727,3.022035446909485
5199,52000.0001550331,2.415907385589565,2.1074159101863392,0.952269193331518,0.6818181818181818,3.1031873596402253
5200,52010.00015506291,2.452399929044429,2.302128271544095,1.2741004342033773,0.7272727272727273,3.096192814940128
5201,52020.000155092726,2.4695939187563014,2.2846520246225825,1.0171953179030964,0.6363636363636364,3.040763813759915
5202,52030.000155122536,2.5164224692810735,2.2594602716675554,1.2392206786799744,0.7727272727272727,3.195880765095757
5203,52040.00015515235,2.5562379906746355,2.183253165472365,0.9058395671943528,0.6818181818181818,3.3231627850785976
5204,52050.00015518217,2.54492609444651,2.321289068858823,1.057444001464903,0.6818181818181818,2.969178684197721
5205,52060.00015521198,2.3879220958437664,2.466018388814194,0.19479856931465372,0.6363636363636364,3.0575113364617628
5206,52070.000155241796,2.4876646061218084,2.3701068806534824,0.9036565010077979,0.7727272727272727,3.13385449572306
5207,52080.000155271606,2.428680469926378,2.496552920143856,1.383762355845466,0.7272727272727273,2.965311935374135
5208,52090.00015530142,2.426710537119364,2.326519090218589,1.0498300898125619,0.6818181818181818,2.885733775893893
5209,52100.00015533124,2.422525059384187,2.213113268279211,0.7478644169969295,0.7727272727272727,3.008457097782283
5210,52110.00015536105,2.4733444457723177,2.1571084147787927,0.7875855249976037,0.7727272727272727,3.0976253308553074
5211,52120.000155390866,2.3575037143227586,2.3646808723740325,1.2818038530702738,0.7727272727272727,3.3318243937855616
5212,52130.000155420676,2.4174217285699195,2.6393254158522828,1.4437959975191885,0.7272727272727273,2.9469265814746595
5213,52140.00015545049,2.455606267237381,2.5606868430786918,1.0251086129425047,0.6818181818181818,3.0976841550209677
5214,52150.00015548031,2.6764638863968537,2.538029075592312,1.4929486439135151,0.5909090909090909,3.3498307098347824
5215,52160.00015551012,2.6458385684576706,2.474128574045466,0.9733511595286738,0.6818181818181818,3.1346111929120957
5216,52170.000155539936,2.530716329944636,2.144723175493439,0.8148731520722742,0.6818181818181818,2.9370777528233947
5217,52180.00015556975,2.537188310150088,2.4042208343436866,1.0741049105954326,0.7727272727272727,3.150559113956503
5218,52190.00015559956,2.6431889928511496,2.2257392081839273,1.037542890722909,0.6818181818181818,3.2500465671703656
5219,52200.00015562938,2.566676048991472,2.2724812079664303,0.765058538329644,0.7727272727272727,2.988236479075486
5220,52210.00015565919,2.53756680661902,2.110766980824353,0.832360401915241,0.6363636363636364,2.8941174987835003
5221,52220.000155689006,2.509211397872428,2.1485419851938974,0.9144780290028451,0.5909090909090909,3.0955767084667247
5222,52230.00015571882,2.4709139869357206,2.117288885568181,1.1369968223692435,0.7272727272727273,2.9690764210639213
5223,52240.00015574863,2.5416327602192217,2.1847941640320956,0.972004482368661,0.6363636363636364,3.236419530369171
5224,52250.00015577845,2.5610263153160795,2.297245419668458,1.3586070653743636,0.6363636363636364,2.8581164981595886
5225,52260.00015580826,2.551778182284511,2.3980343475371404,0.8018441302167646,0.6363636363636364,3.0977448370243335
5226,52270.000155838075,2.5434288055741883,2.4388594158384747,0.9577101058773694,0.7272727272727273,3.214064148250772
5227,52280.00015586789,2.6156557773788096,2.339640257688673,0.9752969112737065,0.7727272727272727,3.284948852325479
5228,52290.0001558977,2.6080273964215532,2.2810717078264693,0.5579609494185266,0.6818181818181818,3.3243301508386134
5229,52300.00015592752,2.5827092270573853,2.3353867490764557,0.9022675184697042,0.6363636363636364,3.182033108319671
5230,52310.000155957336,2.7084126380765703,2.372383673260227,0.6404054133442993,0.6363636363636364,3.3512977064247766
5231,52320.000155987145,2.8047156314164514,2.1323216434702075,0.748436203574529,0.6818181818181818,3.1929476134889065
5232,52330.00015601696,2.670704841205667,2.276578035471542,0.8014971110502682,0.7272727272727273,2.9848539497842883
5233,52340.00015604677,2.683623492413107,2.4590518548700424,0.9955986532851792,0.6818181818181818,2.97146619755627
5234,52350.00015607659,2.483602479140363,2.279778109594436,0.8643931560714202,0.7272727272727273,3.1588545004351487
5235,52360.000156106405,2.511614219212697,2.26934835460455,0.9896862728661282,0.6363636363636364,2.883183770467572
5236,52370.000156136215,2.4919599134654242,2.3051104557470787,1.0766352744254346,0.7272727272727273,3.0140354005259975
5237,52380.00015616603,2.540393639459141,2.094910838533855,0.8504304575354452,0.7727272727272727,3.3305719317433717
5238,52390.00015619584,2.492488470566646,2.7062457247380314,1.8149933721938494,0.6363636363636364,3.2081740439868596
5239,52400.00015622566,2.4443628767440666,2.473017474670145,1.1794475620777245,0.7272727272727273,3.218279502284994
5240,52410.000156255475,2.444133512828319,2.2260374918192123,0.8984635796050143,0.7272727272727273,3.3571776642759397
5241,52420.000156285285,2.5334086659158275,2.3440940834157287,1.1721850469360455,0.6818181818181818,2.968634031681393
5242,52430.0001563151,2.5826410472696613,2.431045464134621,0.7632257902257717,0.6818181818181818,3.2867360868805577
5243,52440.00015634491,2.5318113481794935,2.4480160649316236,1.330587008511117,0.6363636363636364,3.177479938003798
5244,52450.00015637473,2.5476231457450647,2.381361371126297,1.3127596997236088,0.6818181818181818,3.036753537222536
5245,52460.000156404545,2.4916280238746937,2.436353584699107,0.7454105311600484,0.7272727272727273,2.9954235353107044
5246,52470.000156434355,2.47322121364323,2.3091698790582336,0.9211845280216455,0.6818181818181818,3.1996963130325904
5247,52480.00015646417,2.4744622603300734,2.470109161752199,1.1555900956515954,0.6818181818181818,2.9485258124177562
5248,52490.00015649399,2.5261838039701465,2.4112269792462007,1.080200726256082,0.7272727272727273,3.0013438389005187
5249,52500.0001565238,2.4138356791456177,2.575031301209793,1.4147663555084382,0.7272727272727273,3.041112316807288
5250,52510.000156553615,2.38506705632681,2.2366568661965385,0.716938660905054,0.6363636363636364,3.1314962575991334
5251,52520.000156583425,2.3920927969087775,2.4524970278532443,1.2254430920538237,0.7272727272727273,2.948658494235145
5252,52530.00015661324,2.3942651476305383,2.1063374342487378,0.45629647517505006,0.7727272727272727,3.125591153347697
