background,source,term_id,term_name,description,term_size,effective_domain_size,query_size,intersection_size,raw_hypergeom_p,gprofiler_p_value,gprofiler_significant,intersection_genes,parents,BH_FDR_global_source_family,BH_FDR_global_significant,BH_FDR_within_source,BH_FDR_within_source_significant
sensitivity_dinp93,KEGG,KEGG:05222,Small cell lung cancer,Small cell lung cancer,4,100,18,2,0.14742459307996708,0.2917241379310345,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:05220,Chronic myeloid leukemia,Chronic myeloid leukemia,1,100,18,1,0.18000000000000294,0.2917241379310345,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:05165,Human papillomavirus infection,Human papillomavirus infection,4,100,18,2,0.14742459307996708,0.2917241379310345,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:05160,Hepatitis C,Hepatitis C,4,100,18,2,0.14742459307996708,0.2917241379310345,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:05130,Pathogenic Escherichia coli infection,Pathogenic Escherichia coli infection,1,100,18,1,0.18000000000000294,0.2917241379310345,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:05120,Epithelial cell signaling in Helicobacter pylori infection,Epithelial cell signaling in Helicobacter pylori infection,1,100,18,1,0.18000000000000294,0.2917241379310345,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:05132,Salmonella infection,Salmonella infection,1,100,18,1,0.18000000000000294,0.2917241379310345,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:05146,Amoebiasis,Amoebiasis,1,100,18,1,0.18000000000000294,0.2917241379310345,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:05145,Toxoplasmosis,Toxoplasmosis,4,100,18,2,0.14742459307996708,0.2917241379310345,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04923,Regulation of lipolysis in adipocytes,Regulation of lipolysis in adipocytes,4,100,18,2,0.14742459307996708,0.2917241379310345,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:00591,Linoleic acid metabolism,Linoleic acid metabolism,4,100,18,2,0.14742459307996708,0.2917241379310345,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:00830,Retinol metabolism,Retinol metabolism,4,100,18,2,0.14742459307996708,0.2917241379310345,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:05017,Spinocerebellar ataxia,Spinocerebellar ataxia,1,100,18,1,0.18000000000000294,0.2917241379310345,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04714,Thermogenesis,Thermogenesis,1,100,18,1,0.18000000000000294,0.2917241379310345,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04672,Intestinal immune network for IgA production,Intestinal immune network for IgA production,1,100,18,1,0.18000000000000294,0.2917241379310345,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:05417,Lipid and atherosclerosis,Lipid and atherosclerosis,12,100,18,4,0.14192982177515656,0.2917241379310345,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:05418,Fluid shear stress and atherosclerosis,Fluid shear stress and atherosclerosis,8,100,18,3,0.15283124317667218,0.2917241379310345,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04519,Cadherin signaling,Cadherin signaling,1,100,18,1,0.18000000000000294,0.2917241379310345,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04723,Retrograde endocannabinoid signaling,Retrograde endocannabinoid signaling,1,100,18,1,0.18000000000000294,0.2917241379310345,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04380,Osteoclast differentiation,Osteoclast differentiation,4,100,18,2,0.14742459307996708,0.2917241379310345,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04360,Axon guidance,Axon guidance,1,100,18,1,0.18000000000000294,0.2917241379310345,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04071,Sphingolipid signaling pathway,Sphingolipid signaling pathway,1,100,18,1,0.18000000000000294,0.2917241379310345,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:05162,Measles,Measles,5,100,18,2,0.21941357611458953,0.3256559392858903,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04137,Mitophagy - animal,Mitophagy - animal,5,100,18,2,0.21941357611458953,0.3256559392858903,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:05131,Shigellosis,Shigellosis,5,100,18,2,0.21941357611458953,0.3256559392858903,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:05208,Chemical carcinogenesis - reactive oxygen species,Chemical carcinogenesis - reactive oxygen species,5,100,18,2,0.21941357611458953,0.3256559392858903,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04726,Serotonergic synapse,Serotonergic synapse,5,100,18,2,0.21941357611458953,0.3256559392858903,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:00982,Drug metabolism - cytochrome P450,Drug metabolism - cytochrome P450,5,100,18,2,0.21941357611458953,0.3256559392858903,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:03320,PPAR signaling pathway,PPAR signaling pathway,5,100,18,2,0.21941357611458953,0.3256559392858903,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04920,Adipocytokine signaling pathway,Adipocytokine signaling pathway,5,100,18,2,0.21941357611458953,0.3256559392858903,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:05166,Human T-cell leukemia virus 1 infection,Human T-cell leukemia virus 1 infection,2,100,18,1,0.3290909090909179,0.4034940711462452,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04611,Platelet activation,Platelet activation,2,100,18,1,0.3290909090909179,0.4034940711462452,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:05164,Influenza A,Influenza A,2,100,18,1,0.3290909090909179,0.4034940711462452,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04371,Apelin signaling pathway,Apelin signaling pathway,2,100,18,1,0.3290909090909179,0.4034940711462452,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04622,RIG-I-like receptor signaling pathway,RIG-I-like receptor signaling pathway,2,100,18,1,0.3290909090909179,0.4034940711462452,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04370,VEGF signaling pathway,VEGF signaling pathway,2,100,18,1,0.3290909090909179,0.4034940711462452,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:05224,Breast cancer,Breast cancer,2,100,18,1,0.3290909090909179,0.4034940711462452,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04014,Ras signaling pathway,Ras signaling pathway,2,100,18,1,0.3290909090909179,0.4034940711462452,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04722,Neurotrophin signaling pathway,Neurotrophin signaling pathway,2,100,18,1,0.3290909090909179,0.4034940711462452,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:05152,Tuberculosis,Tuberculosis,2,100,18,1,0.3290909090909179,0.4034940711462452,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:05030,Cocaine addiction,Cocaine addiction,2,100,18,1,0.3290909090909179,0.4034940711462452,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:05031,Amphetamine addiction,Amphetamine addiction,2,100,18,1,0.3290909090909179,0.4034940711462452,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:00980,Metabolism of xenobiotics by cytochrome P450,Metabolism of xenobiotics by cytochrome P450,6,100,18,2,0.29424422953218454,0.4034940711462452,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04932,Non-alcoholic fatty liver disease,Non-alcoholic fatty liver disease,6,100,18,2,0.29424422953218454,0.4034940711462452,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04935,"Growth hormone synthesis, secretion and action","Growth hormone synthesis, secretion and action",2,100,18,1,0.3290909090909179,0.4034940711462452,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:00140,Steroid hormone biosynthesis,Steroid hormone biosynthesis,6,100,18,2,0.29424422953218454,0.4034940711462452,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04136,Autophagy - other,Autophagy - other,2,100,18,1,0.3290909090909179,0.4034940711462452,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:00232,Caffeine metabolism,Caffeine metabolism,2,100,18,1,0.3290909090909179,0.4034940711462452,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04210,Apoptosis,Apoptosis,2,100,18,1,0.3290909090909179,0.4034940711462452,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:01523,Antifolate resistance,Antifolate resistance,2,100,18,1,0.3290909090909179,0.4034940711462452,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:01100,Metabolic pathways,Metabolic pathways,22,100,18,5,0.35493607609863476,0.43143092008541983,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04919,Thyroid hormone signaling pathway,Thyroid hormone signaling pathway,3,100,18,1,0.45231910946196346,0.4982577690166977,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04976,Bile secretion,Bile secretion,3,100,18,1,0.45231910946196346,0.4982577690166977,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:05133,Pertussis,Pertussis,3,100,18,1,0.45231910946196346,0.4982577690166977,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04621,NOD-like receptor signaling pathway,NOD-like receptor signaling pathway,3,100,18,1,0.45231910946196346,0.4982577690166977,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:05216,Thyroid cancer,Thyroid cancer,3,100,18,1,0.45231910946196346,0.4982577690166977,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:05223,Non-small cell lung cancer,Non-small cell lung cancer,3,100,18,1,0.45231910946196346,0.4982577690166977,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:05134,Legionellosis,Legionellosis,3,100,18,1,0.45231910946196346,0.4982577690166977,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:00983,Drug metabolism - other enzymes,Drug metabolism - other enzymes,3,100,18,1,0.45231910946196346,0.4982577690166977,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04922,Glucagon signaling pathway,Glucagon signaling pathway,3,100,18,1,0.45231910946196346,0.4982577690166977,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04144,Endocytosis,Endocytosis,3,100,18,1,0.45231910946196346,0.4982577690166977,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04061,Viral protein interaction with cytokine and cytokine receptor,Viral protein interaction with cytokine and cytokine receptor,3,100,18,1,0.45231910946196346,0.4982577690166977,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04921,Oxytocin signaling pathway,Oxytocin signaling pathway,3,100,18,1,0.45231910946196346,0.4982577690166977,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:00590,Arachidonic acid metabolism,Arachidonic acid metabolism,9,100,18,2,0.50868314446595,0.5560025067418167,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:00760,Nicotinate and nicotinamide metabolism,Nicotinate and nicotinamide metabolism,4,100,18,1,0.5539506149226222,0.5743164463536118,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04217,Necroptosis,Necroptosis,4,100,18,1,0.5539506149226222,0.5743164463536118,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04060,Cytokine-cytokine receptor interaction,Cytokine-cytokine receptor interaction,4,100,18,1,0.5539506149226222,0.5743164463536118,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04020,Calcium signaling pathway,Calcium signaling pathway,4,100,18,1,0.5539506149226222,0.5743164463536118,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04213,Longevity regulating pathway - multiple species,Longevity regulating pathway - multiple species,4,100,18,1,0.5539506149226222,0.5743164463536118,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:05014,Amyotrophic lateral sclerosis,Amyotrophic lateral sclerosis,4,100,18,1,0.5539506149226222,0.5743164463536118,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04912,GnRH signaling pathway,GnRH signaling pathway,4,100,18,1,0.5539506149226222,0.5743164463536118,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04151,PI3K-Akt signaling pathway,PI3K-Akt signaling pathway,5,100,18,1,0.6375848746245694,0.6514454153773487,True,,KEGG:00000,1.0,False,1.0,False
sensitivity_dinp93,KEGG,KEGG:04140,Autophagy - animal,Autophagy - animal,5,100,18,1,0.6375848746245694,0.6514454153773487,True,,KEGG:00000,1.0,False,1.0,False
