disease_id,test_id,variable,cycle,exposure_rows,exposure_nonmissing,outcome_rows,merge_rows,complete_case_rows,complete_case_cases
NHANES_ARTHRITIS,NHANES_URXUCO,URXUCO,2007-2008,2720,2627,5935,1920,1668,507
NHANES_ARTHRITIS,NHANES_URXUCO,URXUCO,2009-2010,2941,2848,6218,2073,1810,481
NHANES_ARTHRITIS,NHANES_URXUCO,URXUCO,2011-2012,2594,2504,5560,1775,1526,388
NHANES_ARTHRITIS,NHANES_URXUCO,URXUCO,2013-2014,2755,2664,5769,1858,1663,413
NHANES_ARTHRITIS,NHANES_URXUCO,URXUCO,2015-2016,3279,3061,5719,1861,1588,397
NHANES_ARTHRITIS,NHANES_URXUCO,URXUCO,2017-2018,2979,2808,5569,1757,1451,439
NHANES_ARTHRITIS,NHANES_URXUCS,URXUCS,1999-2000,2547,2464,4880,1448,1183,300
NHANES_ARTHRITIS,NHANES_URXUCS,URXUCS,2001-2002,2804,2690,5411,1621,1382,336
NHANES_ARTHRITIS,NHANES_URXUCS,URXUCS,2003-2004,2673,2558,5041,1611,1440,394
NHANES_ARTHRITIS,NHANES_URXUCS,URXUCS,2005-2006,2692,2576,4979,1593,1430,339
NHANES_ARTHRITIS,NHANES_URXUCS,URXUCS,2007-2008,2720,2627,5935,1920,1668,507
NHANES_ARTHRITIS,NHANES_URXUCS,URXUCS,2009-2010,2941,2848,6218,2073,1810,481
NHANES_ARTHRITIS,NHANES_URXUCS,URXUCS,2011-2012,2594,2503,5560,1775,1525,388
NHANES_ARTHRITIS,NHANES_URXUCS,URXUCS,2013-2014,2755,2664,5769,1858,1663,413
NHANES_ARTHRITIS,NHANES_URXUCS,URXUCS,2015-2016,3279,3061,5719,1861,1588,397
NHANES_ARTHRITIS,NHANES_URXUCS,URXUCS,2017-2018,2979,2808,5569,1757,1451,439
NHANES_ARTHRITIS,NHANES_URXUMO,URXUMO,1999-2000,2547,2257,4880,1448,1089,273
NHANES_ARTHRITIS,NHANES_URXUMO,URXUMO,2001-2002,2804,2690,5411,1621,1382,336
NHANES_ARTHRITIS,NHANES_URXUMO,URXUMO,2003-2004,2673,2558,5041,1611,1440,394
NHANES_ARTHRITIS,NHANES_URXUMO,URXUMO,2005-2006,2692,2576,4979,1593,1430,339
NHANES_ARTHRITIS,NHANES_URXUMO,URXUMO,2007-2008,2720,2627,5935,1920,1668,507
NHANES_ARTHRITIS,NHANES_URXUMO,URXUMO,2009-2010,2941,2848,6218,2073,1810,481
NHANES_ARTHRITIS,NHANES_URXUMO,URXUMO,2011-2012,2594,2504,5560,1775,1526,388
NHANES_ARTHRITIS,NHANES_URXUMO,URXUMO,2013-2014,2755,2664,5769,1858,1663,413
NHANES_ARTHRITIS,NHANES_URXUMO,URXUMO,2015-2016,3279,3060,5719,1861,1587,397
NHANES_ARTHRITIS,NHANES_URXUMO,URXUMO,2017-2018,2979,2808,5569,1757,1451,439
NHANES_ARTHRITIS,NHANES_URXUPB,URXUPB,1999-2000,2547,2465,4880,1448,1183,300
NHANES_ARTHRITIS,NHANES_URXUPB,URXUPB,2001-2002,2804,2690,5411,1621,1382,336
NHANES_ARTHRITIS,NHANES_URXUPB,URXUPB,2003-2004,2673,2558,5041,1611,1440,394
NHANES_ARTHRITIS,NHANES_URXUPB,URXUPB,2005-2006,2692,2576,4979,1593,1430,339
NHANES_ARTHRITIS,NHANES_URXUPB,URXUPB,2007-2008,2720,2627,5935,1920,1668,507
NHANES_ARTHRITIS,NHANES_URXUPB,URXUPB,2009-2010,2941,2848,6218,2073,1810,481
NHANES_ARTHRITIS,NHANES_URXUPB,URXUPB,2011-2012,2594,2504,5560,1775,1526,388
NHANES_ARTHRITIS,NHANES_URXUPB,URXUPB,2013-2014,2755,2664,5769,1858,1663,413
NHANES_ARTHRITIS,NHANES_URXUPB,URXUPB,2015-2016,3279,3061,5719,1861,1588,397
NHANES_ARTHRITIS,NHANES_URXUPB,URXUPB,2017-2018,2979,2405,5569,1757,1451,439
NHANES_ARTHRITIS,NHANES_URXUSB,URXUSB,1999-2000,2547,2276,4880,1448,1090,277
NHANES_ARTHRITIS,NHANES_URXUSB,URXUSB,2001-2002,2804,2690,5411,1621,1382,336
NHANES_ARTHRITIS,NHANES_URXUSB,URXUSB,2003-2004,2673,2558,5041,1611,1440,394
NHANES_ARTHRITIS,NHANES_URXUSB,URXUSB,2005-2006,2692,2576,4979,1593,1430,339
NHANES_ARTHRITIS,NHANES_URXUSB,URXUSB,2007-2008,2720,2627,5935,1920,1668,507
NHANES_ARTHRITIS,NHANES_URXUSB,URXUSB,2009-2010,2941,2847,6218,2073,1810,481
NHANES_ARTHRITIS,NHANES_URXUSB,URXUSB,2011-2012,2594,2504,5560,1775,1526,388
NHANES_ARTHRITIS,NHANES_URXUSB,URXUSB,2013-2014,2755,2664,5769,1858,1663,413
NHANES_ARTHRITIS,NHANES_URXUSB,URXUSB,2015-2016,3279,3061,5719,1861,1588,397
NHANES_ARTHRITIS,NHANES_URXUSB,URXUSB,2017-2018,2979,2808,5569,1757,1451,439
NHANES_ARTHRITIS,NHANES_URXUSN,URXUSN,2011-2012,2594,2504,5560,1775,1526,388
NHANES_ARTHRITIS,NHANES_URXUSN,URXUSN,2013-2014,2755,2664,5769,1858,1663,413
NHANES_ARTHRITIS,NHANES_URXUSN,URXUSN,2015-2016,3279,3060,5719,1861,1587,397
NHANES_ARTHRITIS,NHANES_URXUSN,URXUSN,2017-2018,2979,2808,5569,1757,1451,439
NHANES_ARTHRITIS,NHANES_URXUSR,URXUSR,2011-2012,2594,2503,5560,1775,1525,387
NHANES_ARTHRITIS,NHANES_URXUSR,URXUSR,2013-2014,2755,2664,5769,1858,1663,413
NHANES_ARTHRITIS,NHANES_URXUSR,URXUSR,2015-2016,3279,3061,5719,1861,1588,397
NHANES_ARTHRITIS,NHANES_URXUTL,URXUTL,1999-2000,2547,2413,4880,1448,1162,293
NHANES_ARTHRITIS,NHANES_URXUTL,URXUTL,2001-2002,2804,2653,5411,1621,1368,335
NHANES_ARTHRITIS,NHANES_URXUTL,URXUTL,2003-2004,2673,2558,5041,1611,1440,394
NHANES_ARTHRITIS,NHANES_URXUTL,URXUTL,2005-2006,2692,2576,4979,1593,1430,339
NHANES_ARTHRITIS,NHANES_URXUTL,URXUTL,2007-2008,2720,2627,5935,1920,1668,507
NHANES_ARTHRITIS,NHANES_URXUTL,URXUTL,2009-2010,2941,2848,6218,2073,1810,481
NHANES_ARTHRITIS,NHANES_URXUTL,URXUTL,2011-2012,2594,2504,5560,1775,1526,388
NHANES_ARTHRITIS,NHANES_URXUTL,URXUTL,2013-2014,2755,2664,5769,1858,1663,413
NHANES_ARTHRITIS,NHANES_URXUTL,URXUTL,2015-2016,3279,3061,5719,1861,1588,397
NHANES_ARTHRITIS,NHANES_URXUTL,URXUTL,2017-2018,2979,2808,5569,1757,1451,439
NHANES_ARTHRITIS,NHANES_URXUTU,URXUTU,1999-2000,2547,2338,4880,1448,1127,289
NHANES_ARTHRITIS,NHANES_URXUTU,URXUTU,2001-2002,2804,2652,5411,1621,1371,334
NHANES_ARTHRITIS,NHANES_URXUTU,URXUTU,2003-2004,2673,2558,5041,1611,1440,394
NHANES_ARTHRITIS,NHANES_URXUTU,URXUTU,2005-2006,2692,2576,4979,1593,1430,339
NHANES_ARTHRITIS,NHANES_URXUTU,URXUTU,2007-2008,2720,2627,5935,1920,1668,507
NHANES_ARTHRITIS,NHANES_URXUTU,URXUTU,2009-2010,2941,2847,6218,2073,1809,481
NHANES_ARTHRITIS,NHANES_URXUTU,URXUTU,2011-2012,2594,2491,5560,1775,1517,385
NHANES_ARTHRITIS,NHANES_URXUTU,URXUTU,2013-2014,2755,2664,5769,1858,1663,413
NHANES_ARTHRITIS,NHANES_URXUTU,URXUTU,2015-2016,3279,3060,5719,1861,1587,397
NHANES_ARTHRITIS,NHANES_URXUTU,URXUTU,2017-2018,2979,2808,5569,1757,1451,439
NHANES_ARTHRITIS,NHANES_URXUUR,URXUUR,2001-2002,2804,2690,5411,1621,1382,336
NHANES_ARTHRITIS,NHANES_URXUUR,URXUUR,2003-2004,2673,2557,5041,1611,1440,394
NHANES_ARTHRITIS,NHANES_URXUUR,URXUUR,2005-2006,2692,2576,4979,1593,1430,339
NHANES_ARTHRITIS,NHANES_URXUUR,URXUUR,2007-2008,2720,2627,5935,1920,1668,507
NHANES_ARTHRITIS,NHANES_URXUUR,URXUUR,2009-2010,2941,2848,6218,2073,1810,481
NHANES_ARTHRITIS,NHANES_URXUUR,URXUUR,2011-2012,2594,2504,5560,1775,1526,388
NHANES_ARTHRITIS,NHANES_URXUUR,URXUUR,2013-2014,2755,2664,5769,1858,1663,413
NHANES_ARTHRITIS,NHANES_URXUUR,URXUUR,2015-2016,3279,3061,5719,1861,1588,397
