disease_id,disease_name,randomization_order,test_id,biomarker,variable,matrix,exposure_axis,frozen_cycle_list,frozen_weight,source_registry_status,source_registry_n,source_cycles_read,status,N,beta,SE,OR,CI_low,CI_high,P,design_df,PSU_N,strata_N,message,case_N,control_N,model_specification,weight_rule,merge_N,analytic_n,analytic_cases,analytic_controls,BH_FDR,FDR_supported,fdr_denominator
NHANES_HEART_ATTACK,Physician-diagnosed heart attack,8,NHANES_LBXPFDE,LBXPFDE,LBXPFDE,serum_or_blood,PFAS exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSC2YR,ok,18236,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,11787,0.07610779942463136,0.06504947373513206,1.079078891971361,0.9487183310043944,1.2273519094602026,0.24424535265955336,124,244,120,Newton-IRLS converged,552,11235,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR,analyte-specific laboratory/subsample weight / 8 included cycles,14264,11787,552,11235,0.33729120129176415,False,29
NHANES_HEART_ATTACK,Physician-diagnosed heart attack,8,NHANES_LBXPFHS,LBXPFHS,LBXPFHS,serum_or_blood,PFAS exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSC2YR,ok,18236,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,11787,-0.03941805888103378,0.04920811235047613,0.961348724753495,0.8721318196000309,1.0596922962964648,0.4246361076291122,124,244,120,Newton-IRLS converged,552,11235,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR,analyte-specific laboratory/subsample weight / 8 included cycles,14264,11787,552,11235,0.508495771388874,False,29
NHANES_HEART_ATTACK,Physician-diagnosed heart attack,8,NHANES_LBXPFNA,LBXPFNA,LBXPFNA,serum_or_blood,PFAS exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSC2YR,ok,18236,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,11787,0.0747411619930247,0.06334666213659476,1.0776051896037147,0.9506211871851487,1.2215517183025812,0.2403084170782318,124,244,120,Newton-IRLS converged,552,11235,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR,analyte-specific laboratory/subsample weight / 8 included cycles,14264,11787,552,11235,0.33729120129176415,False,29
NHANES_HEART_ATTACK,Physician-diagnosed heart attack,8,NHANES_URXBPH,URXBPH,URXBPH,urine,bisphenol exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012,WTSA2YR;WTSB2YR;WTSC2YR,ok,13381,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012,ok,7644,0.1402738988788013,0.05355625627907322,1.1505889007121013,1.0342461846066588,1.2800190497636361,0.010563758565363162,79,154,75,Newton-IRLS converged,324,7320,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 5 included cycles,8731,7644,324,7320,0.034318649532084036,True,29
NHANES_HEART_ATTACK,Physician-diagnosed heart attack,8,NHANES_URXCOP,URXCOP,URXCOP,urine,DINP-related exposure axis,2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR,ok,19737,2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,10860,0.020859698496447136,0.03557568896487229,1.0210787826988814,0.9515622603841404,1.0956738448800363,0.5588546611934225,109,214,105,Newton-IRLS converged,470,10390,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 7 included cycles,12564,10860,470,10390,0.6002513027633057,False,29
NHANES_HEART_ATTACK,Physician-diagnosed heart attack,8,NHANES_URXECP,URXECP,URXECP,urine,DEHP-related exposure axis;phthalate exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR,ok,22434,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,12267,0.11442396292918346,0.038740646416183806,1.1212273829766952,1.0384667762570494,1.2105835960086497,0.003758892976668447,124,244,120,Newton-IRLS converged,542,11725,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 8 included cycles,14149,12267,542,11725,0.021801579264676994,True,29
NHANES_HEART_ATTACK,Physician-diagnosed heart attack,8,NHANES_URXMBP,URXMBP,URXMBP,urine,phthalate exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR;WTSPH4YR,ok,27983,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,15002,0.0906080121843449,0.04007449009247791,1.0948397572890227,1.0115028929479575,1.185042675110133,0.025169788721102686,153,301,148,Newton-IRLS converged,642,14360,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17383,15002,642,14360,0.06082698940933149,False,29
NHANES_HEART_ATTACK,Physician-diagnosed heart attack,8,NHANES_URXMEP,URXMEP,URXMEP,urine,phthalate exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR;WTSPH4YR,ok,27983,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,14998,-0.000627937595574904,0.025234160255319115,0.999372259515977,0.950772658515945,1.0504560729049612,0.9801795755214467,153,301,148,Newton-IRLS converged,641,14357,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17383,14998,641,14357,0.9801795755214467,False,29
NHANES_HEART_ATTACK,Physician-diagnosed heart attack,8,NHANES_URXMHH,URXMHH,URXMHH,urine,DEHP-related exposure axis,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR,ok,25335,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,13745,0.07196361598393483,0.03818671160737241,1.0746162444978147,0.996467952827784,1.1588933388790748,0.06158269349319225,139,274,135,Newton-IRLS converged,589,13156,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 9 included cycles,15862,13745,589,13156,0.11161863195641096,False,29
NHANES_HEART_ATTACK,Physician-diagnosed heart attack,8,NHANES_URXMHP,URXMHP,URXMHP,urine,DEHP-related exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR;WTSPH4YR,ok,27983,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,15002,0.1034528517973952,0.03949092437044056,1.1089935050819633,1.0257611927787709,1.1989794534752178,0.009688185634433593,153,301,148,Newton-IRLS converged,642,14360,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17383,15002,642,14360,0.034318649532084036,True,29
NHANES_HEART_ATTACK,Physician-diagnosed heart attack,8,NHANES_URXMIB,URXMIB,URXMIB,urine,phthalate exposure axis,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR,ok,25335,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,13745,0.10731211476958703,0.040912333170106376,1.1132816719119636,1.0267732942587382,1.2070786101910238,0.009689298600882959,139,274,135,Newton-IRLS converged,589,13156,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 9 included cycles,15862,13745,589,13156,0.034318649532084036,True,29
NHANES_HEART_ATTACK,Physician-diagnosed heart attack,8,NHANES_URXMOH,URXMOH,URXMOH,urine,DEHP-related exposure axis;phthalate exposure axis,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR,ok,25335,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,13745,0.09737671717627697,0.038639765893723144,1.1022755415451466,1.0212006396660886,1.1897871214474856,0.012862266971171347,139,274,135,Newton-IRLS converged,589,13156,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 9 included cycles,15862,13745,589,13156,0.03730057421639691,True,29
