disease_id,disease_name,randomization_order,test_id,biomarker,variable,matrix,exposure_axis,frozen_cycle_list,frozen_weight,source_registry_status,source_registry_n,source_cycles_read,status,N,beta,SE,OR,CI_low,CI_high,P,design_df,PSU_N,strata_N,message,case_N,control_N,model_specification,weight_rule,merge_N,analytic_n,analytic_cases,analytic_controls,BH_FDR,FDR_supported,fdr_denominator
NHANES_ASTHMA,Physician-diagnosed asthma,9,NHANES_LBXPFDE,LBXPFDE,LBXPFDE,serum_or_blood,PFAS exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSC2YR,ok,18236,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,11797,-0.13828986821590158,0.033608506497996196,0.8708462245150285,0.8148016929551605,0.9307456689266028,7.012682938846843e-05,124,244,120,Newton-IRLS converged,1666,10131,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR,analyte-specific laboratory/subsample weight / 8 included cycles,14264,11797,1666,10131,0.0020336780522655844,True,29
NHANES_ASTHMA,Physician-diagnosed asthma,9,NHANES_LBXPFHS,LBXPFHS,LBXPFHS,serum_or_blood,PFAS exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSC2YR,ok,18236,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,11797,-0.028119138315670363,0.02746822773269244,0.9722725249897849,0.9208239100510148,1.026595696019275,0.3079714424803066,124,244,120,Newton-IRLS converged,1666,10131,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR,analyte-specific laboratory/subsample weight / 8 included cycles,14264,11797,1666,10131,0.5581982394955557,False,29
NHANES_ASTHMA,Physician-diagnosed asthma,9,NHANES_LBXPFNA,LBXPFNA,LBXPFNA,serum_or_blood,PFAS exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSC2YR,ok,18236,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,11797,-0.06872216412690066,0.027796138435522297,0.9335860277376218,0.8836108676270941,0.986387677108948,0.014777663485782834,124,244,120,Newton-IRLS converged,1666,10131,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR,analyte-specific laboratory/subsample weight / 8 included cycles,14264,11797,1666,10131,0.13207246375080073,False,29
NHANES_ASTHMA,Physician-diagnosed asthma,9,NHANES_URXBPH,URXBPH,URXBPH,urine,bisphenol exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012,WTSA2YR;WTSB2YR;WTSC2YR,ok,13381,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012,ok,7647,0.02790835257522953,0.0355340763255702,1.0283014389240472,0.9580833916797115,1.1036657753135937,0.434570099144567,79,154,75,Newton-IRLS converged,1010,6637,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 5 included cycles,8731,7647,1010,6637,0.6012653696869948,False,29
NHANES_ASTHMA,Physician-diagnosed asthma,9,NHANES_URXCOP,URXCOP,URXCOP,urine,DINP-related exposure axis,2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR,ok,19737,2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,10865,0.016738579337285356,0.017924297790219184,1.0168794542742166,0.9813885757530364,1.0536538228311745,0.3524461380604488,109,214,105,Newton-IRLS converged,1550,9315,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 7 included cycles,12564,10865,1550,9315,0.5678298890973896,False,29
NHANES_ASTHMA,Physician-diagnosed asthma,9,NHANES_URXECP,URXECP,URXECP,urine,DEHP-related exposure axis;phthalate exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR,ok,22434,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,12272,-0.032432921328890967,0.023283235288049122,0.968087385668725,0.9244863749767503,1.013744725350307,0.16612022847350028,124,244,120,Newton-IRLS converged,1724,10548,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 8 included cycles,14149,12272,1724,10548,0.41551828742441177,False,29
NHANES_ASTHMA,Physician-diagnosed asthma,9,NHANES_URXMBP,URXMBP,URXMBP,urine,phthalate exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR;WTSPH4YR,ok,27983,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,15011,-0.01779495706829453,0.022904874568097,0.9823624381834971,0.9389006537433392,1.0278360720128228,0.43841314182877583,153,301,148,Newton-IRLS converged,2000,13011,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17383,15011,2000,13011,0.6012653696869948,False,29
NHANES_ASTHMA,Physician-diagnosed asthma,9,NHANES_URXMEP,URXMEP,URXMEP,urine,phthalate exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR;WTSPH4YR,ok,27983,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,15007,-0.0452379162717861,0.014295286880058863,0.9557700615309532,0.9291551499956038,0.983147336075363,0.0018743438368478357,153,301,148,Newton-IRLS converged,1999,13008,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17383,15007,1999,13008,0.02717798563429362,True,29
NHANES_ASTHMA,Physician-diagnosed asthma,9,NHANES_URXMHH,URXMHH,URXMHH,urine,DEHP-related exposure axis,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR,ok,25335,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,13753,-0.011725256410752583,0.019726876118793424,0.9883432165259938,0.9505364244348922,1.0276537421842438,0.5532243344257589,139,274,135,Newton-IRLS converged,1871,11882,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 9 included cycles,15862,13753,1871,11882,0.6975437260150873,False,29
NHANES_ASTHMA,Physician-diagnosed asthma,9,NHANES_URXMHP,URXMHP,URXMHP,urine,DEHP-related exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR;WTSPH4YR,ok,27983,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,15011,-0.02749685628556788,0.02003948114902995,0.9728777409984416,0.9351141597461962,1.0121663639304987,0.17203008260621447,153,301,148,Newton-IRLS converged,2000,13011,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17383,15011,2000,13011,0.41551828742441177,False,29
NHANES_ASTHMA,Physician-diagnosed asthma,9,NHANES_URXMIB,URXMIB,URXMIB,urine,phthalate exposure axis,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR,ok,25335,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,13753,0.030968810395485002,0.023741070300519123,1.0314533327632984,0.9841553632038906,1.0810244169223766,0.19423920854296384,139,274,135,Newton-IRLS converged,1871,11882,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 9 included cycles,15862,13753,1871,11882,0.41551828742441177,False,29
