disease_id,disease_name,randomization_order,test_id,biomarker,variable,matrix,exposure_axis,frozen_cycle_list,frozen_weight,source_registry_status,source_registry_n,source_cycles_read,status,N,beta,SE,OR,CI_low,CI_high,P,design_df,PSU_N,strata_N,message,case_N,control_N,model_specification,weight_rule,merge_N,analytic_n,analytic_cases,analytic_controls,BH_FDR,FDR_supported,fdr_denominator
NHANES_ARTHRITIS,Physician-diagnosed arthritis,11,NHANES_LBXPFDE,LBXPFDE,LBXPFDE,serum_or_blood,PFAS exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSC2YR,ok,18236,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,11774,-0.06458123525527078,0.030071840277953944,0.9374599563698769,0.8832898901981606,0.9949521437405461,0.033693921038691114,124,244,120,Newton-IRLS converged,3148,8626,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR,analyte-specific laboratory/subsample weight / 8 included cycles,14264,11774,3148,8626,0.19542474202440846,False,29
NHANES_ARTHRITIS,Physician-diagnosed arthritis,11,NHANES_LBXPFHS,LBXPFHS,LBXPFHS,serum_or_blood,PFAS exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSC2YR,ok,18236,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,11774,-0.018113716700262815,0.025771746030134865,0.9820493505967353,0.9332116815412587,1.0334428362648298,0.4834655916068535,124,244,120,Newton-IRLS converged,3148,8626,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR,analyte-specific laboratory/subsample weight / 8 included cycles,14264,11774,3148,8626,0.693285886849293,False,29
NHANES_ARTHRITIS,Physician-diagnosed arthritis,11,NHANES_LBXPFNA,LBXPFNA,LBXPFNA,serum_or_blood,PFAS exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSC2YR,ok,18236,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,11774,-0.027440409100559893,0.02999417313021909,0.9729326587582398,0.9168537750420718,1.0324415781948881,0.36204178474008963,124,244,120,Newton-IRLS converged,3148,8626,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR,analyte-specific laboratory/subsample weight / 8 included cycles,14264,11774,3148,8626,0.693285886849293,False,29
NHANES_ARTHRITIS,Physician-diagnosed arthritis,11,NHANES_URXBPH,URXBPH,URXBPH,urine,bisphenol exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012,WTSA2YR;WTSB2YR;WTSC2YR,ok,13381,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012,ok,7636,0.012810322898054947,0.030180491218639676,1.012892726581073,0.953837037655438,1.075604778445868,0.6723862233481934,79,154,75,Newton-IRLS converged,2045,5591,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 5 included cycles,8731,7636,2045,5591,0.750405427100231,False,29
NHANES_ARTHRITIS,Physician-diagnosed arthritis,11,NHANES_URXCOP,URXCOP,URXCOP,urine,DINP-related exposure axis,2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR,ok,19737,2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,10848,0.012998989769466313,0.019990691010301573,1.0130838439110599,0.9737293293442305,1.054028921450696,0.5168975660265467,109,214,105,Newton-IRLS converged,2879,7969,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 7 included cycles,12564,10848,2879,7969,0.693285886849293,False,29
NHANES_ARTHRITIS,Physician-diagnosed arthritis,11,NHANES_URXECP,URXECP,URXECP,urine,DEHP-related exposure axis;phthalate exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR,ok,22434,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,12253,0.009112547057771613,0.02152513297631151,1.0091541927179384,0.9670629178510938,1.0530774842893973,0.6727772794691727,124,244,120,Newton-IRLS converged,3251,9002,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 8 included cycles,14149,12253,3251,9002,0.750405427100231,False,29
NHANES_ARTHRITIS,Physician-diagnosed arthritis,11,NHANES_URXMBP,URXMBP,URXMBP,urine,phthalate exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR;WTSPH4YR,ok,27983,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,14991,-0.016989087305964868,0.023607358721483368,0.9831544134396726,0.9383544184057917,1.0300933013222127,0.4728370208877403,153,301,148,Newton-IRLS converged,3869,11122,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17383,14991,3869,11122,0.693285886849293,False,29
NHANES_ARTHRITIS,Physician-diagnosed arthritis,11,NHANES_URXMEP,URXMEP,URXMEP,urine,phthalate exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR;WTSPH4YR,ok,27983,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,14987,-0.0067454786110660294,0.014374711321867333,0.9932772210610513,0.9654663606678843,1.021889190625203,0.6395517427209012,153,301,148,Newton-IRLS converged,3869,11118,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17383,14987,3869,11118,0.750405427100231,False,29
NHANES_ARTHRITIS,Physician-diagnosed arthritis,11,NHANES_URXMHH,URXMHH,URXMHH,urine,DEHP-related exposure axis,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR,ok,25335,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,13733,0.016058448708256415,0.01965164594131386,1.0161880785508886,0.977461525600744,1.0564489588010038,0.4152380174534978,139,274,135,Newton-IRLS converged,3581,10152,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 9 included cycles,15862,13733,3581,10152,0.693285886849293,False,29
NHANES_ARTHRITIS,Physician-diagnosed arthritis,11,NHANES_URXMHP,URXMHP,URXMHP,urine,DEHP-related exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR;WTSPH4YR,ok,27983,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,14991,-0.024164980323046387,0.019296394612559796,0.9761246551119169,0.9396134134149624,1.01405464067866,0.21236946133701567,153,301,148,Newton-IRLS converged,3869,11122,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17383,14991,3869,11122,0.5598831253430413,False,29
