disease_id,disease_name,randomization_order,test_id,biomarker,variable,matrix,exposure_axis,frozen_cycle_list,frozen_weight,source_registry_status,source_registry_n,source_cycles_read,status,N,beta,SE,OR,CI_low,CI_high,P,design_df,PSU_N,strata_N,message,case_N,control_N,model_specification,weight_rule,merge_N,analytic_n,analytic_cases,analytic_controls,BH_FDR,FDR_supported,fdr_denominator
NHANES_ANGINA,Physician-diagnosed angina or angina pectoris,7,NHANES_LBXPFDE,LBXPFDE,LBXPFDE,serum_or_blood,PFAS exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSC2YR,ok,18236,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,11766,0.0266125398586273,0.06352842235156038,1.0269698157964111,0.9056267773506671,1.1645713542638965,0.67600838355142,124,244,120,Newton-IRLS converged,318,11448,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR,analyte-specific laboratory/subsample weight / 8 included cycles,14264,11766,318,11448,0.8398776675450788,False,29
NHANES_ANGINA,Physician-diagnosed angina or angina pectoris,7,NHANES_LBXPFHS,LBXPFHS,LBXPFHS,serum_or_blood,PFAS exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSC2YR,ok,18236,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,11766,-0.18009768008768887,0.07135817797893214,0.8351886261284711,0.7251799101953135,0.9618855009738121,0.01287111820182306,124,244,120,Newton-IRLS converged,318,11448,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR,analyte-specific laboratory/subsample weight / 8 included cycles,14264,11766,318,11448,0.1866312139264344,False,29
NHANES_ANGINA,Physician-diagnosed angina or angina pectoris,7,NHANES_LBXPFNA,LBXPFNA,LBXPFNA,serum_or_blood,PFAS exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSC2YR,ok,18236,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,11766,0.003426877955707665,0.06324915545611245,1.003432756414972,0.8853600169944694,1.1372518267366465,0.9568784629207664,124,244,120,Newton-IRLS converged,318,11448,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR,analyte-specific laboratory/subsample weight / 8 included cycles,14264,11766,318,11448,0.9568784629207664,False,29
NHANES_ANGINA,Physician-diagnosed angina or angina pectoris,7,NHANES_URXBPH,URXBPH,URXBPH,urine,bisphenol exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012,WTSA2YR;WTSB2YR;WTSC2YR,ok,13381,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012,ok,7630,0.11015444270192185,0.06781487885972849,1.1164504847738927,0.9754779751538816,1.2777958259439233,0.10828671747419422,79,154,75,Newton-IRLS converged,212,7418,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 5 included cycles,8731,7630,212,7418,0.348923867416848,False,29
NHANES_ANGINA,Physician-diagnosed angina or angina pectoris,7,NHANES_URXCOP,URXCOP,URXCOP,urine,DINP-related exposure axis,2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR,ok,19737,2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,10838,-0.020061295803798902,0.04660811175492865,0.980138593082544,0.893653593629171,1.0749933402589409,0.6677363900875266,109,214,105,Newton-IRLS converged,262,10576,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 7 included cycles,12564,10838,262,10576,0.8398776675450788,False,29
NHANES_ANGINA,Physician-diagnosed angina or angina pectoris,7,NHANES_URXECP,URXECP,URXECP,urine,DEHP-related exposure axis;phthalate exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR,ok,22434,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,12242,0.06577671261797724,0.051031305374011585,1.0679882222463546,0.9653847664195807,1.18149662448806,0.19981550763053837,124,244,120,Newton-IRLS converged,319,11923,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 8 included cycles,14149,12242,319,11923,0.4457422862527395,False,29
NHANES_ANGINA,Physician-diagnosed angina or angina pectoris,7,NHANES_URXMBP,URXMBP,URXMBP,urine,phthalate exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR;WTSPH4YR,ok,27983,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,14971,0.030923375913678743,0.049323912511775474,1.0314064702802115,0.9356437649573252,1.1369704440710986,0.531629753218496,153,301,148,Newton-IRLS converged,401,14570,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17383,14971,401,14570,0.8105677657658472,False,29
NHANES_ANGINA,Physician-diagnosed angina or angina pectoris,7,NHANES_URXMEP,URXMEP,URXMEP,urine,phthalate exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR;WTSPH4YR,ok,27983,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,14967,0.024156349242577545,0.027737210889057087,1.024450477426088,0.9698236618140922,1.0821542327967253,0.38517294436018296,153,301,148,Newton-IRLS converged,401,14566,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17383,14967,401,14566,0.744667692429687,False,29
NHANES_ANGINA,Physician-diagnosed angina or angina pectoris,7,NHANES_URXMHH,URXMHH,URXMHH,urine,DEHP-related exposure axis,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR,ok,25335,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,13716,0.05689660089260539,0.04362233044285692,1.0585463519887153,0.9710741013341,1.1538979134230871,0.19428695051553607,139,274,135,Newton-IRLS converged,361,13355,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 9 included cycles,15862,13716,361,13355,0.4457422862527395,False,29
NHANES_ANGINA,Physician-diagnosed angina or angina pectoris,7,NHANES_URXMHP,URXMHP,URXMHP,urine,DEHP-related exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR;WTSPH4YR,ok,27983,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,14971,0.09632096200266983,0.04789528668467573,1.101112422531914,1.0017009424583458,1.210389763713852,0.046073884972016046,153,301,148,Newton-IRLS converged,401,14570,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17383,14971,401,14570,0.2226904440314109,False,29
NHANES_ANGINA,Physician-diagnosed angina or angina pectoris,7,NHANES_URXMIB,URXMIB,URXMIB,urine,phthalate exposure axis,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR,ok,25335,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,13716,-0.023795355778020215,0.060579276321657244,0.9764855214318676,0.8662589891151616,1.100737753428731,0.6950711731407548,139,274,135,Newton-IRLS converged,361,13355,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 9 included cycles,15862,13716,361,13355,0.8398776675450788,False,29
NHANES_ANGINA,Physician-diagnosed angina or angina pectoris,7,NHANES_URXMOH,URXMOH,URXMOH,urine,DEHP-related exposure axis;phthalate exposure axis,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR,ok,25335,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,13716,0.0628727150589533,0.046260696058372255,1.0648912859799875,0.9718120059860672,1.1668856157065934,0.17631731983758567,139,274,135,Newton-IRLS converged,361,13355,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 9 included cycles,15862,13716,361,13355,0.4457422862527395,False,29
NHANES_ANGINA,Physician-diagnosed angina or angina pectoris,7,NHANES_URXMZP,URXMZP,URXMZP,urine,phthalate exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR;WTSPH4YR,ok,27983,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,14971,0.02605418653015671,0.040708772014676674,1.0263965638349857,0.947081934762863,1.1123535014064503,0.5231207068389399,153,301,148,Newton-IRLS converged,401,14570,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17383,14971,401,14570,0.8105677657658472,False,29
NHANES_ANGINA,Physician-diagnosed angina or angina pectoris,7,NHANES_URXP02,URXP02,URXP02,urine,PAH exposure axis,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016,WTSA2YR;WTSB2YR;WTSPH2YR,ok,22401,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016,ok,12184,-0.005450620150212141,0.06336540980512112,0.9945642075275536,0.8773331222004883,1.1274599554772857,0.9315901669577669,124,244,120,Newton-IRLS converged,315,11869,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 8 included cycles,14202,12184,315,11869,0.9568784629207664,False,29
