disease_id,disease_name,randomization_order,test_id,biomarker,variable,matrix,exposure_axis,frozen_cycle_list,frozen_weight,source_registry_status,source_registry_n,source_cycles_read,status,N,beta,SE,OR,CI_low,CI_high,P,design_df,PSU_N,strata_N,message,case_N,control_N,model_specification,weight_rule,merge_N,analytic_n,analytic_cases,analytic_controls,BH_FDR,FDR_supported,fdr_denominator
NHANES_HIGH_BLOOD_PRESSURE,Ever told of hypertension/high blood pressure,13,NHANES_URXMIB,URXMIB,URXMIB,urine,phthalate exposure axis,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR,ok,25335,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,13721,0.002919543365163057,0.022103327389082453,1.0029238093824908,0.9600377588237706,1.0477256318112451,0.895107158383166,139,274,135,Newton-IRLS converged,4704,9017,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 9 included cycles,15862,13721,4704,9017,0.9249225855959367,False,29
NHANES_HIGH_BLOOD_PRESSURE,Ever told of hypertension/high blood pressure,13,NHANES_URXMOH,URXMOH,URXMOH,urine,DEHP-related exposure axis;phthalate exposure axis,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR,ok,25335,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,13721,0.0028249777999924622,0.018831459053614125,1.0028289718098886,0.9661770658739707,1.0408712669986502,0.880971224171218,139,274,135,Newton-IRLS converged,4704,9017,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 9 included cycles,15862,13721,4704,9017,0.9249225855959367,False,29
NHANES_HIGH_BLOOD_PRESSURE,Ever told of hypertension/high blood pressure,13,NHANES_URXMZP,URXMZP,URXMZP,urine,phthalate exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR;WTSPH4YR,ok,27983,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,14973,0.01607645796870138,0.01750198139204491,1.016206379511449,0.9816697928890145,1.0519580140289795,0.3597764028834363,153,301,148,Newton-IRLS converged,5083,9890,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17383,14973,5083,9890,0.613736216683509,False,29
NHANES_HIGH_BLOOD_PRESSURE,Ever told of hypertension/high blood pressure,13,NHANES_URXP02,URXP02,URXP02,urine,PAH exposure axis,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016,WTSA2YR;WTSB2YR;WTSPH2YR,ok,22401,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016,ok,12190,0.035253302472238825,0.02460717371072174,1.0358820670587565,0.986638875768927,1.0875829882718235,0.15447604252703107,124,244,120,Newton-IRLS converged,4071,8119,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 8 included cycles,14202,12190,4071,8119,0.3446004025603001,False,29
NHANES_HIGH_BLOOD_PRESSURE,Ever told of hypertension/high blood pressure,13,NHANES_URXP04,URXP04,URXP04,urine,PAH exposure axis,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR,ok,25380,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,13675,0.010631593127558693,0.026613477166470875,1.010688309330103,0.9588813052044128,1.0652943727991255,0.6901515597303887,139,274,135,Newton-IRLS converged,4681,8994,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 9 included cycles,15959,13675,4681,8994,0.9097452378264215,False,29
NHANES_HIGH_BLOOD_PRESSURE,Ever told of hypertension/high blood pressure,13,NHANES_URXP10,URXP10,URXP10,urine,PAH exposure axis,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSB2YR;WTSPH2YR,ok,25380,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,13648,0.032522363317803414,0.022067638059436262,1.033056995467548,0.9889522010780935,1.0791287533624334,0.14280778456827822,139,274,135,Newton-IRLS converged,4674,8974,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 9 included cycles,15959,13648,4674,8974,0.3446004025603001,False,29
NHANES_HIGH_BLOOD_PRESSURE,Ever told of hypertension/high blood pressure,13,NHANES_URXP25,URXP25,URXP25,urine,PAH exposure axis,2013-2014;2015-2016;2017-2018,WTSA2YR,ok,9013,2013-2014;2015-2016;2017-2018,ok,4693,0.03307156235766199,0.05035050777406677,1.033624505201214,0.9339432843584815,1.143944857943185,0.5146375647361401,45,90,45,Newton-IRLS converged,1720,2973,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 3 included cycles,5476,4693,1720,2973,0.785499440913056,False,29
NHANES_HIGH_BLOOD_PRESSURE,Ever told of hypertension/high blood pressure,13,NHANES_URXUBA,URXUBA,URXUBA,urine,metal exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSHM2YR,ok,27984,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,14993,-0.1080177935463071,0.018364895497298327,0.8976116245943295,0.8656286238424098,0.9307763241821272,2.465075655392397e-08,153,301,148,Newton-IRLS converged,5146,9847,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17517,14993,5146,9847,3.5743597003189756e-07,True,29
NHANES_HIGH_BLOOD_PRESSURE,Ever told of hypertension/high blood pressure,13,NHANES_URXUCD,URXUCD,URXUCD,urine,metal exposure axis,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR,ok,22633,2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,12562,-0.002397658406604205,0.02539172973298006,0.9976052136804268,0.948707256055351,1.0490234537684462,0.9249225855959367,124,244,120,Newton-IRLS converged,4424,8138,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 8 included cycles,14448,12562,4424,8138,0.9249225855959367,False,29
NHANES_HIGH_BLOOD_PRESSURE,Ever told of hypertension/high blood pressure,13,NHANES_URXUCO,URXUCO,URXUCO,urine,metal exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSHM2YR,ok,27984,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,15111,-0.04890644422840907,0.028058774518737353,0.9522702159059876,0.9009197550672885,1.0065475410003715,0.08334261526465467,153,301,148,Newton-IRLS converged,5183,9928,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17517,15111,5183,9928,0.26854842696388725,False,29
NHANES_HIGH_BLOOD_PRESSURE,Ever told of hypertension/high blood pressure,13,NHANES_URXUCS,URXUCS,URXUCS,urine,metal exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSHM2YR,ok,27984,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,15110,-0.15658038799904256,0.040138040838943095,0.8550627781542379,0.7898780498276162,0.9256268796739021,0.00014308506790418452,153,301,148,Newton-IRLS converged,5183,9927,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17517,15110,5183,9927,0.0010373667423053377,True,29
NHANES_HIGH_BLOOD_PRESSURE,Ever told of hypertension/high blood pressure,13,NHANES_URXUMO,URXUMO,URXUMO,urine,metal exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSHM2YR,ok,27984,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,15018,0.03475573253898077,0.02629708831400621,1.0353667714962074,0.9829504761229244,1.0905781904157918,0.188255180863832,153,301,148,Newton-IRLS converged,5151,9867,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17517,15018,5151,9867,0.37857535036472156,False,29
NHANES_HIGH_BLOOD_PRESSURE,Ever told of hypertension/high blood pressure,13,NHANES_URXUPB,URXUPB,URXUPB,urine,metal exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSHM2YR,ok,27984,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,15111,-0.15694973201331108,0.024581262860729595,0.8547470241498181,0.8142301308929389,0.8972800779206651,1.9468883294854547e-09,153,301,148,Newton-IRLS converged,5183,9928,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17517,15111,5183,9928,5.6459761555078184e-08,True,29
NHANES_HIGH_BLOOD_PRESSURE,Ever told of hypertension/high blood pressure,13,NHANES_URXUSB,URXUSB,URXUSB,urine,metal exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSHM2YR,ok,27984,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,15019,0.004584183232654896,0.025742930247991635,1.004594706674928,0.9547809844616164,1.0570073567692173,0.8588993004633095,153,301,148,Newton-IRLS converged,5155,9864,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17517,15019,5155,9864,0.9249225855959367,False,29
NHANES_HIGH_BLOOD_PRESSURE,Ever told of hypertension/high blood pressure,13,NHANES_URXUSN,URXUSN,URXUSN,urine,metal exposure axis,2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR,ok,11607,2011-2012;2013-2014;2015-2016;2017-2018,ok,6239,0.04581411788688416,0.030170384845117762,1.0468797966410595,0.985608933643507,1.1119595929024237,0.13396830168550403,62,121,59,Newton-IRLS converged,2272,3967,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 4 included cycles,7251,6239,2272,3967,0.3446004025603001,False,29
NHANES_HIGH_BLOOD_PRESSURE,Ever told of hypertension/high blood pressure,13,NHANES_URXUSR,URXUSR,URXUSR,urine,metal exposure axis,2011-2012;2013-2014;2015-2016,WTSA2YR,ok,8628,2011-2012;2013-2014;2015-2016,ok,4790,-0.08920667649446944,0.04340709475316088,0.9146565160358724,0.8381732248817416,0.9981189060828279,0.04544875443769579,47,91,44,Newton-IRLS converged,1696,3094,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 3 included cycles,5494,4790,1696,3094,0.18828769695616826,False,29
NHANES_HIGH_BLOOD_PRESSURE,Ever told of hypertension/high blood pressure,13,NHANES_URXUTL,URXUTL,URXUTL,urine,metal exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSHM2YR,ok,27984,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,15077,-0.13283698857673704,0.04379987332717615,0.8756078145518311,0.8030264760812229,0.9547493983581761,0.002846866719350168,153,301,148,Newton-IRLS converged,5170,9907,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17517,15077,5170,9907,0.013759855810192479,True,29
NHANES_HIGH_BLOOD_PRESSURE,Ever told of hypertension/high blood pressure,13,NHANES_URXUTU,URXUTU,URXUTU,urine,metal exposure axis,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,WTSA2YR;WTSHM2YR,ok,27984,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,ok,15036,0.08355546723111769,0.02048426759133034,1.08714551457206,1.0440286656135178,1.1320430260021845,7.254854463131395e-05,153,301,148,Newton-IRLS converged,5162,9874,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 10 included cycles,17517,15036,5162,9874,0.0007013025981027015,True,29
NHANES_HIGH_BLOOD_PRESSURE,Ever told of hypertension/high blood pressure,13,NHANES_URXUUR,URXUUR,URXUUR,urine,metal exposure axis,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016,WTSA2YR;WTSHM2YR,ok,22458,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016,ok,12491,0.07297248924984974,0.023199259470621528,1.0757009431677484,1.0274239563794754,1.1262463873332156,0.0020761144508414605,124,244,120,Newton-IRLS converged,4264,8227,disease ~ log2(exposure) + age + sex + race + BMI + smoking + PIR + log2(creatinine),analyte-specific laboratory/subsample weight / 8 included cycles,14312,12491,4264,8227,0.012041463814880471,True,29
