disease_id,test_id,variable,cycle,exposure_rows,exposure_nonmissing,outcome_rows,merge_rows,complete_case_rows,complete_case_cases
NHANES_HIGH_BLOOD_PRESSURE,NHANES_URXUSR,URXUSR,2011-2012,2594,2503,5560,1775,1529,541
NHANES_HIGH_BLOOD_PRESSURE,NHANES_URXUSR,URXUSR,2013-2014,2755,2664,5769,1858,1668,600
NHANES_HIGH_BLOOD_PRESSURE,NHANES_URXUSR,URXUSR,2015-2016,3279,3061,5719,1861,1593,555
NHANES_HIGH_BLOOD_PRESSURE,NHANES_URXUTL,URXUTL,1999-2000,2547,2413,4880,1448,1150,335
NHANES_HIGH_BLOOD_PRESSURE,NHANES_URXUTL,URXUTL,2001-2002,2804,2653,5411,1621,1354,407
NHANES_HIGH_BLOOD_PRESSURE,NHANES_URXUTL,URXUTL,2003-2004,2673,2558,5041,1611,1425,524
NHANES_HIGH_BLOOD_PRESSURE,NHANES_URXUTL,URXUTL,2005-2006,2692,2576,4979,1593,1429,423
NHANES_HIGH_BLOOD_PRESSURE,NHANES_URXUTL,URXUTL,2007-2008,2720,2627,5935,1920,1668,586
NHANES_HIGH_BLOOD_PRESSURE,NHANES_URXUTL,URXUTL,2009-2010,2941,2848,6218,2073,1811,623
NHANES_HIGH_BLOOD_PRESSURE,NHANES_URXUTL,URXUTL,2011-2012,2594,2504,5560,1775,1530,542
NHANES_HIGH_BLOOD_PRESSURE,NHANES_URXUTL,URXUTL,2013-2014,2755,2664,5769,1858,1668,600
NHANES_HIGH_BLOOD_PRESSURE,NHANES_URXUTL,URXUTL,2015-2016,3279,3061,5719,1861,1593,555
NHANES_HIGH_BLOOD_PRESSURE,NHANES_URXUTL,URXUTL,2017-2018,2979,2808,5569,1757,1449,575
NHANES_HIGH_BLOOD_PRESSURE,NHANES_URXUTU,URXUTU,1999-2000,2547,2338,4880,1448,1117,330
NHANES_HIGH_BLOOD_PRESSURE,NHANES_URXUTU,URXUTU,2001-2002,2804,2652,5411,1621,1357,407
NHANES_HIGH_BLOOD_PRESSURE,NHANES_URXUTU,URXUTU,2003-2004,2673,2558,5041,1611,1425,524
NHANES_HIGH_BLOOD_PRESSURE,NHANES_URXUTU,URXUTU,2005-2006,2692,2576,4979,1593,1429,423
NHANES_HIGH_BLOOD_PRESSURE,NHANES_URXUTU,URXUTU,2007-2008,2720,2627,5935,1920,1668,586
NHANES_HIGH_BLOOD_PRESSURE,NHANES_URXUTU,URXUTU,2009-2010,2941,2847,6218,2073,1810,623
NHANES_HIGH_BLOOD_PRESSURE,NHANES_URXUTU,URXUTU,2011-2012,2594,2491,5560,1775,1521,539
NHANES_HIGH_BLOOD_PRESSURE,NHANES_URXUTU,URXUTU,2013-2014,2755,2664,5769,1858,1668,600
NHANES_HIGH_BLOOD_PRESSURE,NHANES_URXUTU,URXUTU,2015-2016,3279,3060,5719,1861,1592,555
NHANES_HIGH_BLOOD_PRESSURE,NHANES_URXUTU,URXUTU,2017-2018,2979,2808,5569,1757,1449,575
NHANES_HIGH_BLOOD_PRESSURE,NHANES_URXUUR,URXUUR,2001-2002,2804,2690,5411,1621,1367,411
NHANES_HIGH_BLOOD_PRESSURE,NHANES_URXUUR,URXUUR,2003-2004,2673,2557,5041,1611,1425,524
NHANES_HIGH_BLOOD_PRESSURE,NHANES_URXUUR,URXUUR,2005-2006,2692,2576,4979,1593,1429,423
NHANES_HIGH_BLOOD_PRESSURE,NHANES_URXUUR,URXUUR,2007-2008,2720,2627,5935,1920,1668,586
NHANES_HIGH_BLOOD_PRESSURE,NHANES_URXUUR,URXUUR,2009-2010,2941,2848,6218,2073,1811,623
NHANES_HIGH_BLOOD_PRESSURE,NHANES_URXUUR,URXUUR,2011-2012,2594,2504,5560,1775,1530,542
NHANES_HIGH_BLOOD_PRESSURE,NHANES_URXUUR,URXUUR,2013-2014,2755,2664,5769,1858,1668,600
NHANES_HIGH_BLOOD_PRESSURE,NHANES_URXUUR,URXUUR,2015-2016,3279,3061,5719,1861,1593,555
