dataset_version_id,role,cell_type_original,cell_class,n_male_donors,n_female_donors,male_mean_fraction,female_mean_fraction,female_minus_male_fraction,se,raw_p,test_status,composition_note,FDR,fdr_family,fdr_denominator,effect_size,direction
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,0,2,nan,0.0710340645843841,nan,nan,1.0,insufficient_donors,Donor-level fraction among cells captured in the selected tissue; not a population abundance estimate.,1.0,all prespecified target curated cell types x datasets composition tests,33,nan,undetermined
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,M2 macrophage,immune,0,2,nan,0.00023726679456274289,nan,nan,1.0,insufficient_donors,Donor-level fraction among cells captured in the selected tissue; not a population abundance estimate.,1.0,all prespecified target curated cell types x datasets composition tests,33,nan,undetermined
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,T cell,immune,0,2,nan,0.19826288445598517,nan,nan,1.0,insufficient_donors,Donor-level fraction among cells captured in the selected tissue; not a population abundance estimate.,1.0,all prespecified target curated cell types x datasets composition tests,33,nan,undetermined
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,dendritic cell,immune,0,2,nan,0.024420698897571567,nan,nan,1.0,insufficient_donors,Donor-level fraction among cells captured in the selected tissue; not a population abundance estimate.,1.0,all prespecified target curated cell types x datasets composition tests,33,nan,undetermined
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,endothelial cell,endothelial,0,2,nan,0.03636305253215625,nan,nan,1.0,insufficient_donors,Donor-level fraction among cells captured in the selected tissue; not a population abundance estimate.,1.0,all prespecified target curated cell types x datasets composition tests,33,nan,undetermined
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,fibroblast,fibroblast,0,2,nan,0.014779201709211218,nan,nan,1.0,insufficient_donors,Donor-level fraction among cells captured in the selected tissue; not a population abundance estimate.,1.0,all prespecified target curated cell types x datasets composition tests,33,nan,undetermined
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,macrophage,immune,0,2,nan,0.013438441127024652,nan,nan,1.0,insufficient_donors,Donor-level fraction among cells captured in the selected tissue; not a population abundance estimate.,1.0,all prespecified target curated cell types x datasets composition tests,33,nan,undetermined
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,mast cell,immune,0,2,nan,0.000632448864410486,nan,nan,1.0,insufficient_donors,Donor-level fraction among cells captured in the selected tissue; not a population abundance estimate.,1.0,all prespecified target curated cell types x datasets composition tests,33,nan,undetermined
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,monocyte,immune,0,2,nan,0.0024506690135843398,nan,nan,1.0,insufficient_donors,Donor-level fraction among cells captured in the selected tissue; not a population abundance estimate.,1.0,all prespecified target curated cell types x datasets composition tests,33,nan,undetermined
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,neutrophil,immune,0,2,nan,0.0011066448407057638,nan,nan,1.0,insufficient_donors,Donor-level fraction among cells captured in the selected tissue; not a population abundance estimate.,1.0,all prespecified target curated cell types x datasets composition tests,33,nan,undetermined
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,thyroid follicular cell,thyrocyte,0,2,nan,0.577210666304679,nan,nan,1.0,insufficient_donors,Donor-level fraction among cells captured in the selected tissue; not a population abundance estimate.,1.0,all prespecified target curated cell types x datasets composition tests,33,nan,undetermined
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,B cell,immune,6,7,0.02844690446716754,0.01452250334671813,-0.013924401120449409,0.023265909941564654,0.5663568520586192,tested,Donor-level fraction among cells captured in the selected tissue; not a population abundance estimate.,0.7579770717225168,all prespecified target curated cell types x datasets composition tests,33,-0.013924401120449409,male_biased
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,"CD4-positive, alpha-beta T cell",immune,6,7,0.09053424316315535,0.029307823700827507,-0.06122641946232785,0.04819170781895165,0.2572699702860047,tested,Donor-level fraction among cells captured in the selected tissue; not a population abundance estimate.,0.6753336720007623,all prespecified target curated cell types x datasets composition tests,33,-0.06122641946232785,male_biased
