stringId_A,stringId_B,preferredName_A,preferredName_B,ncbiTaxonId,score,nscore,fscore,pscore,ascore,escore,dscore,tscore
9606.ENSP00000264657,9606.ENSP00000305422,9606.ENSP00000264657,9606.ENSP00000305422,9606,0.984,0.0,0,0.0,0.17,0.3,0.7,0.92
9606.ENSP00000264657,9606.ENSP00000385675,9606.ENSP00000264657,9606.ENSP00000385675,9606,0.984,0.0,0,0.0,0.102,0.095,0.5,0.965
9606.ENSP00000264657,9606.ENSP00000384273,9606.ENSP00000264657,9606.ENSP00000384273,9606,0.992,0.0,0,0.0,0.171,0.793,0.0,0.959
9606.ENSP00000264657,9606.ENSP00000269305,9606.ENSP00000264657,9606.ENSP00000269305,9606,0.994,0.0,0,0.0,0.063,0.164,0.8,0.97
9606.ENSP00000269305,9606.ENSP00000372191,9606.ENSP00000269305,9606.ENSP00000372191,9606,0.75,0.0,0,0.0,0.0,0.045,0.0,0.749
9606.ENSP00000269305,9606.ENSP00000358072,9606.ENSP00000269305,9606.ENSP00000358072,9606,0.764,0.0,0,0.0,0.0,0.0,0.0,0.764
9606.ENSP00000269305,9606.ENSP00000385675,9606.ENSP00000269305,9606.ENSP00000385675,9606,0.777,0.0,0,0.0,0.0,0.0,0.0,0.777
9606.ENSP00000269305,9606.ENSP00000380252,9606.ENSP00000269305,9606.ENSP00000380252,9606,0.78,0.0,0,0.0,0.044,0.294,0.0,0.7
9606.ENSP00000269305,9606.ENSP00000348069,9606.ENSP00000269305,9606.ENSP00000348069,9606,0.801,0.0,0,0.0,0.106,0.363,0.0,0.679
9606.ENSP00000269305,9606.ENSP00000300134,9606.ENSP00000269305,9606.ENSP00000300134,9606,0.803,0.0,0,0.0,0.061,0.23,0.5,0.519
9606.ENSP00000269305,9606.ENSP00000440864,9606.ENSP00000269305,9606.ENSP00000440864,9606,0.817,0.0,0,0.0,0.0,0.51,0.0,0.643
9606.ENSP00000269305,9606.ENSP00000361405,9606.ENSP00000269305,9606.ENSP00000361405,9606,0.838,0.0,0,0.0,0.0,0.0,0.0,0.838
9606.ENSP00000269305,9606.ENSP00000325120,9606.ENSP00000269305,9606.ENSP00000325120,9606,0.849,0.0,0,0.0,0.0,0.0,0.0,0.849
9606.ENSP00000269305,9606.ENSP00000305422,9606.ENSP00000269305,9606.ENSP00000305422,9606,0.862,0.0,0,0.0,0.0,0.292,0.0,0.814
9606.ENSP00000269305,9606.ENSP00000398698,9606.ENSP00000269305,9606.ENSP00000398698,9606,0.865,0.0,0,0.0,0.0,0.0,0.0,0.865
9606.ENSP00000269305,9606.ENSP00000498466,9606.ENSP00000269305,9606.ENSP00000498466,9606,0.877,0.0,0,0.0,0.0,0.08,0.5,0.756
9606.ENSP00000269305,9606.ENSP00000363641,9606.ENSP00000269305,9606.ENSP00000363641,9606,0.899,0.0,0,0.0,0.0,0.292,0.5,0.738
9606.ENSP00000269305,9606.ENSP00000374455,9606.ENSP00000269305,9606.ENSP00000374455,9606,0.901,0.0,0,0.0,0.0,0.776,0.0,0.579
9606.ENSP00000269305,9606.ENSP00000363822,9606.ENSP00000269305,9606.ENSP00000363822,9606,0.905,0.0,0,0.0,0.0,0.439,0.0,0.838
9606.ENSP00000269305,9606.ENSP00000427514,9606.ENSP00000269305,9606.ENSP00000427514,9606,0.93,0.0,0,0.0,0.0,0.0,0.0,0.93
9606.ENSP00000269305,9606.ENSP00000355231,9606.ENSP00000269305,9606.ENSP00000355231,9606,0.939,0.0,0,0.0,0.0,0.292,0.0,0.917
9606.ENSP00000269305,9606.ENSP00000287820,9606.ENSP00000269305,9606.ENSP00000287820,9606,0.949,0.0,0,0.0,0.0,0.305,0.5,0.866
9606.ENSP00000269305,9606.ENSP00000384273,9606.ENSP00000269305,9606.ENSP00000384273,9606,0.955,0.0,0,0.0,0.126,0.45,0.0,0.914
9606.ENSP00000269305,9606.ENSP00000416293,9606.ENSP00000269305,9606.ENSP00000416293,9606,0.967,0.0,0,0.0,0.0,0.231,0.9,0.61
9606.ENSP00000269305,9606.ENSP00000350512,9606.ENSP00000269305,9606.ENSP00000350512,9606,0.977,0.0,0,0.0,0.0,0.82,0.0,0.878
9606.ENSP00000269305,9606.ENSP00000377192,9606.ENSP00000269305,9606.ENSP00000377192,9606,0.986,0.0,0,0.0,0.049,0.0,0.9,0.868
9606.ENSP00000269305,9606.ENSP00000405330,9606.ENSP00000269305,9606.ENSP00000405330,9606,0.992,0.0,0,0.0,0.0,0.735,0.0,0.974
9606.ENSP00000269305,9606.ENSP00000451828,9606.ENSP00000269305,9606.ENSP00000451828,9606,0.994,0.0,0,0.0,0.049,0.184,0.9,0.934
9606.ENSP00000269305,9606.ENSP00000297185,9606.ENSP00000269305,9606.ENSP00000297185,9606,0.998,0.0,0,0.0,0.05,0.836,0.0,0.99
9606.ENSP00000280357,9606.ENSP00000363512,9606.ENSP00000280357,9606.ENSP00000363512,9606,0.819,0.0,0,0.0,0.088,0.0,0.75,0.27
9606.ENSP00000280357,9606.ENSP00000370842,9606.ENSP00000280357,9606.ENSP00000370842,9606,0.869,0.0,0,0.0,0.049,0.0,0.0,0.868
9606.ENSP00000280357,9606.ENSP00000304915,9606.ENSP00000280357,9606.ENSP00000304915,9606,0.916,0.0,0,0.0,0.0,0.0,0.4,0.867
9606.ENSP00000280357,9606.ENSP00000384273,9606.ENSP00000280357,9606.ENSP00000384273,9606,0.939,0.0,0,0.0,0.047,0.0,0.9,0.418
9606.ENSP00000280357,9606.ENSP00000337383,9606.ENSP00000280357,9606.ENSP00000337383,9606,0.946,0.0,0,0.0,0.062,0.0,0.0,0.945
9606.ENSP00000280357,9606.ENSP00000398698,9606.ENSP00000280357,9606.ENSP00000398698,9606,0.961,0.0,0,0.0,0.049,0.0,0.4,0.937
9606.ENSP00000280357,9606.ENSP00000385675,9606.ENSP00000280357,9606.ENSP00000385675,9606,0.97,0.0,0,0.0,0.0,0.0,0.4,0.953
9606.ENSP00000287820,9606.ENSP00000483300,9606.ENSP00000287820,9606.ENSP00000483300,9606,0.703,0.0,0,0.0,0.044,0.0,0.0,0.702
9606.ENSP00000287820,9606.ENSP00000310928,9606.ENSP00000287820,9606.ENSP00000310928,9606,0.715,0.0,0,0.049,0.0,0.0,0.0,0.713
9606.ENSP00000287820,9606.ENSP00000330393,9606.ENSP00000287820,9606.ENSP00000330393,9606,0.734,0.0,0,0.0,0.056,0.0,0.0,0.73
9606.ENSP00000287820,9606.ENSP00000361405,9606.ENSP00000287820,9606.ENSP00000361405,9606,0.765,0.0,0,0.0,0.0,0.0,0.0,0.765
9606.ENSP00000287820,9606.ENSP00000451828,9606.ENSP00000287820,9606.ENSP00000451828,9606,0.79,0.0,0,0.0,0.084,0.071,0.0,0.773
9606.ENSP00000287820,9606.ENSP00000405330,9606.ENSP00000287820,9606.ENSP00000405330,9606,0.794,0.0,0,0.0,0.059,0.0,0.0,0.79
9606.ENSP00000287820,9606.ENSP00000398698,9606.ENSP00000287820,9606.ENSP00000398698,9606,0.807,0.0,0,0.0,0.099,0.0,0.0,0.795
9606.ENSP00000287820,9606.ENSP00000385675,9606.ENSP00000287820,9606.ENSP00000385675,9606,0.82,0.0,0,0.0,0.082,0.0,0.0,0.812
9606.ENSP00000287820,9606.ENSP00000380252,9606.ENSP00000287820,9606.ENSP00000380252,9606,0.831,0.0,0,0.0,0.042,0.0,0.0,0.83
9606.ENSP00000287820,9606.ENSP00000300134,9606.ENSP00000287820,9606.ENSP00000300134,9606,0.833,0.0,0,0.0,0.099,0.294,0.0,0.759
9606.ENSP00000287820,9606.ENSP00000304592,9606.ENSP00000287820,9606.ENSP00000304592,9606,0.86,0.0,0,0.0,0.048,0.0,0.0,0.859
9606.ENSP00000287820,9606.ENSP00000301455,9606.ENSP00000287820,9606.ENSP00000301455,9606,0.875,0.0,0,0.0,0.054,0.045,0.5,0.756
9606.ENSP00000287820,9606.ENSP00000415743,9606.ENSP00000287820,9606.ENSP00000415743,9606,0.942,0.0,0,0.0,0.164,0.0,0.5,0.873
9606.ENSP00000287820,9606.ENSP00000389814,9606.ENSP00000287820,9606.ENSP00000389814,9606,0.965,0.0,0,0.0,0.138,0.0,0.5,0.926
9606.ENSP00000287820,9606.ENSP00000348069,9606.ENSP00000287820,9606.ENSP00000348069,9606,0.982,0.0,0,0.0,0.043,0.0,0.75,0.933
9606.ENSP00000287820,9606.ENSP00000305422,9606.ENSP00000287820,9606.ENSP00000305422,9606,0.989,0.0,0,0.0,0.049,0.512,0.75,0.923
9606.ENSP00000287820,9606.ENSP00000427514,9606.ENSP00000287820,9606.ENSP00000427514,9606,0.991,0.0,0,0.0,0.102,0.045,0.75,0.963
9606.ENSP00000287820,9606.ENSP00000384273,9606.ENSP00000287820,9606.ENSP00000384273,9606,0.998,0.0,0,0.0,0.087,0.834,0.75,0.976
9606.ENSP00000287820,9606.ENSP00000419692,9606.ENSP00000287820,9606.ENSP00000419692,9606,0.999,0.0,0,0.0,0.061,0.999,0.9,0.987
9606.ENSP00000287936,9606.ENSP00000466259,9606.ENSP00000287936,9606.ENSP00000466259,9606,0.711,0.043,0,0.0,0.203,0.0,0.0,0.652
9606.ENSP00000287936,9606.ENSP00000483300,9606.ENSP00000287936,9606.ENSP00000483300,9606,0.785,0.0,0,0.0,0.134,0.0,0.0,0.762
9606.ENSP00000287936,9606.ENSP00000290866,9606.ENSP00000287936,9606.ENSP00000290866,9606,0.806,0.0,0,0.0,0.0,0.0,0.0,0.806
9606.ENSP00000287936,9606.ENSP00000304592,9606.ENSP00000287936,9606.ENSP00000304592,9606,0.82,0.0,0,0.0,0.11,0.0,0.0,0.807
9606.ENSP00000287936,9606.ENSP00000385523,9606.ENSP00000287936,9606.ENSP00000385523,9606,0.856,0.0,0,0.0,0.0,0.0,0.5,0.724
9606.ENSP00000287936,9606.ENSP00000348069,9606.ENSP00000287936,9606.ENSP00000348069,9606,0.956,0.0,0,0.0,0.056,0.0,0.5,0.915
9606.ENSP00000287936,9606.ENSP00000349078,9606.ENSP00000287936,9606.ENSP00000349078,9606,0.967,0.068,0,0.0,0.312,0.132,0.0,0.948
9606.ENSP00000290866,9606.ENSP00000398698,9606.ENSP00000290866,9606.ENSP00000398698,9606,0.72,0.0,0,0.0,0.044,0.0,0.0,0.72
9606.ENSP00000290866,9606.ENSP00000297494,9606.ENSP00000290866,9606.ENSP00000297494,9606,0.731,0.0,0,0.0,0.066,0.0,0.0,0.724
9606.ENSP00000290866,9606.ENSP00000361405,9606.ENSP00000290866,9606.ENSP00000361405,9606,0.733,0.0,0,0.0,0.061,0.0,0.0,0.727
9606.ENSP00000290866,9606.ENSP00000385675,9606.ENSP00000290866,9606.ENSP00000385675,9606,0.776,0.0,0,0.0,0.0,0.0,0.0,0.776
9606.ENSP00000290866,9606.ENSP00000398832,9606.ENSP00000290866,9606.ENSP00000398832,9606,0.974,0.0,0,0.0,0.042,0.0,0.0,0.974
9606.ENSP00000292427,9606.ENSP00000358903,9606.ENSP00000292427,9606.ENSP00000358903,9606,0.964,0.0,0,0.248,0.156,0.091,0.9,0.474
9606.ENSP00000295834,9606.ENSP00000415743,9606.ENSP00000295834,9606.ENSP00000415743,9606,0.938,0.0,0,0.0,0.05,0.0,0.5,0.88
9606.ENSP00000295834,9606.ENSP00000385523,9606.ENSP00000295834,9606.ENSP00000385523,9606,0.964,0.0,0,0.0,0.047,0.253,0.5,0.912
9606.ENSP00000297185,9606.ENSP00000451828,9606.ENSP00000297185,9606.ENSP00000451828,9606,0.711,0.0,0,0.0,0.047,0.394,0.0,0.54
9606.ENSP00000297494,9606.ENSP00000385675,9606.ENSP00000297494,9606.ENSP00000385675,9606,0.718,0.0,0,0.0,0.042,0.0,0.0,0.718
9606.ENSP00000297494,9606.ENSP00000361405,9606.ENSP00000297494,9606.ENSP00000361405,9606,0.73,0.0,0,0.0,0.049,0.0,0.0,0.728
9606.ENSP00000297494,9606.ENSP00000405330,9606.ENSP00000297494,9606.ENSP00000405330,9606,0.773,0.0,0,0.0,0.0,0.301,0.0,0.689
9606.ENSP00000297494,9606.ENSP00000398832,9606.ENSP00000297494,9606.ENSP00000398832,9606,0.784,0.0,0,0.0,0.0,0.0,0.0,0.784
9606.ENSP00000297494,9606.ENSP00000451828,9606.ENSP00000297494,9606.ENSP00000451828,9606,0.997,0.0,0,0.0,0.0,0.786,0.9,0.909
9606.ENSP00000300134,9606.ENSP00000305422,9606.ENSP00000300134,9606.ENSP00000305422,9606,0.712,0.0,0,0.0,0.094,0.053,0.0,0.691
9606.ENSP00000300134,9606.ENSP00000361405,9606.ENSP00000300134,9606.ENSP00000361405,9606,0.72,0.0,0,0.0,0.085,0.0,0.5,0.438
9606.ENSP00000300134,9606.ENSP00000398698,9606.ENSP00000300134,9606.ENSP00000398698,9606,0.782,0.0,0,0.0,0.107,0.0,0.0,0.766
9606.ENSP00000300134,9606.ENSP00000451828,9606.ENSP00000300134,9606.ENSP00000451828,9606,0.823,0.0,0,0.0,0.128,0.096,0.5,0.604
9606.ENSP00000300134,9606.ENSP00000385675,9606.ENSP00000300134,9606.ENSP00000385675,9606,0.906,0.0,0,0.0,0.086,0.074,0.5,0.806
9606.ENSP00000300134,9606.ENSP00000304915,9606.ENSP00000300134,9606.ENSP00000304915,9606,0.971,0.0,0,0.0,0.0,0.0,0.5,0.944
9606.ENSP00000301455,9606.ENSP00000385523,9606.ENSP00000301455,9606.ENSP00000385523,9606,0.843,0.0,0,0.0,0.0,0.045,0.4,0.749
9606.ENSP00000304592,9606.ENSP00000389814,9606.ENSP00000304592,9606.ENSP00000389814,9606,0.709,0.0,0,0.0,0.103,0.138,0.0,0.654
9606.ENSP00000304592,9606.ENSP00000415743,9606.ENSP00000304592,9606.ENSP00000415743,9606,0.735,0.0,0,0.0,0.0,0.0,0.0,0.735
9606.ENSP00000304592,9606.ENSP00000385523,9606.ENSP00000304592,9606.ENSP00000385523,9606,0.784,0.0,0,0.0,0.0,0.0,0.0,0.784
9606.ENSP00000304592,9606.ENSP00000405330,9606.ENSP00000304592,9606.ENSP00000405330,9606,0.792,0.0,0,0.0,0.055,0.08,0.0,0.78
9606.ENSP00000304592,9606.ENSP00000339787,9606.ENSP00000304592,9606.ENSP00000339787,9606,0.969,0.057,0,0.0,0.06,0.0,0.9,0.694
9606.ENSP00000304592,9606.ENSP00000348069,9606.ENSP00000304592,9606.ENSP00000348069,9606,0.983,0.0,0,0.0,0.305,0.0,0.5,0.957
9606.ENSP00000304592,9606.ENSP00000466259,9606.ENSP00000304592,9606.ENSP00000466259,9606,0.994,0.0,0,0.0,0.75,0.087,0.8,0.894
9606.ENSP00000304592,9606.ENSP00000483300,9606.ENSP00000304592,9606.ENSP00000483300,9606,0.998,0.055,0,0.0,0.572,0.073,0.9,0.964
9606.ENSP00000304915,9606.ENSP00000330393,9606.ENSP00000304915,9606.ENSP00000330393,9606,0.71,0.0,0,0.0,0.0,0.0,0.65,0.208
9606.ENSP00000304915,9606.ENSP00000332049,9606.ENSP00000304915,9606.ENSP00000332049,9606,0.722,0.0,0,0.0,0.0,0.0,0.0,0.722
9606.ENSP00000304915,9606.ENSP00000361405,9606.ENSP00000304915,9606.ENSP00000361405,9606,0.759,0.0,0,0.0,0.055,0.0,0.0,0.756
9606.ENSP00000304915,9606.ENSP00000415743,9606.ENSP00000304915,9606.ENSP00000415743,9606,0.855,0.0,0,0.0,0.0,0.0,0.75,0.447
9606.ENSP00000304915,9606.ENSP00000370842,9606.ENSP00000304915,9606.ENSP00000370842,9606,0.937,0.0,0,0.0,0.0,0.0,0.0,0.937
9606.ENSP00000304915,9606.ENSP00000398698,9606.ENSP00000304915,9606.ENSP00000398698,9606,0.957,0.0,0,0.0,0.068,0.0,0.4,0.93
9606.ENSP00000304915,9606.ENSP00000385675,9606.ENSP00000304915,9606.ENSP00000385675,9606,0.957,0.0,0,0.0,0.061,0.0,0.4,0.929
9606.ENSP00000305422,9606.ENSP00000345681,9606.ENSP00000305422,9606.ENSP00000345681,9606,0.719,0.0,0,0.0,0.062,0.091,0.0,0.697
9606.ENSP00000305422,9606.ENSP00000385523,9606.ENSP00000305422,9606.ENSP00000385523,9606,0.74,0.0,0,0.0,0.0,0.045,0.0,0.739
9606.ENSP00000305422,9606.ENSP00000398698,9606.ENSP00000305422,9606.ENSP00000398698,9606,0.76,0.0,0,0.0,0.075,0.0,0.0,0.752
9606.ENSP00000305422,9606.ENSP00000419692,9606.ENSP00000305422,9606.ENSP00000419692,9606,0.762,0.0,0,0.0,0.138,0.045,0.5,0.49
9606.ENSP00000305422,9606.ENSP00000385675,9606.ENSP00000305422,9606.ENSP00000385675,9606,0.896,0.0,0,0.0,0.118,0.292,0.5,0.706
9606.ENSP00000305422,9606.ENSP00000389814,9606.ENSP00000305422,9606.ENSP00000389814,9606,0.904,0.0,0,0.0,0.0,0.0,0.75,0.634
9606.ENSP00000305422,9606.ENSP00000405330,9606.ENSP00000305422,9606.ENSP00000405330,9606,0.908,0.0,0,0.0,0.0,0.722,0.0,0.683
9606.ENSP00000305422,9606.ENSP00000384273,9606.ENSP00000305422,9606.ENSP00000384273,9606,0.967,0.0,0,0.0,0.135,0.785,0.5,0.694
9606.ENSP00000305422,9606.ENSP00000427514,9606.ENSP00000305422,9606.ENSP00000427514,9606,0.99,0.0,0,0.0,0.153,0.623,0.54,0.942
9606.ENSP00000305422,9606.ENSP00000336790,9606.ENSP00000305422,9606.ENSP00000336790,9606,0.997,0.0,0,0.0,0.137,0.926,0.9,0.701
9606.ENSP00000310928,9606.ENSP00000415743,9606.ENSP00000310928,9606.ENSP00000415743,9606,0.787,0.0,0,0.0,0.0,0.0,0.0,0.787
9606.ENSP00000310928,9606.ENSP00000385523,9606.ENSP00000310928,9606.ENSP00000385523,9606,0.887,0.0,0,0.047,0.0,0.0,0.0,0.887
9606.ENSP00000310928,9606.ENSP00000419692,9606.ENSP00000310928,9606.ENSP00000419692,9606,0.995,0.0,0,0.0,0.049,0.761,0.9,0.838
9606.ENSP00000314897,9606.ENSP00000385675,9606.ENSP00000314897,9606.ENSP00000385675,9606,0.75,0.0,0,0.0,0.049,0.0,0.0,0.748
9606.ENSP00000325120,9606.ENSP00000384273,9606.ENSP00000325120,9606.ENSP00000384273,9606,0.702,0.0,0,0.0,0.0,0.298,0.0,0.593
9606.ENSP00000325120,9606.ENSP00000363822,9606.ENSP00000325120,9606.ENSP00000363822,9606,0.766,0.0,0,0.0,0.124,0.0,0.5,0.509
9606.ENSP00000325120,9606.ENSP00000405330,9606.ENSP00000325120,9606.ENSP00000405330,9606,0.974,0.0,0,0.0,0.24,0.771,0.7,0.56
9606.ENSP00000330393,9606.ENSP00000389814,9606.ENSP00000330393,9606.ENSP00000389814,9606,0.868,0.0,0,0.0,0.043,0.0,0.0,0.868
9606.ENSP00000330393,9606.ENSP00000385675,9606.ENSP00000330393,9606.ENSP00000385675,9606,0.902,0.0,0,0.0,0.0,0.0,0.65,0.733
9606.ENSP00000332049,9606.ENSP00000451828,9606.ENSP00000332049,9606.ENSP00000451828,9606,0.783,0.0,0,0.0,0.074,0.0,0.5,0.57
9606.ENSP00000332049,9606.ENSP00000386884,9606.ENSP00000332049,9606.ENSP00000386884,9606,0.801,0.0,0,0.0,0.164,0.0,0.0,0.772
9606.ENSP00000332049,9606.ENSP00000385675,9606.ENSP00000332049,9606.ENSP00000385675,9606,0.862,0.0,0,0.0,0.111,0.0,0.0,0.852
9606.ENSP00000332049,9606.ENSP00000398698,9606.ENSP00000332049,9606.ENSP00000398698,9606,0.922,0.0,0,0.0,0.213,0.0,0.0,0.906
9606.ENSP00000336528,9606.ENSP00000498939,9606.ENSP00000336528,9606.ENSP00000498939,9606,0.962,0.0,0,0.0,0.162,0.071,0.0,0.955
9606.ENSP00000336528,9606.ENSP00000419692,9606.ENSP00000336528,9606.ENSP00000419692,9606,0.999,0.0,0,0.0,0.0,0.97,0.0,0.982
9606.ENSP00000336790,9606.ENSP00000451828,9606.ENSP00000336790,9606.ENSP00000451828,9606,0.826,0.0,0,0.0,0.0,0.0,0.65,0.523
9606.ENSP00000336790,9606.ENSP00000380252,9606.ENSP00000336790,9606.ENSP00000380252,9606,0.953,0.0,0,0.0,0.048,0.448,0.5,0.845
9606.ENSP00000337383,9606.ENSP00000355231,9606.ENSP00000337383,9606.ENSP00000355231,9606,0.718,0.0,0,0.0,0.0,0.0,0.0,0.718
9606.ENSP00000337383,9606.ENSP00000363641,9606.ENSP00000337383,9606.ENSP00000363641,9606,0.853,0.0,0,0.0,0.052,0.098,0.5,0.696
9606.ENSP00000337383,9606.ENSP00000385675,9606.ENSP00000337383,9606.ENSP00000385675,9606,0.86,0.0,0,0.0,0.155,0.0,0.0,0.841
9606.ENSP00000337383,9606.ENSP00000398698,9606.ENSP00000337383,9606.ENSP00000398698,9606,0.869,0.0,0,0.0,0.244,0.0,0.0,0.835
9606.ENSP00000337383,9606.ENSP00000384273,9606.ENSP00000337383,9606.ENSP00000384273,9606,0.937,0.0,0,0.0,0.049,0.099,0.9,0.353
9606.ENSP00000345681,9606.ENSP00000427514,9606.ENSP00000345681,9606.ENSP00000427514,9606,0.939,0.0,0,0.0,0.08,0.091,0.5,0.871
9606.ENSP00000348069,9606.ENSP00000419692,9606.ENSP00000348069,9606.ENSP00000419692,9606,0.759,0.0,0,0.0,0.098,0.0,0.5,0.508
9606.ENSP00000348069,9606.ENSP00000451828,9606.ENSP00000348069,9606.ENSP00000451828,9606,0.76,0.0,0,0.0,0.163,0.06,0.0,0.72
9606.ENSP00000348069,9606.ENSP00000389814,9606.ENSP00000348069,9606.ENSP00000389814,9606,0.762,0.0,0,0.0,0.0,0.0,0.0,0.762
9606.ENSP00000348069,9606.ENSP00000415743,9606.ENSP00000348069,9606.ENSP00000415743,9606,0.765,0.0,0,0.0,0.0,0.0,0.0,0.765
9606.ENSP00000348069,9606.ENSP00000349078,9606.ENSP00000348069,9606.ENSP00000349078,9606,0.776,0.0,0,0.0,0.124,0.0,0.5,0.53
9606.ENSP00000348069,9606.ENSP00000466259,9606.ENSP00000348069,9606.ENSP00000466259,9606,0.795,0.0,0,0.0,0.12,0.0,0.0,0.776
9606.ENSP00000348069,9606.ENSP00000427514,9606.ENSP00000348069,9606.ENSP00000427514,9606,0.804,0.0,0,0.0,0.091,0.092,0.0,0.782
9606.ENSP00000348069,9606.ENSP00000385523,9606.ENSP00000348069,9606.ENSP00000385523,9606,0.885,0.0,0,0.0,0.0,0.0,0.0,0.885
9606.ENSP00000348069,9606.ENSP00000483300,9606.ENSP00000348069,9606.ENSP00000483300,9606,0.981,0.0,0,0.0,0.083,0.0,0.75,0.927
9606.ENSP00000348838,9606.ENSP00000357643,9606.ENSP00000348838,9606.ENSP00000357643,9606,0.916,0.0,0,0.0,0.81,0.0,0.0,0.576
9606.ENSP00000350512,9606.ENSP00000363641,9606.ENSP00000350512,9606.ENSP00000363641,9606,0.839,0.0,0,0.0,0.163,0.588,0.0,0.57
9606.ENSP00000352798,9606.ENSP00000361405,9606.ENSP00000352798,9606.ENSP00000361405,9606,0.92,0.0,0,0.0,0.11,0.238,0.75,0.588
9606.ENSP00000355231,9606.ENSP00000451828,9606.ENSP00000355231,9606.ENSP00000451828,9606,0.918,0.0,0,0.0,0.06,0.61,0.0,0.795
9606.ENSP00000355231,9606.ENSP00000374455,9606.ENSP00000355231,9606.ENSP00000374455,9606,0.958,0.0,0,0.0,0.048,0.51,0.0,0.919
9606.ENSP00000355231,9606.ENSP00000358072,9606.ENSP00000355231,9606.ENSP00000358072,9606,0.986,0.0,0,0.0,0.06,0.096,0.5,0.971
9606.ENSP00000356954,9606.ENSP00000398698,9606.ENSP00000356954,9606.ENSP00000398698,9606,0.74,0.0,0,0.0,0.102,0.0,0.0,0.723
9606.ENSP00000356954,9606.ENSP00000385675,9606.ENSP00000356954,9606.ENSP00000385675,9606,0.771,0.0,0,0.0,0.168,0.0,0.0,0.736
9606.ENSP00000356954,9606.ENSP00000451828,9606.ENSP00000356954,9606.ENSP00000451828,9606,0.802,0.0,0,0.0,0.0,0.0,0.0,0.802
9606.ENSP00000356954,9606.ENSP00000361405,9606.ENSP00000356954,9606.ENSP00000361405,9606,0.809,0.0,0,0.0,0.0,0.0,0.0,0.809
9606.ENSP00000356954,9606.ENSP00000368104,9606.ENSP00000356954,9606.ENSP00000368104,9606,0.849,0.0,0,0.0,0.101,0.0,0.0,0.839
9606.ENSP00000358072,9606.ENSP00000451828,9606.ENSP00000358072,9606.ENSP00000451828,9606,0.772,0.0,0,0.0,0.057,0.071,0.0,0.76
9606.ENSP00000358072,9606.ENSP00000374455,9606.ENSP00000358072,9606.ENSP00000374455,9606,0.991,0.0,0,0.0,0.0,0.387,0.5,0.974
9606.ENSP00000358903,9606.ENSP00000363822,9606.ENSP00000358903,9606.ENSP00000363822,9606,0.797,0.0,0,0.0,0.0,0.056,0.0,0.794
9606.ENSP00000358903,9606.ENSP00000498939,9606.ENSP00000358903,9606.ENSP00000498939,9606,0.948,0.0,0,0.225,0.103,0.076,0.905,0.279
9606.ENSP00000361405,9606.ENSP00000405330,9606.ENSP00000361405,9606.ENSP00000405330,9606,0.772,0.0,0,0.0,0.074,0.0,0.0,0.763
9606.ENSP00000361405,9606.ENSP00000451828,9606.ENSP00000361405,9606.ENSP00000451828,9606,0.827,0.0,0,0.0,0.086,0.0,0.0,0.819
9606.ENSP00000361405,9606.ENSP00000386884,9606.ENSP00000361405,9606.ENSP00000386884,9606,0.844,0.0,0,0.0,0.148,0.0,0.0,0.824
9606.ENSP00000361405,9606.ENSP00000398698,9606.ENSP00000361405,9606.ENSP00000398698,9606,0.93,0.0,0,0.0,0.207,0.0,0.0,0.915
9606.ENSP00000361405,9606.ENSP00000385675,9606.ENSP00000361405,9606.ENSP00000385675,9606,0.959,0.0,0,0.0,0.106,0.0,0.4,0.93
9606.ENSP00000363641,9606.ENSP00000380252,9606.ENSP00000363641,9606.ENSP00000380252,9606,0.741,0.0,0,0.0,0.072,0.0,0.0,0.733
9606.ENSP00000363641,9606.ENSP00000451828,9606.ENSP00000363641,9606.ENSP00000451828,9606,0.765,0.0,0,0.0,0.047,0.138,0.0,0.737
9606.ENSP00000363641,9606.ENSP00000415743,9606.ENSP00000363641,9606.ENSP00000415743,9606,0.872,0.0,0,0.0,0.0,0.0,0.0,0.872
9606.ENSP00000363822,9606.ENSP00000451828,9606.ENSP00000363822,9606.ENSP00000451828,9606,0.895,0.0,0,0.0,0.055,0.636,0.0,0.721
9606.ENSP00000363822,9606.ENSP00000405330,9606.ENSP00000363822,9606.ENSP00000405330,9606,0.981,0.0,0,0.0,0.172,0.0,0.0,0.978
9606.ENSP00000368104,9606.ENSP00000398698,9606.ENSP00000368104,9606.ENSP00000398698,9606,0.731,0.0,0,0.0,0.058,0.0,0.0,0.726
9606.ENSP00000370842,9606.ENSP00000398698,9606.ENSP00000370842,9606.ENSP00000398698,9606,0.77,0.0,0,0.0,0.0,0.0,0.0,0.77
9606.ENSP00000370842,9606.ENSP00000385675,9606.ENSP00000370842,9606.ENSP00000385675,9606,0.798,0.0,0,0.0,0.068,0.0,0.0,0.793
9606.ENSP00000374455,9606.ENSP00000440864,9606.ENSP00000374455,9606.ENSP00000440864,9606,0.711,0.0,0,0.0,0.0,0.51,0.0,0.435
9606.ENSP00000374455,9606.ENSP00000384273,9606.ENSP00000374455,9606.ENSP00000384273,9606,0.912,0.0,0,0.0,0.062,0.61,0.5,0.576
9606.ENSP00000374455,9606.ENSP00000380252,9606.ENSP00000374455,9606.ENSP00000380252,9606,0.95,0.0,0,0.0,0.045,0.469,0.75,0.656
9606.ENSP00000377192,9606.ENSP00000380252,9606.ENSP00000377192,9606.ENSP00000380252,9606,0.747,0.0,0,0.0,0.0,0.0,0.5,0.515
