frame,time_ps,protein_backbone_rmsd_A,whole_ligand_rmsd_A,ligand_heavy_rmsd_A,core_rmsd_A,branch_A_rmsd_A,branch_B_rmsd_A,ligand_com_displacement_A,core_com_displacement_A,pocket_contact_retention,core_contact_occupancy,nearest_pocket_distance_A
5028,50290.000149934895,2.3465616011583834,2.0330139920793027,2.0330139920793027,1.9953468214814107,1.7329210714011438,2.310658958234963,1.2653452234667757,1.7870401207679603,0.6818181818181818,0.42857142857142855,3.0793331874277805
5029,50300.000149964704,2.4117321904475126,2.190349013943775,2.190349013943775,2.053644744449366,1.942511430923014,2.472244522643815,1.0449566283559952,1.8022973686876238,0.6818181818181818,0.42857142857142855,2.9150768977301036
5030,50310.00014999452,2.4153518545724006,2.2855148096691096,2.2855148096691096,2.305377094125414,1.9994875424197733,2.5305360415712563,1.1620641848215572,2.0873502571027664,0.6363636363636364,0.42857142857142855,2.954629293732988
5031,50320.00015002434,2.4891504732267205,2.2768431594980165,2.2768431594980165,2.2299732813064796,1.8417332199961494,2.6611398424499417,1.2104707606746319,1.942384707144347,0.7272727272727273,0.5714285714285714,3.173315195528237
5032,50330.00015005415,2.4970878282438775,2.239508754051401,2.239508754051401,2.127980917643254,2.1046609793037034,2.417591656577184,0.9375522510948623,1.804357528160147,0.6818181818181818,0.7142857142857143,2.8515026665752643
5033,50340.000150083964,2.591388615541666,2.356615442388078,2.356615442388078,2.0389931302442212,2.093405034151929,2.724518256252045,1.1899628428938176,1.7496672661763557,0.6363636363636364,0.42857142857142855,3.2475698386637766
5034,50350.000150113774,2.3585287026532176,1.985429634729358,1.985429634729358,1.891663818681854,1.8338940923452385,2.168516438203803,0.8028077956660742,1.6190241236433607,0.6818181818181818,0.42857142857142855,3.1328319068858836
5035,50360.00015014359,2.4008722839287167,2.412961618728529,2.412961618728529,2.6191361346793536,1.9312466537530015,2.719615551878387,1.4308050896887197,2.3750479247484817,0.5454545454545454,0.2857142857142857,3.2130034387652135
5036,50370.00015017341,2.4936312865348866,2.3421010783561758,2.3421010783561758,2.319465711123119,2.1292573441036975,2.5475274724986643,1.2384461138622311,2.1098376438198003,0.6363636363636364,0.42857142857142855,2.854738752586336
5037,50380.00015020322,2.5217926161243818,2.047962708028076,2.047962708028076,1.7297073505701293,1.9266208372043974,2.297295480347681,0.9652230066021652,1.4810381445199068,0.7727272727272727,0.5714285714285714,2.978525538346473
5038,50390.000150233034,2.536605931391972,2.10349665480634,2.10349665480634,1.7817999907659923,2.065372207143174,2.2822308131228413,1.0076302431649684,1.506380548888467,0.6363636363636364,0.5714285714285714,2.8883652331163754
5039,50400.000150262844,2.5806050305986146,2.3141161550092497,2.3141161550092497,2.35528273192401,2.0711079093473175,2.51488918272282,1.1721665730344664,2.031838679486141,0.6363636363636364,0.5714285714285714,3.111862724881802
5040,50410.00015029266,2.3608487723501983,2.0009010760403396,2.0009010760403396,1.9014253191157957,1.867390746914518,2.1712105992969,1.0863177801814563,1.710978823010047,0.7272727272727273,0.5714285714285714,2.818155754224149
5041,50420.00015032248,2.3847644301081328,2.186209414824397,2.186209414824397,2.033165872556564,2.0275462862995077,2.402280861580471,1.103858647306949,1.8022772198628805,0.7272727272727273,0.42857142857142855,2.827450932735521
5042,50430.00015035229,2.35008965537838,2.1520285263175185,2.1520285263175185,2.06758487351335,1.751650282564608,2.524348357143204,1.0945828895620155,1.8612972301243864,0.7727272727272727,0.7142857142857143,3.0670563694387214
5043,50440.000150382104,2.529124855214788,2.2804044064980946,2.2804044064980946,2.0362698003002455,2.212311554980328,2.456235102109108,0.9286146732356161,1.7349022388520652,0.6818181818181818,0.42857142857142855,3.097543370878346
5044,50450.00015041192,2.5141554022130124,2.34395263172282,2.34395263172282,2.462986885527285,2.0721227887666083,2.531489640218824,1.290232918839211,2.28034770666337,0.7272727272727273,0.5714285714285714,3.1017539537792165
5045,50460.00015044173,2.560048216888406,2.379497997418642,2.379497997418642,2.3717818309572793,1.959713002900805,2.738955497763754,1.315882786902311,2.1219494423198064,0.6363636363636364,0.5714285714285714,2.9072692361232906
5046,50470.00015047155,2.6091856020294903,2.3103250141209775,2.3103250141209775,2.4479335938838407,2.051490231797184,2.4777414243602873,1.2943275387000501,2.266106230997355,0.7272727272727273,0.5714285714285714,3.0475368769096423
5047,50480.00015050136,2.367688906780517,2.254066500551634,2.254066500551634,2.190701123042383,1.9394674161927183,2.557522220538834,1.0983354304143533,1.9312648500241127,0.7272727272727273,0.5714285714285714,3.0000308452754356
5048,50490.000150531174,2.452648021732223,2.2131891380486457,2.2131891380486457,2.1364885764504375,1.8205936055834373,2.5785000691484106,1.117390242391554,1.8696847504328409,0.8181818181818182,0.5714285714285714,3.0019232108325444
5049,50500.00015056099,2.5156509637482682,2.523494608907281,2.523494608907281,2.2545166488504598,2.1896093101371132,2.929889249092736,1.4313285381528376,2.060328109118375,0.6363636363636364,0.2857142857142857,3.307747167996895
5050,50510.0001505908,2.557735100010646,2.1624057499844573,2.1624057499844573,1.9834441640909146,2.0532334599897877,2.34674317974077,0.8123612539664045,1.6989829281297286,0.6363636363636364,0.5714285714285714,2.9383404546873906
5051,50520.00015062062,2.518574636460048,2.224237787631089,2.224237787631089,1.782449774516261,1.8959549658482566,2.6804618087101897,0.9576055778255796,1.5322935749048352,0.6363636363636364,0.2857142857142857,3.051920353002717
5052,50530.00015065043,2.488811699338296,2.3601018196582237,2.3601018196582237,2.7948534377927743,1.985876135664854,2.4649329813021144,1.328618286681478,2.59180808111278,0.6818181818181818,0.5714285714285714,2.775046893590938
5053,50540.000150680244,2.4057719969495834,2.1725824619487466,2.1725824619487466,1.930332169299182,1.9761426051978561,2.456024357966423,1.1846819152807817,1.6804631622590147,0.7272727272727273,0.7142857142857143,2.9846107488531213
5054,50550.00015071006,2.4120907098798483,2.3602440571882695,2.3602440571882695,2.429252223941194,1.9487782929365192,2.679274156361975,1.304848106913469,2.2159967794133903,0.6818181818181818,0.42857142857142855,3.216844632824693
5055,50560.00015073987,2.5347417504221057,2.462989517912687,2.462989517912687,2.5840624171035773,2.2151563051177794,2.630624767906435,1.3595212338115572,2.351250801793322,0.7272727272727273,0.42857142857142855,3.038848122399763
5056,50570.00015076969,2.4441634359868636,2.4529720794807757,2.4529720794807757,2.3488443347756807,2.1283917660746883,2.7846173332043604,1.4026288024978173,2.1002763941700806,0.5909090909090909,0.5714285714285714,3.290368512049711
5057,50580.000150799504,2.467277614945088,2.3514157155515445,2.3514157155515445,2.230343104569391,2.139250883299726,2.599861562585244,1.3081954870103603,1.9710633056239175,0.6363636363636364,0.42857142857142855,3.1831449896237194
5058,50590.00015082931,2.4397301139125145,2.145473249297375,2.145473249297375,1.9975764873801938,2.0194426469428644,2.3311658334120913,1.1385809512324325,1.8211802485414366,0.5909090909090909,0.42857142857142855,3.2245093464875563
5059,50600.00015085913,2.496524576033984,2.146770359142251,2.146770359142251,2.132115081997397,1.9615121060533556,2.3240202954352878,1.079826303457685,1.8862003300241181,0.6363636363636364,0.42857142857142855,3.043969816882842
5060,50610.00015088894,2.4984340342729396,2.3361083316371296,2.3361083316371296,2.3474419520260974,1.989451913921935,2.632554760301738,1.3267502485153468,2.1416426406634987,0.6818181818181818,0.5714285714285714,3.197971770386806
5061,50620.00015091876,2.4816156625438364,2.365398491611563,2.365398491611563,2.7821497808244375,1.8483960078852333,2.588634496575142,1.3040515880918988,2.510793537381424,0.5454545454545454,0.42857142857142855,3.1028536738663663
5062,50630.000150948574,2.3947337249819647,2.185962889870797,2.185962889870797,2.1425519512759896,2.0046711596363425,2.3732074286700517,0.9310325951963028,1.8800382472962776,0.6818181818181818,0.5714285714285714,3.006710763784903
5063,50640.00015097838,2.4705802076230663,2.191494224900235,2.191494224900235,1.9055483640850834,2.013650662218686,2.4771497877682496,0.9601428729384637,1.6172664819454723,0.7272727272727273,0.5714285714285714,3.055604132347939
5064,50650.0001510082,2.33484333603277,2.15336549111887,2.15336549111887,2.3867102270925296,1.8897179915576112,2.274473654317293,1.143360047794172,2.158975361397232,0.6363636363636364,0.5714285714285714,3.2293454921685405
5065,50660.00015103801,2.5074502031823336,2.276338232308151,2.276338232308151,2.430248153402217,2.030991583989304,2.424110045331414,0.7603802994934439,2.077635290694977,0.6363636363636364,0.42857142857142855,3.2952344045461004
5066,50670.00015106783,2.405726614406884,2.367770226468883,2.367770226468883,2.11372198053402,2.1629127677984528,2.665283787287832,1.1745867938629873,1.857954337508067,0.6363636363636364,0.5714285714285714,2.898567563967323
5067,50680.00015109764,2.4482273800859686,1.848023946747714,1.848023946747714,1.888324815505699,1.7558433832736504,1.9162750268083437,0.7290540456346156,1.625470546006094,0.8181818181818182,0.7142857142857143,2.9563608043993383
5068,50690.00015112745,2.510807034170113,1.9782381171126286,1.9782381171126286,2.011541333217428,1.8435684012856053,2.0884614916616147,0.8921328117675932,1.7696586507817902,0.5909090909090909,0.5714285714285714,2.8910257075057144
5069,50700.00015115727,2.4655135345314476,2.350682195274634,2.350682195274634,2.522968495206108,2.0328571182217927,2.5493281234369647,1.3118828351031744,2.2968146337870095,0.7272727272727273,0.42857142857142855,3.1999795711090253
5070,50710.00015118708,2.5120073798098663,2.2966586579809967,2.2966586579809967,2.5222223106898087,1.8820578022127585,2.5423725563058297,1.2980982791832807,2.2907295652935145,0.7272727272727273,0.5714285714285714,3.1773546567140976
5071,50720.0001512169,2.5337119424422743,2.3903426097157667,2.3903426097157667,2.3045069757402445,2.095098941502162,2.690637230147489,1.4007079229387904,2.0466574092931,0.6818181818181818,0.42857142857142855,2.9257892003787003
5072,50730.00015124671,2.5498722908091573,2.194111111063448,2.194111111063448,2.259698900516357,1.9577841149516702,2.3768194542235817,0.8389768106266671,1.9193687203737042,0.7272727272727273,0.5714285714285714,3.1516353611858765
5073,50740.00015127652,2.5830389902506057,2.0323238687260594,2.0323238687260594,2.17319411779938,1.9878973361103403,2.00317962568279,0.5877369941786112,1.9127927776186453,0.7272727272727273,0.5714285714285714,2.8994684586086676
5074,50750.00015130634,2.607795118736026,2.139403664536507,2.139403664536507,2.1791802851555473,1.9036992595060245,2.333267209586483,0.9607783468674886,1.9248736246345417,0.6818181818181818,0.5714285714285714,3.1211761563871243
5075,50760.00015133616,2.5552270136891155,2.0527231170321616,2.0527231170321616,2.0592152189755386,2.0732697028838847,2.028681731585592,0.8371046787779122,1.7912190364666676,0.5454545454545454,0.5714285714285714,2.8382753690240135
5076,50770.000151365966,2.645347779673491,2.2829730612793817,2.2829730612793817,2.0823443788267544,2.1326018689931683,2.5127365975504734,0.9919067099710818,1.7570412291411324,0.6363636363636364,0.5714285714285714,3.2105464923681937
5077,50780.00015139578,2.579889048128606,2.3873999047677033,2.3873999047677033,2.7464157312361843,2.036536069968418,2.516012105403886,0.8325842054156654,2.4099417221308217,0.6363636363636364,0.5714285714285714,3.180022441498952
5078,50790.00015142559,2.6117273715579543,2.3223171710874193,2.3223171710874193,2.007175296250084,2.1670418847561197,2.6023923114305854,0.88122131886017,1.6685891195798184,0.6363636363636364,0.42857142857142855,2.9512984248765313
5079,50800.00015145541,2.613470564541078,2.115704081507609,2.115704081507609,1.9258593082554525,2.059592939406799,2.257015570973861,0.8891902984851865,1.619070405803781,0.5909090909090909,0.5714285714285714,3.195704485120804
5080,50810.00015148523,2.7384531939599115,2.5071805336263786,2.5071805336263786,2.4699266293690507,1.9234834347752585,2.9941323065956227,1.3691692081605877,2.2122562306979208,0.7272727272727273,0.5714285714285714,2.8399658254907925
5081,50820.000151515036,2.5591004650659883,2.0682626867912175,2.0682626867912175,2.166461678537395,1.9085844042038629,2.1690559752289285,0.8216544657471466,1.9122588865752195,0.6818181818181818,0.7142857142857143,2.922963364526348
5082,50830.00015154485,2.588882492940843,2.1480018962276075,2.1480018962276075,2.09715349275118,1.9404964290904299,2.3601329598354295,0.8748647912406817,1.762739939094259,0.6363636363636364,0.5714285714285714,3.056255203369627
5083,50840.00015157466,2.5086678161458025,2.324896221371072,2.324896221371072,2.4729529585202648,2.1145206088738067,2.446203288258072,0.9015780238805535,2.1526007503366893,0.6363636363636364,0.5714285714285714,3.262314524818192
5084,50850.00015160448,2.5600560259360634,2.3045112496810214,2.3045112496810214,2.792633391218845,1.9191502558456848,2.3862925043628174,1.2567580230574273,2.550859672666802,0.7272727272727273,0.5714285714285714,3.0893533124405352
5085,50860.000151634296,2.5197554794432033,2.054129255182958,2.054129255182958,1.9130998731867916,1.9964128918191766,2.175540736341374,0.5880491365412671,1.5838527444652348,0.6363636363636364,0.5714285714285714,2.7463496352212964
5086,50870.000151664106,2.436474394942932,2.356511890837994,2.356511890837994,2.3942975610094894,2.0694913972596285,2.594946180654338,1.1350057250802448,2.116481728605155,0.6818181818181818,0.5714285714285714,3.14885951676631
5087,50880.00015169392,2.481824661228034,2.293848815561785,2.293848815561785,2.6995802129003392,1.9444555440495948,2.393654516823341,1.1668696831864744,2.449512049734099,0.7272727272727273,0.5714285714285714,2.9927791678526714
5088,50890.00015172374,2.4358415143759227,2.320616208920528,2.320616208920528,1.9892590032280546,2.11229708370706,2.6500517564686206,1.045657370935437,1.6983435177039499,0.6818181818181818,0.5714285714285714,2.9461208159482317
5089,50900.00015175355,2.3930984781152715,2.098689109778712,2.098689109778712,2.184732033607796,2.0096350884042113,2.141513420662589,0.6645329915692918,1.8711400072853073,0.6363636363636364,0.42857142857142855,3.3233369557760626
5090,50910.000151783366,2.2853758993937077,2.436700651194615,2.436700651194615,2.4901125103161674,2.124819002374759,2.6886035797345156,1.1911779047748465,2.1771192309282603,0.6363636363636364,0.5714285714285714,3.201080712132221
5091,50920.000151813176,2.4299201698445656,2.1859231093214637,2.1859231093214637,1.770402318171637,2.226071965326142,2.3287531042940763,0.7655721582548316,1.512376683229419,0.6818181818181818,0.5714285714285714,3.297116241159983
5092,50930.00015184299,2.3691743353719237,2.5244263818869324,2.5244263818869324,2.664686416707076,2.072572096262074,2.843587426125862,1.4517595780359633,2.382066123075509,0.5909090909090909,0.5714285714285714,3.202861456516832
5093,50940.00015187281,2.412251336590406,2.4229235034540544,2.4229235034540544,2.338319910871637,2.2384470571606743,2.632846468838341,1.4986799927001186,2.1170147789856935,0.6363636363636364,0.5714285714285714,3.1862249385781474
5094,50950.00015190262,2.310469404754415,2.2848008307555356,2.2848008307555356,2.4606028629148717,1.8935936642802929,2.5372833701930233,1.1673560406648391,2.1623040000443017,0.6363636363636364,0.42857142857142855,2.989584721200399
5095,50960.000151932436,2.3941904326103525,2.2043766614350724,2.2043766614350724,2.2606737849436693,2.000621434501773,2.3643988789003836,0.7637708920086695,1.910448561795449,0.5909090909090909,0.5714285714285714,3.1147035471314366
5096,50970.000151962246,2.385597683353514,2.045606448724851,2.045606448724851,1.994478237522882,1.832953471140394,2.261100221202044,0.9186444035297298,1.7630002299816308,0.5909090909090909,0.5714285714285714,2.9888722129353473
5097,50980.00015199206,2.364308577494139,2.339577227983936,2.339577227983936,2.2746376370682007,2.230804013223853,2.473980452399179,1.058942674628352,2.0309501536735723,0.7727272727272727,0.5714285714285714,3.102277389991859
5098,50990.00015202188,2.3107009523199906,2.412367442994905,2.412367442994905,2.543857050268897,2.157138544767069,2.5806860817684245,1.2430852974860858,2.290460418015704,0.6818181818181818,0.5714285714285714,3.0441062437838067
5099,51000.00015205169,2.249974961737756,2.257400899226937,2.257400899226937,1.9457230587219891,1.9317949907338703,2.667376248812821,1.1656237158657874,1.6693553509804897,0.7272727272727273,0.7142857142857143,3.0600698966501922
5100,51010.000152081506,2.283076068077624,2.334597051675909,2.334597051675909,2.4110082868983627,1.9321946971476975,2.6431045489731666,1.1683056895968682,2.1303882731007104,0.5454545454545454,0.42857142857142855,3.2830841345014927
5101,51020.000152111315,2.327254736834145,2.1191622774136007,2.1191622774136007,1.9306644026577962,2.0821130615885837,2.2423636136784815,0.9588781005824463,1.6643285594509276,0.6818181818181818,0.5714285714285714,3.282461162941435
5102,51030.00015214113,2.300576758848935,2.1022729212926126,2.1022729212926126,1.9740429621961793,1.9098977377313227,2.335111648746389,1.0661008996003547,1.7510436924567547,0.7727272727272727,0.7142857142857143,3.0069352373699565
5103,51040.00015217095,2.203315885318979,2.317782893555481,2.317782893555481,2.08670994905103,2.061825545078462,2.646127372231669,0.8699636619030509,1.7501698590168373,0.6363636363636364,0.5714285714285714,3.0862055008487457
5104,51050.00015220076,2.387331909060184,2.086810282702376,2.086810282702376,1.8190397787452437,1.847708475155508,2.4121491294052824,1.012650211467992,1.5441962827625415,0.5909090909090909,0.5714285714285714,2.946555753007412
5105,51060.000152230576,2.4045855334759954,1.955257222914674,1.955257222914674,1.9918145081708887,1.8743443574327128,2.0151297059197306,0.5887639323797386,1.6192387600511047,0.6818181818181818,0.7142857142857143,2.881306329798874
5106,51070.00015226039,2.315474206426779,2.378297762918224,2.378297762918224,2.576686195872178,1.913026922199089,2.6760834706146475,1.1747814026408157,2.2787480246034595,0.6818181818181818,0.5714285714285714,3.0876375887910466
5107,51080.0001522902,2.251738896218486,2.2926811317636915,2.2926811317636915,2.2856016759708044,2.1004810945233454,2.473248590581391,1.3056322705434742,1.9826655812495597,0.6363636363636364,0.7142857142857143,2.918315409966877
5108,51090.00015232002,2.3618197577281057,1.9848847384903432,1.9848847384903432,1.965307560741962,1.9911142994519095,1.9883826354836904,0.36303530033854703,1.6374996637752273,0.6818181818181818,0.7142857142857143,2.8921430345472996
5109,51100.00015234983,2.3368546795068172,2.2104340395949618,2.2104340395949618,2.0534555896583093,2.3279855604611455,2.1649918959282903,0.6826371568513928,1.635035019443038,0.5454545454545454,0.5714285714285714,3.075781414586359
5110,51110.000152379645,2.3761466744764395,2.117313503944412,2.117313503944412,2.0051733829078677,1.9404421717038338,2.3306362254705535,1.0201028226143538,1.6767517711861288,0.6363636363636364,0.5714285714285714,2.757887533773443
5111,51120.00015240946,2.257440134936661,2.1882861175581314,2.1882861175581314,2.486340199329567,1.7243889188911858,2.430438107368359,1.2235686314863903,2.2114842509417727,0.7272727272727273,0.5714285714285714,3.0795581953403195
5112,51130.00015243927,2.3730686963773824,2.4266565296118277,2.4266565296118277,2.127165851520553,2.252714092805217,2.7174467277038725,1.1386436529993098,1.8344581508977116,0.6818181818181818,0.5714285714285714,3.1364988494555344
5113,51140.00015246909,2.397718208287571,2.7402615524609795,2.7402615524609795,2.707789843441158,2.5121540478236244,2.9657381141330528,1.6943216090643372,2.455794764378225,0.5454545454545454,0.2857142857142857,3.2125598852694277
5114,51150.0001524989,2.369393764186156,2.397590206971317,2.397590206971317,2.504795106712535,2.237947383341957,2.4951331121804436,1.1597505498558678,2.209070135820353,0.6363636363636364,0.42857142857142855,3.0052902769153698
5115,51160.000152528715,2.326481180778523,2.453848542964707,2.453848542964707,2.030393545506455,2.508348958640214,2.5885069454023983,0.9677253960179489,1.6778798931944916,0.5909090909090909,0.5714285714285714,3.1094219684942566
5116,51170.00015255853,2.3584682537072377,2.3434064846630864,2.3434064846630864,1.5817176887639561,2.5544574902430437,2.439818925242062,0.7704454846778863,1.1060462406642018,0.6363636363636364,0.5714285714285714,3.3251257973955908
5117,51180.00015258834,2.4645384815415885,2.0750502694081185,2.0750502694081185,1.61932821881478,2.1292027914606013,2.2180999941702852,0.6405941517724443,1.283760468294066,0.6363636363636364,0.7142857142857143,3.2140008423052904
5118,51190.00015261816,2.3799442873447556,2.2638947038246062,2.2638947038246062,2.187971524264845,2.1978519193734116,2.364082342056311,1.056646976708666,1.8773944814889456,0.6363636363636364,0.42857142857142855,2.9878799888255956
5119,51200.000152647975,2.387794995141882,2.467145869738185,2.467145869738185,2.0142678034344557,2.541983860941881,2.5935887328468508,1.3816600936807466,1.7450370856695496,0.6363636363636364,0.5714285714285714,3.019146158415655
5120,51210.000152677785,2.3702952158091035,2.170623302685624,2.170623302685624,1.8566251453763634,2.4237265964480175,2.0447578648468934,0.6645488842422133,1.5330065316191013,0.6363636363636364,0.7142857142857143,3.3534542125581623
5121,51220.0001527076,2.3534189891395028,2.1934573223229696,2.1934573223229696,1.7997163741975948,2.312041662172396,2.2501358627274644,1.0163381809747325,1.5222440213194168,0.6363636363636364,0.5714285714285714,2.9329856863912367
5122,51230.00015273741,2.4124814281815503,2.249189512686707,2.249189512686707,2.142328159096834,2.0690990954130926,2.4639759785113107,1.1221985430369161,1.8674174177444987,0.7272727272727273,0.5714285714285714,2.852761365792989
5123,51240.00015276723,2.3296030753312866,2.2643339998049585,2.2643339998049585,1.84730043153923,2.5125721395950205,2.190603331922552,0.7384576398584753,1.5568009377340453,0.6818181818181818,0.5714285714285714,3.1484333169413232
5124,51250.000152797045,2.3966101098361623,2.5334988721284244,2.5334988721284244,3.295018414458555,2.1015969478771512,2.490232605712357,1.3048816619777233,3.060136995231232,0.5454545454545454,0.42857142857142855,2.875480864394161
5125,51260.000152826855,2.454825418353434,2.4620570102767796,2.4620570102767796,2.792879648336524,2.250796580685057,2.4875968708701306,1.355284529178231,2.5645732141841875,0.6818181818181818,0.5714285714285714,3.2923835233138012
5126,51270.00015285667,2.5750310044956928,2.1822002885220786,2.1822002885220786,2.2659880270314368,2.10305645272078,2.216934355232285,1.0593307402404433,2.0280767047489383,0.5909090909090909,0.42857142857142855,2.966977991144136
